Line id,Arabic text,Translation
,وَالْحَمْدُ لِلّٰهِ الَّذِيْ أُنَادِيهِ كُلَّمَا شِئْتُ لِحَاجَتِيْ,And praise be to Allah whom I call whenever I wish for my needs
,وَأَخْلُوْ بِهِ حَيْثُ شِئْتُ لِسِرِّى بِغَيْرِ شَفِيعٍ,And confide in Him privately for my secrets without any intermediary
,فَيَقْضِيْ لِيْ حَاجَتِيْ,So He fulfills my need
,اَلْحَمْدُ لِلّٰهِ الَّذِيْ لَاأَدْعُوْ غَيْرَهُ,All praise is for Allah whom I do not call upon anyone but Him
,وَلَوْ دَعَوْتُ غَيْرَهُ لَمْ يَسْتَجِبْ لِيْ دُعَائِي,"If I were to call upon others, they would not answer my prayer"
,وَالْحَمْدُ لِلّٰهِ الَّذِيْ لَاأَرْجُوْ غَيْرَهُ,And praise be to Allah in whom I place my hope in none but Him
,وَلَوْ رَجَوْتُ غَيْرَهُ لَأَخْلَفَ رَجَائِي,"If I were to hope in others, they would disappoint my hope"
,وَالْحَمْدُ لِلّٰهِ الَّذِيْ وَكَّلَنِيْ إِلَيْهِ فَأَكْرَمَنِي,And praise be to Allah who entrusted me to Him and honored me
,وَلَمْ يَكِلْنِيْ إِلَى النَّاسِ فَيُهِينُونِي,And did not leave me to the people who would humiliate me
,وَالْحَمْدُ لِلّٰهِ الَّذِيْ تَحَبَّبَ إِلَيَّ,And praise be to Allah who endeared Himself to me
,وَهُوَ غَنِيٌّ عَنِّي,Though He is free of any need for me
,وَالْحَمْدُ لِلّٰهِ الَّذِيْ يَحْلُمُ عَنِّي,And praise be to Allah who is forbearing with me
,حَتَّىٰ كَأَنِّي لَا ذَنْبَ لِيْ,As if I have no sins
,فَرَبِّي أَحْمَدُ شَيْءٍ عِنْدِيْ,So my Lord is most deserving of my praise
,وَأَحَقُّ بِحَمْدِيْ,And most worthy of my gratitude
,اَللَّهُمَّ إِنِّي أَجِدُ سُبُلَ الْمَطَالِبِ إِلَيْكَ مُشْرَعَةً,"O Allah, I find the paths of requests to You wide open"
,وَمَنَاهِلَ الرَّجَاءِ لَدَيْكَ مُتْرَعَةً,And the springs of hope with You overflowing
,وَالْإِسْتِعَانَةَ بِفَضْلِكَ لِمَنْ أَمَّلَكَ مُبَاحَةً,And seeking help through Your favor is permissible for those who hope in You
,وَأَبْوَابَ الدُّعَاءِ إِلَيْكَ لِلصَّارِخِينَ مَفْتُوحَةً,And the doors of prayer are open to those who cry out to You
,وَأَعْلَمُ أَنَّكَ لِلرَّاجِينَ بِمَوْضِعِ إِجَابَةٍ,And I know that You are for those who hope in You a place of answered prayer
,وَلِلْمَلْهُوفِينَ بِمَرْصَدِ إِغَاثَةٍ,And for those in distress a place of relief
,وَأَنَّ فِيْ اللَّهْفِ إِلٰى جُودِكَ,And that in yearning for Your generosity
,وَالرِّضَا بِقَضَائِكَ,And being content with Your decree
,عِوَضًا مِنْ مَنْعِ الْبَاخِلِينَ,Is a compensation for what the miserly withhold
,وَمَنْدُوحَةً عَمَّا فِيْ أَيْدِيْ الْمُسْتَأْثِرِينَ,And a substitute for what the selfish possess
,وَأَنَّ الرَّاحِلَ إِلَيْكَ قَرِيبُ الْمَسَافَةِ,And that the one journeying to You is near in distance
,وَأَنَّكَ لَاتَحْتَجِبُ عَنْ خَلْقِكَ,And that You do not veil Yourself from Your creation
,إِلَّا أَنْ تَحْجُبَهُمُ الْأَعْمَالُ دُونَكَ,Except when their evil deeds block them from You
,وَقَدْ قَصَدْتُ إِلَيْكَ بِطَلِبَتِيْ,And I have directed myself to You with my request
,وَتَوَجَّهْتُ إِلَيْكَ بِحَاجَتِيْ,And turned to You with my need
,وَجَعَلْتُ بِكَ اسْتِغَاثَتِيْ,And I have made my plea for help to You
,وَبِدُعَائِكَ تَوَسُّلِيْ,And my means of gaining access is through supplicating to You
,مِنْ غَيْرِ اسْتِحْقَاقٍ لِاسْتِمَاعِكَ مِنِّي,Not because I deserve to be heard by You
,وَلَا اسْتِيجَابٍ لِعَفْوِكَ عَنِّي,Nor for being worthy of Your pardon
,بَلْ لِثِقَتِيْ بِكَرَمِكَ,But because of my trust in Your generosity
,وَسُكُونِيْ إِلٰى صِدْقِ وَعْدِكَ,And my reliance on the truthfulness of Your promise
,وَلَجَإِى إِلَى الْإِيمَانِ بِتَوْحِيدِكَ,And my seeking refuge in my faith in Your Oneness
,وَيَقِينِيْ بِمَعْرِفَتِكَ مِنِّي,And my certainty in the knowledge that
,أَنْ لَا رَبَّ لِيْ غَيْرُكَ,I have no Lord but You
,وَلَا إِلٰهَ إِلَّا أَنْتَ,And there is no deity except You
,وَحْدَكَ لَاشَرِيكَ لَكَ,Alone without any partner
,اَللَّهُمَّ أَنْتَ الْقَائِلُ وَقَوْلُكَ حَقٌّ,"O Allah, You are the One who said - and Your word is true"
,وَوَعْدُكَ صِدْقٌ,And Your promise is truthful
,وَاسْأَلُوْا اللَّهَ مِنْ فَضْلِهِ,"""Ask Allah from His grace"
,إِنَّ اللّٰهَ كَانَ بِكُمْ رَحِيْمَا,"Indeed Allah is ever merciful to you"""
,وَلَيْسَ مِنْ صِفَاتِكَ يَا سَيِّدِيْ,"And it is not of Your attributes, O my Master"
,أَنْ تَأْمُرَ بِالسُّؤالِ وَتَمْنَعَ الْعَطِيَّةَ,To command asking and then withhold giving
,وَأَنْتَ الْمَنَّانُ بِالْعَطِيَّاتِ عَلَى أَهْلِ مَمْلَكَتِكَ,You are the Bestower of gifts upon the people of Your kingdom
,وَالْعَائِدُ عَلَيْهِمْ بِتَحَنُّنِ رَأْفَتِكَ,And the One who returns to them with the tenderness of Your mercy
,إِلٰهِيْ رَبَّيْتَنِيْ فِيْ نِعَمِكَ وَإِحْسَانِكَ صَغِيرًا,"My God, You nurtured me in Your blessings and favors when I was small"
,وَنَوَّهْتَ بِاسْمِيْ كَبِيرًا,And You exalted my name when I grew up
,فَيَا مَنْ رَبَّانِيْ فِيْ الدُّنْيَا بِإِحْسَانِهِ,O He who raised me in this world with His kindness
,وَتَفَضُّلِهِ وَنِعَمِهِ,"His favor, and His blessings"
,وَأَشَارَ لِيْ فِيْ الْآخِرَةِ إِلٰى عَفْوِهِ وَكَرَمِهِ,And pointed me in the hereafter to His pardon and generosity
,مَعْرِفَتِيْ يَا مَوْلاَيَ دَلِيلِيْ عَلَيْكَ,"My knowledge of You, O my Master, is my guide to You"
,وَحُبِّي لَكَ شَفِيعِيْ إِلَيْكَ,And my love for You is my intercessor to You
,وَأَنَا وَاثِقٌ مِنْ دَلِيلِيْ بِدَلالَتِكَ,And I am confident in my guide because of Your guidance
,وَسَاكِنٌ مِنْ شَفِيعِيْ إِلٰى شَفَاعَتِكَ,And assured about my intercessor because of Your intercession
,أَدْعُوكَ يَا سَيِّدِيْ بِلِسَانٍ قَدْ أَخْرَسَهُ ذَنْبُهُ,"I call upon You, O my Master, with a tongue that has been silenced by its sin"
,رَبِّ أُنَاجِيكَ بِقَلْبٍ قَدْ أَوْبَقَهُ جُرْمُهُ,"O Lord, I converse with You with a heart that has been ruined by its offense"
,أَدْعُوكَ يَا رَبِّ رَاهِبًا رَاغِبًا,"I call upon You, O Lord, fearful yet hopeful"
,رَاجِيًا خَائِفًا,Hoping yet afraid
,إِذَا رَأَيْتُ مَوْلَايَ ذُنُوبِىْ فَزِعْتُ,"When I see my sins, O my Master, I become frightened"
,وَإِذَا رَأَيْتُ كَرَمَكَ طَمِعْتُ,"And when I see Your generosity, I become hopeful"
,فَإِنْ عَفَوْتَ فَخَيْرُ رَاحِمٍ,"So if You forgive, You are the best of those who show mercy"
,وَإِنْ عَذَّبْتَ فَغَيْرُ ظَالِمٍ,"And if You punish, You have not been unjust"
,حُجَّتِيْ يَا اَللَّهُ فِيْ جُرْأَتِيْ عَلَى مَسْأَلَتِكَ,"My argument, O Allah, in my daring to ask You"
,مَعَ إِتْيَانِيْ مَا تَكْرَهُ جُودُكَ وَكَرَمُكَ,"Despite having done what You dislike, is Your generosity and Your munificence"
,وَعُدَّتِيْ فِيْ شِدَّتِيْ مَعَ قِلَّةِ حَيَائِي رَأْفَتُكَ وَرَحْمَتُكَ,"And my provision in my hardship, despite my lack of modesty, is Your compassion and mercy"
,وَقَدْ رَجَوْتُ أَنْ لَاتَخِيبَ بَيْنَ ذَيْنِ وَذَيْنِ مُنْيَتِيْ,And I hope that my wish will not be disappointed between these two
,فَحَقِّقْ رَجَائِي,So fulfill my hope
,وَاسْمَعْ دُعَائِي,And hear my prayer
,يَا خَيْرَ مَنْ دَعَاهُ دَاعٍ,O Best of those whom a caller has called
,وَأَفْضَلَ مَنْ رَجَاهُ رَاجٍ,And Best of those in whom a hoper has placed hope
,عَظُمَ يَا سَيِّدِيْ أَمَلِيْ وَسَاءَ عَمَلِيْ,"Great is my hope, O my Master, and bad is my deed"
,فَأَعْطِنِيْ مِنْ عَفْوِكَ بِمِقْدَارِ أَمَلِيْ,So grant me from Your pardon according to the extent of my hope
,وَلَا تُؤَاخِذْنِيْ بِأَسْوَءِ عَمَلِيْ,And do not hold me accountable for the worst of my deeds
,فَإِنَّ كَرَمَكَ يَجِلُّ عَنْ مُجَازَاةِ الْمُذْنِبِينَ,For Your generosity is too great to punish the sinners
,وَحِلْمَكَ يَكْبُرُ عَنْ مُكَافَاةِ الْمُقَصِّرِينَ,And Your forbearance is too vast to repay the negligent
,وَأَنَا يَا سَيِّدِيْ عَائِذٌ بِفَضْلِكَ,"And I, O my Master, seek refuge in Your bounty"
,هَارِبٌ مِنْكَ إِلَيْكَ,I flee from You to You
,مُتَنَجِّزٌ مَا وَعَدْتَ مِنَ الصَّفْحِ عَمَّنْ أَحْسَنَ بِكَ ظَنًّا,Anticipating the promise of forgiveness which You have granted to one who had good thoughts of You
,وَمَا أَنَا يَا رَبِّ وَمَا خَطَرِيْ,"And what am I, O Lord, and what is my significance?"
,هَبْنِيْ بِفَضْلِكَ,Grant me through Your favor
,وَتَصَدَّقْ عَلَيَّ بِعَفْوِكَ,And be charitable to me through Your pardon
,أَيْ رَبِّ جَلِّلْنِيْ بِسِتْرِكَ,"O Lord, cover me with Your veil"
,وَاعْفُ عَنْ تَوْبِيخِيْ بِكَرَمِ وَجْهِكَ,And refrain from rebuking me by the honor of Your face
,فَلَوِ اطَّلَعَ الْيَوْمَ عَلَى ذَنْبِىْ غَيْرُكَ مَا فَعَلْتُهُ,"For if anyone besides You had known of my sin today, I would not have done it"
,وَلَوْ خِفْتُ تَعْجِيلَ الْعُقُوبَةِ لَاجْتَنَبْتُهُ,"And had I feared immediate punishment, I would have avoided it"
,لَا لِأَنَّكَ أَهْوَنُ النَّاظِرِينَ إِلَيَّ,Not because You are the least significant of watchers to me
,وَأَخَفُّ الْمُطَّلِعِينَ عَلَيَّ,And the lightest of observers over me
,بَلْ لِأَنَّكَ يَا رَبِّ خَيْرُ السَّاتِرِينَ,"But because You, O Lord, are the best of concealers"
,وَأَحْكَمُ الْحَاكِمِيْنَ,The Wisest of judges
,وَأَكْرَمُ الْأَكْرَمِيْنَ,And the Most Generous of the generous
,سَتَّارُ الْعُيُوبِ,Concealer of faults
,غَفَّارُ الذُّنُوبِ,Forgiver of sins
,عَلَّامُ الْغُيُوبِ,Knower of the unseen
,تَسْتُرُ الذَّنْبَ بِكَرَمِكَ,You cover the sin with Your generosity
,وَتُؤَخِّرُ الْعُقُوبَةَ بِحِلْمِكَ,And delay the punishment with Your forbearance
,فَلَكَ الْحَمْدُ عَلَى حِلْمِكَ بَعْدَ عِلْمِكَ,So praise be to You for Your forbearance despite Your knowledge
,وَعَلَى عَفْوِكَ بَعْدَ قُدْرَتِكَ,And for Your pardon despite Your power
,وَيَحْمِلُنِيْ وَيُجَرِّئُنِيْ عَلَى مَعْصِيَتِكَ حِلْمُكَ عَنِّي,What emboldens me to disobey You is Your forbearance with me
,وَيَدْعُونِيْ إِلٰى قِلَّةِ الْحَيَاءِ سِتْرُكَ عَلَيَّ,And what invites me to lack modesty is Your concealment of my faults
,وَيُسْرِعُنِيْ إِلٰى التَّوَثُّبِ عَلَى مَحَارِمِكَ مَعْرِفَتِيْ بِسَعَةِ رَحْمَتِكَ وَعَظِيمِ عَفْوِكَ,And what hastens me to leap into the forbidden is my knowledge of the vastness of Your mercy and the greatness of Your pardon
,يَا حَلِيمُ يَا كَرِيمُ,"O Forbearing, O Generous"
,يَا حَيُّ يَا قَيُّومُ,"O Living, O Self-Subsisting"
,يَا غَافِرَ الذَّنْبِ,O Forgiver of sin
,يَا قَابِلَ التَّوْبِ,O Acceptor of repentance
,يَا عَظِيمَ الْمَنِّ,O Great in beneficence
,يَا قَدِيمَ الْإِحْسَانِ,O Ancient in favor
,أَيْنَ سِتْرُكَ الْجَمِيلُ,Where is Your beautiful covering
,أَيْنَ عَفْوُكَ الْجَلِيلُ,Where is Your sublime pardon
,أَيْنَ فَرَجُكَ الْقَرِيبُ,Where is Your near relief
,أَيْنَ غِيَاثُكَ السَّرِيعُ,Where is Your quick help
,أَيْنَ رَحْمَتُكَ الْوَاسِعَةُ,Where is Your vast mercy
,أَيْنَ عَطَايَاكَ الْفَاضِلَةُ,Where are Your abundant gifts
,أَيْنَ مَوَاهِبُكَ الْهَنِيئَةُ,Where are Your pleasant bestowals
,أَيْنَ صَنَائِعُكَ السَّنِيَّةُ,Where are Your beautiful favors
,أَيْنَ فَضْلُكَ الْعَظِيمُ,Where is Your great bounty
,أَيْنَ مَنُّكَ الْجَسِيمُ,Where is Your immense blessing
,أَيْنَ إِحْسَانُكَ الْقَدِيمُ,Where is Your ancient beneficence
,أَيْنَ كَرَمُكَ يَا كَرِيمُ,"Where is Your generosity, O Generous"
,بِهِ وَبِمُحَمَّدٍ وَ آلِ مُحَمَّدٍ فَاسْتَنْقِذْنِي,"By it and by Muhammad and his family, rescue me"
,وَبِرَحْمَتِكَ فَخَلِّصْنِي,"And by Your mercy, save me"
,يَا مُحْسِنُ,O Benevolent
,يَا مُجْمِلُ,O Beautiful
,يَا مُنْعِمُ يَا مُفْضِلُ,"O Bestower of blessings, O Gracious"
,لَسْتُ أَتَّكِلُ فِيْ النَّجَاةِ مِنْ عِقَابِكَ عَلَى أَعْمَالِنَا,I do not rely for my salvation from Your punishment upon our deeds
,بَلْ بِفَضْلِكَ عَلَيْنَا,But upon Your favor toward us
,لِأَنَّكَ أَهْلُ التَّقْوٰى وَأَهْلُ الْمَغْفِرَةِ,For You are the Lord of righteousness and the Lord of forgiveness
,تُبْدِئُ بِالْإِحْسَانِ نِعَمًا,You initiate with blessings as favor
,وَتَعْفُوْ عَنِ الذَّنْبِ كَرَمًا,And pardon sin out of generosity
,فَمَا نَدْرِيْ مَا نَشْكُرُ,So we do not know what to thank You for
,أَجَمِيلَ مَا تَنْشُرُ أَمْ قَبِيحَ مَا تَسْتُرُ,Is it for the good that You spread or the bad that You conceal
,أَمْ عَظِيمَ مَا أَبْلَيْتَ وَأَوْلَيْتَ,Or for the great trials You have averted and given
,أَمْ كَثِيرَ مَا مِنْهُ نَجَّيْتَ وَعَافَيْتَ,Or for the many things from which You have saved us and cured us
,يَا حَبِيبَ مَنْ تَحَبَّبَ إِلَيْكَ,O Beloved of those who love You
,وَيَا قُرَّةَ عَيْنِ مَنْ لاَذَ بِكَ وَانْقَطَعَ إِلَيْكَ,And O Delight of the eyes of those who seek refuge in You and dedicate themselves to You
,أَنْتَ الْمُحْسِنُ وَنَحْنُ الْمُسِيئُونَ,You are the Benevolent and we are the wrongdoers
,فَتَجَاوَزْ يَا رَبِّ عَنْ قَبِيحِ مَا عِنْدَنَا بِجَمِيلِ مَا عِنْدَكَ,"So overlook, O Lord, the ugliness of what we have with the beauty of what You have"
,وَأَيُّ جَهْلٍ يَا رَبِّ لَايَسَعُهُ جُودُكَ,"And what ignorance, O Lord, is not accommodated by Your generosity"
,أَوْ أَيُّ زَمَانٍ أَطْوَلُ مِنْ أَنَاتِكَ,Or what time is longer than Your patience
,وَمَا قَدْرُ أَعْمَالِنَا فِيْ جَنْبِ نِعَمِكَ,And what significance do our deeds have beside Your favors
,وَكَيْفَ نَسْتَكْثِرُ أَعْمَالًا نُقَابِلُ بِهَا كَرَمَكَ,And how can we regard many any deeds with which we meet Your generosity
,بَلْ كَيْفَ يَضِيقُ عَلَى الْمُذْنِبِينَ مَا وَسِعَهُمْ مِنْ رَحْمَتِكَ,"Rather, how can Your vast mercy be narrowed for the sinners"
,يَا وَاسِعَ الْمَغْفِرَةِ,O Possessor of vast forgiveness
,يَا بَاسِطَ الْيَدَيْنِ بِالرَّحْمَةِ,O One who extends His hands with mercy
,فَوَعِزَّتِكَ يَا سَيِّدِيْ لَوْ نَهَرْتَنِيْ مَا بَرِحْتُ مِنْ بَابِكَ,"By Your might, O Master, if You were to turn me away, I would not leave Your door"
,وَلَا كَفَفْتُ عَنْ تَمَلُّقِكَ,And I would not cease to praise You
,لِمَا انْتَهىٰ إِلَيَّ مِنَ الْمَعْرِفَةِ بِجُودِكَ وَكَرَمِكَ,Because of the knowledge that has reached me of Your generosity and bounty
,وَأَنْتَ الْفَاعِلُ لِمَا تَشَاءُ,You are the doer of what You wish
,تُعَذِّبُ مَنْ تَشَاءُ بِمَا تَشَاءُ كَيْفَ تَشَاءُ,"You punish whom You wish, as You wish, how You wish"
,وَتَرْحَمُ مَنْ تَشَاءُ بِمَا تَشَاءُ كَيْفَ تَشَاءُ,"And You show mercy to whom You wish, as You wish, how You wish"
,لَا تُسْأَلُ عَنْ فِعْلِكَ,You are not questioned about what You do
,وَلَا تُنَازَعُ فِيْ مُلْكِكَ,Nor are You contested in Your kingdom
,وَلَا تُشَارَكُ فِيْ أَمْرِكَ,Nor are You challenged in Your authority
,وَلَا تُضَادُّ فِيْ حُكْمِكَ,Nor are You opposed in Your judgment
,وَلَا يَعْتَرِضُ عَلَيْكَ أَحَدٌ فِيْ تَدْبِيرِكَ,Nor does anyone object to You in Your management
,لَكَ الْخَلْقُ وَالْأَمْرُ,To You belongs creation and command
,تَبَارَكَ اللَّهُ رَبُّ الْعَالَمِيْنَ,"Blessed is Allah, Lord of the worlds"
,يَا رَبِّ هٰذَا مَقَامُ مَنْ لاَذَ بِكَ,"O Lord, this is the position of one who sought refuge in You"
,وَاسْتَجَارَ بِكَرَمِكَ,And took shelter in Your generosity
,وَأَلِفَ إِحْسَانَكَ وَنِعَمَكَ,And became accustomed to Your favor and blessings
,وَأَنْتَ الْجَوَادُ الَّذِيْ لَايَضِيقُ عَفْوُكَ,And You are the Generous whose pardon is never constricted
,وَلَا يَنْقُصُ فَضْلُكَ,And whose favor is never diminished
,وَلَا تَقِلُّ رَحْمَتُكَ,And whose mercy is never reduced
,وَقَدْ تَوَثَّقْنَا مِنْكَ بِالصَّفْحِ الْقَدِيمِ,And we have trusted in Your ancient forgiveness
,وَالْفَضْلِ الْعَظِيمِ وَالرَّحْمَةِ الْوَاسِعَةِ,And Your great favor and vast mercy
,أَفَتُرَاكَ يَا رَبِّ تُخْلِفُ ظُنُونَنَا,"Do You think, O Lord, that You would disappoint our expectations"
,أَوْ تُخَيِّبُ آمَالَنَا,Or dash our hopes
,كَلَّا يَا كَرِيمُ فَلَيْسَ هٰذَا ظَنُّنَا بِكَ,"No, O Generous, this is not our opinion of You"
,وَلَا هٰذَا فِيكَ طَمَعُنَا,Nor is this what we hope from You
,يَا رَبِّ إِنَّ لَنَا فِيكَ أَمَلًا طَوِيلًا كَثِيرًا,"O Lord, we have in You a great and abundant hope"
,إِنَّ لَنَا فِيكَ رَجَاءً عَظِيمًا,We have in You a mighty hope
,عَصَيْنَاكَ وَنَحْنُ نَرْجُوْ أَنْ تَسْتُرَ عَلَيْنَا,We disobeyed You while hoping that You would cover our sins
,وَدَعَوْنَاكَ وَنَحْنُ نَرْجُوْ أَنْ تَسْتَجِيبَ لَنَا,And we called upon You while hoping that You would answer us
,فَحَقِّقْ رَجَاءَنَا مَوْلاَنَا,"So fulfill our hope, our Master"
,فَقَدْ عَلِمْنَا مَا نَسْتَوْجِبُ بِأَعْمَالِنَا,For we know what we deserve by our deeds
,وَلٰكِنْ عِلْمُكَ فِينَا وَعِلْمُنَا بِأَنَّكَ لَاتَصْرِفُنَا عَنْكَ,But Your knowledge of us and our knowledge that You will not turn us away from You
,حَثَّنَا عَلَى الرَّغْبَةِ إِلَيْكَ,Has prompted us to desire from You
,وَإِنْ كُنَّا غَيْرَ مُسْتَوْجِبِينَ لِرَحْمَتِكَ,Even if we are not deserving of Your mercy
,فَأَنْتَ أَهْلٌ أَنْ تَجُودَ عَلَيْنَا وَعَلَى الْمُذْنِبِينَ بِفَضْلِ سَعَتِكَ,You are worthy to bestow upon us and upon all sinners through Your vast grace
,فَامْنُنْ عَلَيْنَا بِمَا أَنْتَ أَهْلُهُ,So favor us with what You are worthy of
,وَجُدْ عَلَيْنَا فَإِنَّا مُحْتَاجُونَ إِلٰى نَيْلِكَ,"And grant us, for we are in need of Your bounty"
,يَا غَفَّارُ بِنُوْرِكَ اهْتَدَيْنَا,"O Forgiver, by Your light we are guided"
,وَبِفَضْلِكَ اسْتَغْنَيْنَا,And by Your favor we are enriched
,وَبِنِعْمَتِكَ أَصْبَحْنَا وَأَمْسَيْنَا,And by Your blessing we begin our mornings and evenings
,ذُنُوبُنَا بَيْنَ يَدَيْكَ,Our sins are before You
,نَسْتَغْفِرُكَ اللَّهُمَّ مِنْهَا وَنَتُوبُ إِلَيْكَ,"We ask Your forgiveness, O Allah, from them and repent to You"
,تَتَحَبَّبُ إِلَيْنَا بِالنِّعَمِ وَنُعَارِضُكَ بِالذُّنُوبِ,You endear Yourself to us with blessings while we counter You with sins
,خَيْرُكَ إِلَيْنَا نَازِلٌ,Your good descends upon us
,وَشَرُّنَا إِلَيْكَ صَاعِدٌ,While our evil ascends to You
,وَلَمْ يَزَلْ وَلَا يَزَالُ مَلَكٌ كَرِيمٌ يَأْتِيكَ عَنَّا بِعَمَلٍ قَبِيحٍ,A noble angel always brings You our ugly deeds
,فَلَا يَمْنَعُكَ ذٰلِكَ مِنْ أَنْ تَحُوْطَنَا بِنِعَمِكَ,But that does not prevent You from surrounding us with Your blessings
,وَتَتَفَضَّلَ عَلَيْنَا بِآلاَئِكَ,And favoring us with Your bounties
,فَسُبْحَانَكَ مَا أَحْلَمَكَ وَأَعْظَمَكَ,"Glory be to You! How forbearing, how great"
,وَأَكْرَمَكَ مُبْدِئًا وَمُعِيدًا,"And how generous You are, as Beginner and Repeater"
,تَقَدَّسَتْ أَسْمَاؤُكَ,Holy are Your names
,وَجَلَّ ثَنَاؤُكَ,Exalted is Your praise
,وَكَرُمَ صَنَائِعُكَ وَفِعَالُكَ,And noble are Your works and deeds
,أَنْتَ إِلٰهِيْ أَوْسَعُ فَضْلًا,"You, my God, are too vast in bounty"
,وَأَعْظَمُ حِلْمًا مِنْ أَنْ تُقَايِسَنِيْ بِفِعْلِيْ وَخَطِيئَتِيْ,And too great in forbearance to punish me for my deed and my sin
,فَالْعَفْوَ الْعَفْوَ الْعَفْوَ,"So pardon, pardon, pardon"
,سَيِّدِيْ سَيِّدِيْ سَيِّدِيْ,"My Master, my Master, my Master"
,اَللّٰهُمَّ اشْغَلْنَا بِذِكْرِكَ,"O Allah, occupy us with Your remembrance"
,وَأَعِذْنَا مِنْ سَخَطِكَ,And protect us from Your wrath
,وَأَجِرْنَا مِنْ عَذَابِكَ,And save us from Your punishment
,وَارْزُقْنَا مِنْ مَوَاهِبِكَ,And provide for us from Your gifts
,وَأَنْعِمْ عَلَيْنَا مِنْ فَضْلِكَ,And bestow upon us from Your favor
,وَارْزُقْنَا حَجَّ بَيْتِكَ,And grant us the pilgrimage to Your House
,وَزِيَارَةَ قَبْرِ نَبِيِّكَ,And the visitation to the grave of Your Prophet
,صَلَوَاتُكَ وَرَحْمَتُكَ,May Your blessings and mercy
,وَمَغْفِرَتُكَ وَرِضْوَانُكَ عَلَيْهِ وَعَلَى أَهْلِ بَيْتِهِ,And forgiveness and pleasure be upon him and his household
,إِنَّكَ قَرِيبٌ مُجِيبٌ,"Indeed, You are near, responsive"
,وَارْزُقْنَا عَمَلًا بِطَاعَتِكَ,And grant us work in Your obedience
,وَتَوَفَّنَا عَلَى مِلَّتِكَ وَسُنَّةِ نَبِيِّكَ,And take our souls while we are on Your religion and the way of Your Prophet
,صَلَّى اللَّهُ عَلَيْهِ وَعَلَى آلِهِ,May Allah bless him and his family
,اَللّٰهُمَّ اغْفِرْ لِيْ وَلِوَالِدَيَّ,"O Allah, forgive me and my parents"
,وَارْحَمْهُمَا كَمَا رَبَّيَانِيْ صَغِيرًا,And have mercy on them as they raised me when I was small
,اِجْزِهِمَا بِالْإِحْسَانِ إِحْسَانًا,Reward them for their good with goodness
,وَبِالسَّيِّئاتِ غُفْرَانًا,And for their sins with forgiveness
,اَللّٰهُمَّ اغْفِرْ لِلْمُؤْمِنِيْنَ وَالْمُؤْمِنَاتِ,"O Allah, forgive the believing men and believing women"
,اَلْأَحْيَاءِ مِنْهُمْ وَالْأَمْوَاتِ,The living among them and the dead
,وَتَابِعْ بَيْنَنَا وَبَيْنَهُمْ بِالْخَيْرَاتِ,And make harmony between us and them in good deeds
,اَللّٰهُمَّ اغْفِرْ لِحَيِّنَا وَمَيِّتِنَا,"O Allah, forgive our living and our dead"
,وَشَاهِدِنَا وَغَائِبِنَا,Our present and our absent
,ذَكَرِنَا وَأُنْثَانَا,Our males and our females
,صَغِيرِنَا وَكَبِيرِنَا,Our young and our old
,حُرِّنَا وَمَمْلُوكِنَا,Our free and our enslaved
