Line id,Arabic text,Translation
,وَالْاَمْرُ يَوْمَئِذٍ لِلَّهِ,"And the command, that Day, is with Allah"
,وَأَسْئَلُكَ الْاَمَانَ يَوْمَ يَفِرُّ الْمَرْءُ مِنْ أَخِيْهِ,And I ask You for security on the Day when a man will flee from his brother
,وَأُمِّهِ وَأَبِيْهِ وَصَاحِبَتِهِ وَبَنِيْهِ,"And his mother and his father, and his wife and his children"
,لِكُلِّ امْرِئٍ مِنْهُمْ يَوْمَئِذٍ شَأْنٌ يُغْنِيْهِ,"Every person, that Day, will have enough concern to make him indifferent to others"
,وَأَسْئَلُكَ الْاَمَانَ يَوْمَ يَوَدُّ الْمُجْرِمُ لَوْ يَفْتَدِيْ مِنْ عَذَابِ يَوْمَئِذٍ بِبَنِيْهِ,And I ask You for security on the Day when the criminal will wish he could be ransomed from the punishment of that Day by his children
,وَصَاحِبَتِهِ وَأَخِيْهِ وَفَصِيْلَتِهِ الَّتِيْ تُؤْوِيْهِ,And his wife and his brother and his nearest kindred who shelter him
,وَمَنْ فِيْ الْاَرْضِ جَمِيْعًا ثُمَّ يُنْجِيْهِ,"And whoever is on earth entirely, then it could save him"
,كَلَّا إِنَّهَا لَظَى نَزَّاعَةً لِلشَّوَى,"No! Indeed, it is the Flame, a remover of the skin of the head"
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْمَوْلَى وَأَنَا الْعَبْدُ,You are the Master and I am the servant
,وَهَلْ يَرْحَمُ الْعَبْدَ إِلَّا المَوْلَى,And who can have mercy on the servant except the Master?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْمَالِكُ وَأَنَا الْمَمْلُوْكُ,You are the Owner and I am the owned
,وَهَلْ يَرْحَمُ الْمَمْلُوْكَ إِلَّا المَالِكُ,And who can have mercy on the owned except the Owner?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْعَزِيْزُ وَأَنَا الذَّلِيْلُ,You are the Mighty and I am the humble
,وَهَلْ يَرْحَمُ الذَّلِيْلَ إِلَّا العَزِيْزُ,And who can have mercy on the humble except the Mighty?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْخَالِقُ وَأَنَا الْمَخْلُوْقُ,You are the Creator and I am the created
,وَهَلْ يَرْحَمُ المَخْلُوْقَ إِلَّا الخَالِقُ,And who can have mercy on the created except the Creator?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْعَظِيْمُ وَأَنَا الْحَقِيْرُ,You are the Great and I am the insignificant
,وَهَلْ يَرْحَمُ الْحَقِيْرَ إِلَّا العَظِيْمُ,And who can have mercy on the insignificant except the Great?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْقَوِيُّ وَأَنَا الضَّعِيْفُ,You are the Strong and I am the weak
,وَهَلْ يَرْحَمُ الضَّعِيْفَ إِلَّا القَوِيُّ,And who can have mercy on the weak except the Strong?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْغَنِيُّ وَأَنَا الْفَقِيْرُ,You are the Rich and I am the poor
,وَهَلْ يَرْحَمُ الْفَقِيْرَ إِلَّا الغَنِيُّ,And who can have mercy on the poor except the Rich?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْمُعْطِيْ وَأَنَا السَّائِلُ,You are the Giver and I am the beggar
,وَهَلْ يَرْحَمُ السَّائِلَ إِلَّا المُعْطِي,And who can have mercy on the beggar except the Giver?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْحَيُّ وَأَنَا الْمَيِّتُ,You are the Living and I am the dead
,وَهَلْ يَرْحَمُ الْمَيِّتَ إِلَّا الحَيُّ,And who can have mercy on the dead except the Living?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْبَاقِيْ وَأَنَا الْفَانِي,You are the Eternal and I am the perishing
,وَ هَلْ يَرْحَمُ الْفَانِيَ إِلَّا البَاقِي,And who can have mercy on the perishing except the Eternal?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الدَّائِمُ وَأَنَا الزَّائِلُ,You are the Everlasting and I am the fleeting
,وَهَلْ يَرْحَمُ الزَّائِلَ إِلَّا الدَّائِمُ,And who can have mercy on the fleeting except the Everlasting?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الرَّازِقُ وَأَنَا الْمَرْزُوْقُ,You are the Provider and I am the provided for
,وَهَلْ يَرْحَمُ الْمَرْزُوْقَ إِلَّا الرَّازِقُ,And who can have mercy on the provided for except the Provider?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْجَوَادُ وَأَنَا الْبَخِيْلُ,You are the Generous and I am the miserly
,وَهَلْ يَرْحَمُ الْبَخِيْلَ إِلَّا الجَوَادُ,And who can have mercy on the miserly except the Generous?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْمُعَافِيْ وَأَنَا الْمُبْتَلَى,You are the One who grants health and I am the afflicted
,وَهَلْ يَرْحَمُ الْمُبْتَلَى إِلَّا المُعَافِي,And who can have mercy on the afflicted except the One who grants health?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْكَبِيْرُ وَأَنَا الصَّغِيْرُ,You are the Great and I am the small
,وَهَلْ يَرْحَمُ الصَّغِيْرَ إِلَّا الكَبِيْرُ,And who can have mercy on the small except the Great?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْهَادِيْ وَأَنَا الضَّالُّ,You are the Guide and I am the astray
,وَهَلْ يَرْحَمُ الضَّالَّ إِلَّا الهَادِي,And who can have mercy on the astray except the Guide?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الرَّحْمٰنُ وَأَنَا الْمَرْحُوْمُ,You are the Merciful and I am the one in need of mercy
,وَهَلْ يَرْحَمُ الْمَرْحُوْمَ إِلَّا الرَّحْمٰنُ,And who can have mercy on the one in need of mercy except the Merciful?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ السُّلْطَانُ وَأَنَا الْمُمْتَحَنُ,You are the Sovereign and I am the tested one
,وَهَلْ يَرْحَمُ الْمُمْتَحَنَ إِلَّا السُّلْطَانُ,And who can have mercy on the tested one except the Sovereign?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الدَّلِيْلُ وَأَنَا الْمُتَحَيِّرُ,You are the Guide and I am the confused
,وَهَلْ يَرْحَمُ الْمُتَحَيِّرَ إِلَّا الدَّلِيْلُ,And who can have mercy on the confused except the Guide?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْغَفُوْرُ وَأَنَا الْمُذْنِبُ,You are the Forgiving and I am the sinner
,وَهَلْ يَرْحَمُ الْمُذْنِبَ إِلَّا الغَفُوْرُ,And who can have mercy on the sinner except the Forgiving?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْغَالِبُ وَأَنَا الْمَغْلُوْبُ,You are the Victorious and I am the defeated
,وَهَلْ يَرْحَمُ الْمَغْلُوْبَ إِلَّا الغَالِبُ,And who can have mercy on the defeated except the Victorious?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الرَّبُّ وَأَنَا الْمَرْبُوبُ,You are the Lord and I am the subject
,وَهَلْ يَرْحَمُ الْمَرْبُوبَ إِلَّا الرَّبُّ,And who can have mercy on the subject except the Lord?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,أَنْتَ الْمُتَكَبِّرُ وَأَنَا الْخَاشِعُ,You are the Majestic and I am the submissive
,وَهَلْ يَرْحَمُ الْخَاشِعَ إِلَّا المُتَكَبِّرُ,And who can have mercy on the submissive except the Majestic?
,مَوْلَايَ يَا مَوْلَايَ,"My Master, O my Master"
,اِرْحَمْنِيْ بِرَحْمَتِكَ,Have mercy on me through Your mercy
,وَارْضَ عَنِّيْ بِجُوْدِكَ وَكَرَمِكَ وَفَضْلِكَ,"And be pleased with me through Your generosity, kindness, and grace"
,يَا ذَا الْجُوْدِ وَالْاِحْسَانِ,O Possessor of generosity and benevolence
,وَالطَّوْلِ وَالْاِمْتِنَانِ,Power and favor
,بِرَحْمَتِكَ يَا اَرْحَمَ الرَّاحِمِيْنَ,"By Your mercy, O Most Merciful of the merciful"
