Line id,Arabic text,Translation
,لَا يَكُوْنُ هٰذَا الْوِدَاعُ مِنِّيْ لَهُ وِدَاعَ فَنَاءٍ,Let not this farewell of mine to it be a farewell of extinction
,وَلَا آخِرَ الْعَهْدِ مِنِّيْ لِلِقَاءِ,Nor the last of my encounters with it
,حَتّىٰ تُرِيَنِيْهِ مِنْ قَابِلٍ فِيْ اَوْسَعِ النِّعَمِ وَأَفْضَلِ الرَّجَاءِ,Until You show it to me next year with the most expansive blessings and the best hope
,وَأَنَا لَكَ عَلَى أَحْسَنِ الْوَفَاءِ,While I am for You in the best fulfillment
,إِنَّكَ سَمِيْعُ الدُّعَاءِ,"Indeed, You are the Hearer of supplication"
,اَللَّهُمَّ اسْمَعْ دُعَآئِي,"O Allah, hear my supplication"
,وَارْحَمْ تَضَرُّعِيْ وَتَذَلُّلِيْ لَكَ,And have mercy on my humility and submission to You
,وَاسْتِكَانَتِيْ وَتَوَكُّلِيْ عَلَيْكَ,And my neediness and my reliance upon You
,وَأَنَا لَكَ مُسَلِّمٌ,And I am submitting to You
,لَا أَرْجُوْ نَجَاحًا وَلَا مُعَافَاةً,I do not hope for success or well-being
,وَلَا تَشْرِيْفًا وَلَا تَبْلِيْغًا إِلَّا بِكَ وَمِنْكَ,Or honor or attainment except through You and from You
,وَامْنُنْ عَلَيَّ,And bestow Your favor upon me
,جَلَّ ثَنَاؤُكَ,Great is Your praise
,وَتَقَدَّسَتْ أَسْمَاؤُكَ,And holy are Your names
,بِتَبْلِيْغِ شَهْرَ رَمَضَانَ وَأَنَا مُعَافًا مِنْ كُلِّ مَكْرُوْهٍ وَمَحْذُوْرٍ,By enabling me to reach the month of Ramadan while I am protected from all that is disliked and feared
,وَمِنْ جَمِيْعِ الْبَوَائِقِ,And from all calamities
,اَلْحَمْدُ لِلَّهِ الَّذِيْ أَعَانَنَا عَلَى صِيَامِ هٰذَا الشَّهْرِ وَقِيَامِهِ,Praise be to Allah who has helped us to fast and stand in prayer during this month
,حَتّىٰ بَلَّغَنِيْ آخِرَ لَيْلَةِ مِنْهُ,Until He has enabled me to reach its last night
