Line id,Arabic text,Translation
,وَأَرَيْتَنِيْ مِنْ قُدْرَتِكَ,And shown me from Your power
,وَعَرَّفْتَنِيْ مِنْ إِجَابَتِكَ,And made known to me from Your response
,فَصِرْتُ أَدْعُوكَ آمِنًا,"So I began to call upon You, feeling secure"
,وَأَسْأَلُكَ مُسْتَأْنِسًا,"And ask You, feeling familiar"
,لَا خَائِفًا وَلَا وَجِلًا,Neither afraid nor fearful
,مُدِلًّا عَلَيْكَ فِيمَا قَصَدْتُ فِيْهِ إِلَيْكَ,Relying on You in what I purpose from You
,فَإِنْ أَبْطَأَ عَنِّيْ عَتَبْتُ بِجَهْلِيْ عَلَيْكَ,"Then if there is a delay, I reproach You out of my ignorance"
,وَلَعَلَّ الَّذِيْ أَبْطَأَ عَنِّيْ هُوَ خَيْرٌ لِي,Yet perhaps what has been delayed for me is better for me
,لِعِلْمِكَ بِعَاقِبَةِ الْاُمُوْرِ,Due to Your knowledge of the outcome of matters
,فَلَمْ أَرَ مَوْلَىً كَرِيمًا,So I have never seen a more generous master
,أَصْبَرَ عَلَى عَبْدٍ لَئِيمٍ مِنْكَ عَلَيَّ,More patient with a worthless servant than You are with me
,يَا رَبِّ إِنَّكَ تَدْعُونِيْ فَأُوَلِّيْ عَنْكَ,"O Lord, You call me and I turn away from You"
,وَتَتَحَبَّبُ إِلَيَّ فَأَتَبَغَّضُ إِلَيْكَ,You show affection to me and I show dislike to You
,وَتَتَوَدَّدُ إِلَيَّ فَلَا أَقْبَلُ مِنْكَ,You express love to me but I do not accept from You
,كَأَنَّ لِيَ التَّطَوُّلَ عَلَيْكَ,As if I have a claim of benevolence upon You
,فَلَمْ يَمْنَعْكَ ذٰلِكَ مِنَ الرَّحْمَةِ لِي,Yet this did not prevent You from having mercy on me
,وَالْاِحْسَانِ إِلَيَّ,And being good to me
,وَالتَّفَضُّلِ عَلَيَّ بِجُودِكَ وَكَرَمِكَ,And favoring me with Your generosity and nobility
,فَارْحَمْ عَبْدَكَ الْجَاهِلَ,So have mercy on Your ignorant servant
,وَجُدْ عَلَيْهِ بِفَضْلِ إِحْسَانِكَ,And bestow upon him with the grace of Your goodness
,إِنَّكَ جَوَادٌ كَرِيمٌ,"Indeed, You are Generous and Noble"
,اَلْحَمْدُ لِلَّهِ مَالِكِ الْمُلْكِ,"All praise is for Allah, Master of the kingdom"
,مُجْرِيْ الْفُلْكِ,Controller of the ships
,مُسَخِّرِ الرِّيَاحِ,Subjugator of the winds
,فَالِقِ الْاِصْبَاحِ,Cleaver of the dawn
,دَيَّانِ الدِّينِ,Judge of the Day of Judgment
,رَبِّ الْعَالَمِيْنَ,Lord of the worlds
,اَلْحَمْدُ لِلَّهِ عَلَى حِلْمِهِ بَعْدَ عِلْمِهِ,All praise is for Allah for His forbearance despite His knowledge
,وَالْحَمْدُ لِلَّهِ عَلَى عَفْوِهِ بَعْدَ قُدْرَتِهِ,And praise is for Allah for His forgiveness despite His power
,وَالْحَمْدُ لِلَّهِ عَلَى طُولِ أَنَاتِهِ فِيْ غَضَبِهِ,And praise is for Allah for His patience in His anger
,وَهُوَ قَادِرٌ عَلَى مَا يُرِيدُ,Though He has the power to do as He wills
,اَلْحَمْدُ لِلَّهِ خَالِقِ الْخَلْقِ,"All praise is for Allah, Creator of creation"
,بَاسِطِ الرِّزْقِ,Extender of sustenance
,فَالِقِ الْاِصْبَاحِ,Cleaver of the dawn
,ذِيْ الْجَلالِ وَالْاِكْرَامِ,Possessor of Glory and Honor
,وَالْفَضْلِ وَالْاِنْعَامِ,Grace and Blessing
,اَلَّذِيْ بَعُدَ فَلَا يُرَىٰ,Who is so far that He cannot be seen
,وَقَرُبَ فَشَهِدَ النَّجْوَىٰ,Yet so near that He witnesses all secret conversations
,تَبَارَكَ وَتَعَالَىٰ,Blessed and Exalted is He
,اَلْحَمْدُ لِلَّهِ الَّذِيْ لَيْسَ لَهُ مُنَازِعٌ يُعَادِلُهُ,All praise is for Allah who has no rival to oppose Him
,وَلَا شَبِيهٌ يُشَاكِلُهُ,No equal to resemble Him
,وَلَا ظَهِيرٌ يُعَاضِدُهُ,No helper to assist Him
,قَهَرَ بِعِزَّتِهِ الْاَعِزَّاءَ,He overpowered the mighty with His might
,وَتَوَاضَعَ لِعَظَمَتِهِ الْعُظَمَاءُ,And the great humble themselves before His greatness
,فَبَلَغَ بِقُدْرَتِهِ مَا يَشَاءُ,So He accomplishes with His power whatever He wills
,اَلْحَمْدُ لِلَّهِ الَّذِيْ يُجِيبُنِيْ حِيْنَ أُنَادِيهِ,All praise is for Allah who answers me when I call Him
,وَيَسْتُرُ عَلَيَّ كُلَّ عَوْرَةٍ وَأَنَا أَعْصِيهِ,And conceals all my faults even as I disobey Him
,وَيُعَظِّمُ النِّعْمَةَ عَلَيَّ فَلَا أُجَازِيهِ,And increases His favors upon me when I do not repay Him
,فَكَمْ مِنْ مَوْهِبَةٍ هَنِيئَةٍ قَدْ أَعْطَانِي,How many pleasant gifts He has given me
,وَعَظِيمَةٍ مَخُوفَةٍ قَدْ كَفَانِي,And great terrors He has saved me from
,وَبَهْجَةٍ مُونِقَةٍ قَدْ أَرَانِي,And joyful delights He has shown me
,فَأُثْنِيْ عَلَيْهِ حَامِدًا,So I praise Him with gratitude
,وَأَذْكُرُهُ مُسَبِّحًا,And remember Him with glorification
,اَلْحَمْدُ لِلَّهِ الَّذِيْ لَا يُهْتَكُ حِجَابُهُ,All praise is for Allah whose veil cannot be pierced
,وَلَا يُغْلَقُ بَابُهُ,Whose door is never closed
,وَلَا يُرَدُّ سَائِلُهُ,Whose seeker is never rejected
,وَلَا يُخَيَّبُ آمِلُهُ,Whose hopeful is never disappointed
,اَلْحَمْدُ لِلَّهِ الَّذِيْ يُؤْمِنُ الْخَائِفِينَ,All praise is for Allah who secures the frightened
,وَيُنَجِّيْ الصَّالِحِيْنَ,And saves the righteous
,وَيَرْفَعُ الْمُسْتَضْعَفِينَ,And raises the oppressed
,وَيَضَعُ الْمُسْتَكْبِرِينَ,And debases the arrogant
,وَيُهْلِكُ مُلُوْكًا وَيَسْتَخْلِفُ آخَرِينَ,And destroys kings and replaces them with others
,وَالْحَمْدُ لِلَّهِ قَاصِمِ الْجَبَّارِينَ,"All praise is for Allah, Crusher of tyrants"
,مُبِيرِ الظَّالِمِيْنَ,Destroyer of the unjust
,مُدْرِكِ الْهَارِبِينَ,Overtaker of those who flee
,نَكَالِ الظَّالِمِيْنَ,Punisher of oppressors
,صَرِيخِ الْمُسْتَصْرِخِينَ,Helper of those who cry for help
,مَوْضِعِ حَاجَاتِ الطَّالِبِينَ,The place for the needs of the seekers
,مُعْتَمَدِ الْمُؤْمِنِيْنَ,The reliance of the believers
,اَلْحَمْدُ لِلَّهِ الَّذِيْ مِنْ خَشْيَتِهِ تَرْعَدُ السَّمَاءُ وَسُكَّانُهَا,"All praise is for Allah, from fear of whom the heaven and its inhabitants tremble"
,وَتَرْجُفُ الْاَرْضُ وَعُمَّارُهَا,And the earth and its dwellers shake
,وَتَمُوجُ الْبِحَارُ وَمَنْ يَسْبَحُ فِيْ غَمَرَاتِهَا,And the seas and those who swim in their depths surge
,اَلْحَمْدُ لِلَّهِ الَّذِيْ هَدَانَا لِهٰذَا,All praise is for Allah who has guided us to this
,وَمَا كُنَّا لِنَهْتَدِيَ لَوْلَا أَنْ هَدَانَا اللَّهُ,And we would not have been guided had Allah not guided us
,اَلْحَمْدُ لِلَّهِ الَّذِيْ يَخْلُقُ وَلَمْ يُخْلَقْ,All praise is for Allah who creates but is not created
,وَيَرْزُقُ وَلَا يُرْزَقُ,Who provides but is not provided for
,وَيُطْعِمُ وَلَا يُطْعَمُ,Who feeds but is not fed
,وَيُمِيتُ الْاَحْيَاءَ,Who causes the living to die
,وَيُحْيِيْ الْمَوْتَىٰ,And brings the dead to life
,وَهُوَ حَيٌّ لَا يَمُوتُ,And He is the Living who never dies
,بِيَدِهِ الْخَيْرُ,In His hand is all good
,وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,And He has power over all things
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ عَبْدِكَ وَرَسُولِكَ,"O Allah, send blessings upon Muhammad, Your servant and messenger"
,وَأَمِينِكَ وَصَفِيِّكَ وَحَبِيبِكَ,And Your trustee and chosen one and Your beloved
,وَخِيَرَتِكَ مِنْ خَلْقِكَ,And the best of Your creation
,وَحَافِظِ سِرِّكَ,And the guardian of Your secret
,وَمُبَلِّغِ رِسَالَاتِكَ,And the deliverer of Your messages
,أَفْضَلَ وَأَحْسَنَ وَأَجْمَلَ,"The most excellent, most beautiful, most elegant"
,وَأَكْمَلَ وَأَزْكَىٰ وَأَنْمَىٰ,"Most perfect, most pure, most prosperous"
,وَأَطْيَبَ وَأَطْهَرَ وَأَسْنَىٰ,"Most pleasant, most clean, most sublime"
,وَأَكْثَرَ مَا صَلَّيْتَ وَبَارَكْتَ,And most abundant of the blessings You have bestowed
,وَتَرَحَّمْتَ وَتَحَنَّنْتَ,And mercy and kindness You have shown
,وَسَلَّمْتَ عَلَى أَحَدٍ مِنْ عِبَادِكَ وَأَنْبِيَائِكَ,"And peace You have granted to any of Your servants, prophets"
,وَرُسُلِكَ وَصِفْوَتِكَ,Messengers and chosen ones
,وَأَهْلِ الْكَرَامَةِ عَلَيْكَ مِنْ خَلْقِكَ,And those honored by You from Your creation
,اَللَّهُمَّ وَصَلِّ عَلَى عَلِيٍّ أَمِيرِ الْمُؤْمِنِيْنَ,"O Allah, send blessings on Ali, the Commander of the Faithful"
,وَوَصِيِّ رَسُولِ رَبِّ الْعَالَمِيْنَ,And the successor of the Messenger of the Lord of the Worlds
,عَبْدِكَ وَوَلِيِّكَ وَأَخِيْ رَسُولِكَ,Your servant and guardian and the brother of Your Messenger
,وَحُجَّتِكَ عَلَى خَلْقِكَ,And Your proof over Your creation
,وَ آيَتِكَ الْكُبْرَىٰ,And Your greatest sign
,وَالنَّبَإِ الْعَظِيمِ,And the great news
,وَصَلِّ عَلَى الصِّدِّيقَةِ الطَّاهِرَةِ,"And send blessings on the truthful, pure one"
,فَاطِمَةَ سَيِّدَةِ نِسَاءِ الْعَالَمِيْنَ,"Fatima, the leader of the women of the worlds"
,وَصَلِّ عَلَى سِبْطَيِ الرَّحْمَةِ,And send blessings on the two grandsons of Mercy
,وَإِمَامَيِ الْهُدَىٰ,And the two Imams of guidance
,اَلْحَسَنِ وَالْحُسَيْنِ,Al-Hasan and Al-Husayn
,سَيِّدَيْ شَبَابِ أَهْلِ الْجَنَّةِ,The two leaders of the youth of Paradise
,وَصَلِّ عَلَى أَئِمَّةِ الْمُسْلِمِيْنَ,And send blessings on the Imams of the Muslims
,عَلِيِّ بْنِ الْحُسَيْنِ,Ali ibn Al-Husayn
,وَمُحَمَّدِ بْنِ عَلِيٍّ,And Muhammad ibn Ali
,وَجَعْفَرِ بْنِ مُحَمَّدٍ,And Ja'far ibn Muhammad
,وَمُوْسَى بْنِ جَعْفَرٍ,And Musa ibn Ja'far
,وَعَلِيِّ بْنِ مُوْسَى,And Ali ibn Musa
,وَمُحَمَّدِ بْنِ عَلِيٍّ,And Muhammad ibn Ali
,وَعَلِيِّ بْنِ مُحَمَّدٍ,And Ali ibn Muhammad
,وَالْحَسَنِ بْنِ عَلِيٍّ,And al-Hasan ibn Ali
,وَالْخَلَفِ الْهَادِيْ الْمَهْدِيِّ,"And the successor, the guide, the awaited one"
,حُجَجِكَ عَلَى عِبَادِكَ,Your proofs over Your servants
,وَأُمَنَائِكَ فِيْ بِلادِكَ,And Your trustees in Your lands
,صَلاةً كَثِيرَةً دَائِمَةً,Plentiful and continuous blessings
,اَللَّهُمَّ وَصَلِّ عَلَى وَلِيِّ أَمْرِكَ,"O Allah, send blessings on the guardian of Your command"
,اَلْقَائِمِ الْمُؤَمَّلِ,"The one who will rise, the awaited one"
,وَالْعَدْلِ الْمُنْتَظَرِ,And the expected justice
,وَحُفَّهُ بِمَلَائِكَتِكَ الْمُقَرَّبِينَ,And surround him with Your favored angels
,وَأَيِّدْهُ بِرُوحِ الْقُدُسِ,And support him with the Holy Spirit
,يَا رَبَّ الْعَالَمِيْنَ,O Lord of the Worlds
,اَللَّهُمَّ اجْعَلْهُ الدَّاعِيَ إِلَى كِتَابِكَ,"O Allah, make him the caller to Your Book"
,وَالْقَائِمَ بِدِينِكَ,And the establisher of Your religion
,اِسْتَخْلِفْهُ فِيْ الْاَرْضِ,Make him Your successor on earth
,كَمَا اسْتَخْلَفْتَ الَّذِيْنَ مِنْ قَبْلِهِ,As You made those before him successors
,مَكِّنْ لَهُ دِيْنَهُ الَّذِيْ ارْتَضَيْتَهُ لَهُ,Establish for him his religion which You have approved for him
,أَبْدِلْهُ مِنْ بَعْدِ خَوْفِهِ أَمْنًا,Change his fear into security
,يَعْبُدُكَ لَا يُشْرِكُ بِكَ شَيْئًا,He will worship You and not associate anything with You
,اَللَّهُمَّ أَعِزَّهُ وَأَعْزِزْ بِهِ,"O Allah, honor him and be honored through him"
,وَانْصُرْهُ وَانْتَصِرْ بِهِ,Help him and be helped through him
,وَانْصُرْهُ نَصْرًا عَزِيزًا,And help him with a mighty help
,وَافْتَحْ لَهُ فَتْحًا يَسِيرًا,And grant him an easy victory
,وَاجْعَلْ لَهُ مِنْ لَدُنْكَ سُلْطَانًا نَصِيرًا,And provide him from Yourself with a supporting authority
,اَللَّهُمَّ أَظْهِرْ بِهِ دِيْنَكَ وَسُنَّةَ نَبِيِّكَ,"O Allah, manifest through him Your religion and the way of Your Prophet"
,حَتَّىٰ لَا يَسْتَخْفِيَ بِشَيْءٍ مِنَ الْحَقِّ,Until nothing of the truth remains hidden
,مَخَافَةَ أَحَدٍ مِنَ الْخَلْقِ,Out of fear of any of the creation
,اَللَّهُمَّ إِنَّا نَرْغَبُ إِلَيْكَ فِيْ دَوْلَةٍ كَرِيمَةٍ,"O Allah, we ask You for a noble government"
,تُعِزُّ بِهَا الْاِسْلاَمَ وَأَهْلَهُ,Through which You honor Islam and its followers
,وَتُذِلُّ بِهَا النِّفَاقَ وَأَهْلَهُ,And humiliate hypocrisy and its adherents
,وَتَجْعَلُنَا فِيهَا مِنَ الدُّعَاةِ إِلَى طَاعَتِكَ,And make us in it among those who invite to Your obedience
,وَالْقَادَةِ إِلَى سَبِيلِكَ,And leaders to Your path
,وَتَرْزُقُنَا بِهَا كَرَامَةَ الدُّنْيَا وَالْاٰخِرَةِ,And grant us through it the honor of this world and the Hereafter
,اَللَّهُمَّ مَا عَرَّفْتَنَا مِنَ الْحَقِّ فَحَمِّلْنَاهُ,"O Allah, what You have made known to us of the truth, help us bear it"
,وَمَا قَصُرْنَا عَنْهُ فَبَلِّغْنَاهُ,"And what we fall short of, help us attain it"
,اَللَّهُمَّ الْمُمْ بِهِ شَعَثَنَا,"O Allah, through him, bring together our disunity"
,وَاشْعَبْ بِهِ صَدْعَنَا,And mend our divisions
,وَارْتُقْ بِهِ فَتْقَنَا,And repair our rifts
,وَكَثِّرْ بِهِ قِلَّتَنَا,And multiply our small numbers
,وَأَعْزِزْ بِهِ ذِلَّتَنَا,And strengthen us after our humiliation
,وَأَغْنِ بِهِ عَائِلَنَا,And enrich our poverty
,وَاقْضِ بِهِ عَنْ مُغْرَمِنَا,And lift our debts
,وَاجْبُرْ بِهِ فَقْرَنَا,And relieve our distress
,وَسُدَّ بِهِ خَلَّتَنَا,And fill our gaps
,وَيَسِّرْ بِهِ عُسْرَنَا,And ease our difficulties
,وَبَيِّضْ بِهِ وُجُوهَنَا,And brighten our faces
,وَفُكَّ بِهِ أَسْرَنَا,And free our captives
,وَأَنْجِحْ بِهِ طَلِبَتَنَا,And grant success to our requests
,وَأَنْجِزْ بِهِ مَوَاعِيدَنَا,And fulfill our promises
,وَاسْتَجِبْ بِهِ دَعْوَتَنَا,And answer our prayers
,وَأَعْطِنَا بِهِ سُؤْلَنَا,And grant us our wishes
,وَبَلِّغْنَا بِهِ مِنَ الدُّنْيَا وَالْاٰخِرَةِ آمَالَنَا,And let us attain our hopes in this world and the Hereafter
,وَأَعْطِنَا بِهِ فَوْقَ رَغْبَتِنَا,And give us more than we desire
,يَا خَيْرَ الْمَسْؤُولِينَ,O Best of those who are asked
,وَأَوْسَعَ الْمُعْطِينَ,And Most Generous of givers
,اِشْفِ بِهِ صُدُورَنَا,"Through him, heal our hearts"
,وَأَذْهِبْ بِهِ غَيْظَ قُلُوبِنَا,And remove the rage from our hearts
,وَاهْدِنَا بِهِ لِمَا اخْتُلِفَ فِيْهِ مِنَ الْحَقِّ بِإِذْنِكَ,"Guide us through him to the truth in matters where there are differences, by Your permission"
,إِنَّكَ تَهْدِيْ مَنْ تَشَاءُ إِلَى صِرَاطٍ مُسْتَقِيمٍ,"Indeed, You guide whom You will to a straight path"
,وَانْصُرْنَا بِهِ عَلَى عَدُوِّكَ وَعَدُوِّنَا,And help us through him against Your enemy and our enemy
,إِلٰهَ الْحَقِّ آمِيْنَ,"O God of Truth, accept our prayer"
,اَللَّهُمَّ إِنَّا نَشْكُوْ إِلَيْكَ,"O Allah, we complain to You"
,فَقْدَ نَبِيِّنَا صَلَوَاتُكَ عَلَيْهِ وَ آلِهِ,"About the absence of our Prophet, Your blessings be upon him and his family"
,وَغَيْبَةَ وَلِيِّنَا,And the occultation of our guardian
,وَكَثْرَةَ عَدُوِّنَا,And the abundance of our enemies
,وَقِلَّةَ عَدَدِنَا,And the fewness of our numbers
,وَشِدَّةَ الْفِتَنِ بِنَا,And the severity of trials upon us
,وَتَظَاهُرَ الزَّمَانِ عَلَيْنَا,And the turning of time against us
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,So send blessings upon Muhammad and his family
,وَأَعِنَّا عَلَى ذٰلِكَ بِفَتْحٍ مِنْكَ تُعَجِّلُهُ,And help us in this with a victory from You that You hasten
,وَبِضُرٍّ تَكْشِفُهُ,And with relief that You provide
,وَنَصْرٍ تُعِزُّهُ,And with aid that You strengthen
,وَسُلْطَانِ حَقٍّ تُظْهِرُهُ,And with the authority of truth that You manifest
,وَرَحْمَةٍ مِنْكَ تُجَلِّلُنَاهَا,And with mercy from You that You encompass us with
,وَعَافِيَةٍ مِنْكَ تُلْبِسُنَاهَا,And with well-being from You that You clothe us in
,بِرَحْمَتِكَ يَا أَرْحَمَ الرَّاحِمِيْنَ,"By Your mercy, O Most Merciful of the merciful"
