Line id,Arabic text,Translation
,وَلَا يَقْطَعُهُ الْأَبَدُ,Nor cut off by eternity
,وَ تَبَارَكَ اللَّهُ أَحْسَنُ الْخَالِقِينَ,"And blessed is Allah, the best of creators"
,,
,لَا إِلٰهَ إِلَّا اللَّهُ قَبْلَ كُلِّ أَحَدٍ,There is no god but Allah before anyone
,وَلَا إِلٰهَ إِلَّا اللَّهُ بَعْدَ كُلِّ أَحَدٍ,And there is no god but Allah after everyone
,وَلَا إِلٰهَ إِلَّا اللَّهُ مَعَ كُلِّ أَحَدٍ,And there is no god but Allah with everyone
,وَلَا إِلٰهَ إِلَّا اللَّهُ يَبْقٰى رَبُّنَا وَيَفْنىٰ كُلُّ أَحَدٍ,"And there is no god but Allah, our Lord remains while everyone perishes"
,وَلَا إِلٰهَ إِلَّا اللَّهُ تَسْبِيحًا يَفْضُلُ تَسْبِيحَ الْمُسَبِّحِيْنَ,And there is no god but Allah with glorification that exceeds the glorification of all who glorify
,فَضْلًا كَثِيرًا قَبْلَ كُلِّ أَحَدٍ,By great excellence before anyone
,وَلَا إِلٰهَ إِلَّا اللَّهُ تَسْبِيحًا يَفْضُلُ تَسْبِيحَ الْمُسَبِّحِيْنَ,And there is no god but Allah with glorification that exceeds the glorification of all who glorify
,فَضْلًا كَثِيرًا بَعْدَ كُلِّ أَحَدٍ,By great excellence after everyone
,وَلَا إِلٰهَ إِلَّا اللَّهُ تَسْبِيحًا يَفْضُلُ تَسْبِيحَ الْمُسَبِّحِيْنَ,And there is no god but Allah with glorification that exceeds the glorification of all who glorify
,فَضْلًا كَثِيرًا مَعَ كُلِّ أَحَدٍ,By great excellence with everyone
,وَلَا إِلٰهَ إِلَّا اللَّهُ تَسْبِيحًا يَفْضُلُ تَسْبِيحَ الْمُسَبِّحِيْنَ,And there is no god but Allah with glorification that exceeds the glorification of all who glorify
,فَضْلًا كَثِيرًا لِرَبِّنَا الْبَاقِيْ وَيَفْنىٰ كُلُّ أَحَدٍ,By great excellence for our eternal Lord while everyone perishes
,وَلَا إِلٰهَ إِلَّا اللَّهُ تَسْبِيحًا لَايُحْصىٰ وَلَا يُدْرىٰ,And there is no god but Allah with glorification that cannot be counted nor comprehended
,وَلَا يُنْسٰى وَلَا يَبْلىٰ,Nor forgotten nor worn out
,وَلَا يَفْنَى وَلَيْسَ لَهُ مُنْتَهَى,Nor perishes nor has an end
,وَلَا إِلٰهَ إِلَّا اللَّهُ تَسبِيحًا يَدُومُ بِدَوَامِهِ,And there is no god but Allah with glorification that lasts with His everlastingness
,وَيَبْقٰى بِبَقَائِهِ فِيْ سِنِيْ الْعَالَمِيْنَ,And remains with His remaining throughout the years of all worlds
,وَشُهُورِ الدُّهُورِ وَأَيَّامِ الدُّنْيَا,And the months of ages and the days of the world
,وَسَاعَاتِ اللَّيْلِ وَالنَّهَارِ,And the hours of night and day
,وَلَا إِلٰهَ إِلَّا اللَّهُ أَبَدَ الْأَبَدِ وَمَعَ الْأَبَدِ,And there is no god but Allah for all eternity and with eternity
,مِمَّا لَايُحْصِيهِ الْعَدَدُ,Of what cannot be enumerated
,وَلَا يُفْنِيهِ الْأَمَدُ,Nor exhausted by time
,وَلَا يَقْطَعُهُ الْأَبَدُ,Nor cut off by eternity
,وَ تَبَارَكَ اللَّهُ أَحْسَنُ الْخَالِقِينَ,"And blessed is Allah, the best of creators"
,,
,وَاللَّهُ أَكْبَرُ قَبْلَ كُلِّ أَحَدٍ,And Allah is greater before anyone
,وَاللَّهُ أَكْبَرُ بَعْدَ كُلِّ أَحَدٍ,And Allah is greater after everyone
,وَاللَّهُ أَكْبَرُ مَعَ كُلِّ أَحَدٍ,And Allah is greater with everyone
,وَاللَّهُ أَكْبَرُ يَبْقٰى رَبُّنَا وَيَفْنىٰ كُلُّ أَحَدٍ,"And Allah is greater, our Lord remains while everyone perishes"
,وَاللَّهُ أَكْبَرُ تَسْبِيحًا يَفْضُلُ تَسْبِيحَ الْمُسَبِّحِيْنَ,And Allah is greater with glorification that exceeds the glorification of all who glorify
,فَضْلًا كَثِيرًا قَبْلَ كُلِّ أَحَدٍ,By great excellence before anyone
,وَاللَّهُ أَكْبَرُ تَسْبِيحًا يَفْضُلُ تَسْبِيحَ الْمُسَبِّحِيْنَ,And Allah is greater with glorification that exceeds the glorification of all who glorify
,فَضْلًا كَثِيرًا بَعْدَ كُلِّ أَحَدٍ,By great excellence after everyone
,وَاللَّهُ أَكْبَرُ تَسْبِيحًا يَفْضُلُ تَسْبِيحَ الْمُسَبِّحِيْنَ,And Allah is greater with glorification that exceeds the glorification of all who glorify
,فَضْلًا كَثِيرًا مَعَ كُلِّ أَحَدٍ,By great excellence with everyone
,وَاللَّهُ أَكْبَرُ تَسْبِيحًا يَفْضُلُ تَسْبِيحَ الْمُسَبِّحِيْنَ,And Allah is greater with glorification that exceeds the glorification of all who glorify
,فَضْلًا كَثِيرًا لِرَبِّنَا الْبَاقِيْ وَيَفْنىٰ كُلُّ أَحَدٍ,By great excellence for our eternal Lord while everyone perishes
,وَاللَّهُ أَكْبَرُ تَسْبِيحًا لَايُحْصىٰ وَلَا يُدْرىٰ,And Allah is greater with glorification that cannot be counted nor comprehended
,وَلَا يُنْسٰى وَلَا يَبْلىٰ,Nor forgotten nor worn out
,وَلَا يَفْنَى وَلَيْسَ لَهُ مُنْتَهَى,Nor perishes nor has an end
,وَاللَّهُ أَكْبَرُ تَسبِيحًا يَدُومُ بِدَوَامِهِ,And Allah is greater with glorification that lasts with His everlastingness
,وَيَبْقٰى بِبَقَائِهِ فِيْ سِنِيْ الْعَالَمِيْنَ,And remains with His remaining throughout the years of all worlds
,وَشُهُورِ الدُّهُورِ وَأَيَّامِ الدُّنْيَا,And the months of ages and the days of the world
,وَسَاعَاتِ اللَّيْلِ وَالنَّهَارِ,And the hours of night and day
,وَاللَّهُ أَكْبَرُ أَبَدَ الْأَبَدِ وَمَعَ الْأَبَدِ,And Allah is greater for all eternity and with eternity
,مِمَّا لَايُحْصِيهِ الْعَدَدُ,Of what cannot be enumerated
,وَلَا يُفْنِيهِ الْأَمَدُ,Nor exhausted by time
,وَلَا يَقْطَعُهُ الْأَبَدُ,Nor cut off by eternity
,وَ تَبَارَكَ اللَّهُ أَحْسَنُ الْخَالِقِينَ,"And blessed is Allah, the best of creators"
