Line id,Arabic text,Translation
,وَكَلِمَاتِكَ التَّامَّاتِ الْعُلىٰ,And Your Perfect Exalted Words
,اَللّٰهُمَّ رَبَّ الرِّيَاحِ وَمَا ذَرَتْ,"O Allah, Lord of the winds and what they scatter"
,وَالسَّمَاءِ وَمَا أَظَلَّتْ,And the sky and what it shades
,وَالْأَرْضِ وَمَا أَقَلَّتْ,And the earth and what it carries
,وَالشَّيَاطِينِ وَمَا أَضَلَّتْ,And the devils and whom they misguide
,وَالْبِحَارِ وَمَا جَرَتْ,And the seas and what flows in them
,وَبِحَقِّ كُلِّ حَقٍّ هُوَ عَلَيْكَ حَقٌّ,And by the right of every right that is upon You
,وَبِحَقِّ الْمَلَائِكَةِ الْمُقَرَّبِينَ,And by the right of the angels who are close
,وَالرَّوْحَانِيِّينَ وَالْكَرُوبِيِّينَ,And the spiritual ones and the cherubim
,وَالْمُسَبِّحِيْنَ لَكَ بِاللَّيْلِ وَالنَّهَارِ لَا يَفْتُرُونَ,And those who glorify You by night and day without tiring
,وَبِحَقِّ إِبْرَاهِيمَ خَلِيلِكَ,"And by the right of Abraham, Your friend"
,وَبِحَقِّ كُلِّ وَلِيٍّ يُنَادِيْكَ بَيْنَ الصَّفَا وَالْمَرْوَةِ,And by the right of every saint who calls upon You between Safa and Marwa
,وَتَسْتَجِيبُ لَهُ دُعَاءَهُ,And You answer their prayer
,يَا مُجِيبُ أَسْأَلُكَ بِحَقِّ هٰذِهِ الْأَسْمَاءِ وَبِهٰذِهِ الدَّعَوَاتِ,"O Responsive One, I ask You by the right of these names and by these supplications"
,أَنْ تَغْفِرَ لَنَا مَا قَدَّمْنَا وَمَا أَخَّرْنَا,That You forgive us what we have done and what we will do
,وَمَا أَسْرَرْنَا وَمَا أَعْلَنَّا,And what we have concealed and what we have revealed
,وَمَا أَبْدَيْنَا وَمَا أَخْفَيْنَا,And what we have shown and what we have hidden
,وَمَا أَنْتَ أَعْلَمُ بِهِ مِنَّا,And what You know better about us than we do
,إِنَّكَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,"Indeed, You have power over all things"
,بِرَحْمَتِكَ يَا أَرْحَمَ الرَّاحِمِيْنَ,"By Your mercy, O Most Merciful of the merciful"
,يَا حَافِظَ كُلِّ غَرِيبٍ,O Protector of every stranger
,يَا مُؤْنِسَ كُلِّ وَحِيدٍ,O Companion of every lonely one
,يَا قُوَّةَ كُلِّ ضَعِيفٍ,O Strength of every weak one
,يَا نَاصِرَ كُلِّ مَظْلُومٍ,O Helper of every oppressed one
,يَا رَازِقَ كُلِّ مَحْرُومٍ,O Provider for every deprived one
,يَا مُؤْنِسَ كُلِّ مُسْتَوْحِشٍ,O Comforter of every frightened one
,يَا صَاحِبَ كُلِّ مُسَافِرٍ,O Companion of every traveler
,يَا عِمَادَ كُلِّ حَاضِرٍ,O Support of everyone present
,يَا غَافِرَ كُلِّ ذَنْبٍ وَخَطِيئَةٍ,O Forgiver of every sin and mistake
,يَا غِيَاثَ الْمُسْتَغِيثِينَ,O Relief of those who seek relief
,يَا صَرِيخَ الْمُسْتَصْرِخِينَ,O Helper of those who cry for help
,يَا كَاشِفَ كَرْبِ الْمَكْرُوبِينَ,O Remover of the distress of the distressed
,يَا فَارِجَ هَمِّ الْمَهْمُومِيْنَ,O Reliever of the anxiety of the anxious
,يَا بَدِيعَ السَّمَاوَاتِ وَالْأَرَضِينَ,O Creator of the heavens and earths
,يَا مُنْتَهىٰ غَايَةِ الطَّالِبِينَ,O Ultimate Goal of those who seek
,يَا مُجِيبَ دَعْوَةِ الْمُضْطَرِّينَ,O Answerer of the prayers of the desperate
,يَا أَرْحَمَ الرَّاحِمِيْنَ,O Most Merciful of the merciful
,يَا رَبَّ الْعَالَمِيْنَ,O Lord of the worlds
,يَا دَيَّانَ يَوْمِ الدِّينِ,O Judge of the Day of Judgment
,يَا أَجْوَدَ الْأَجْوَدِيْنَ,O Most Generous of the generous
,يَا أَكْرَمَ الْأَكْرَمِيْنَ,O Most Honorable of the honorable
,يَا أَسْمَعَ السَّامِعِينَ,O Most Hearing of those who hear
,يَا أَبْصَرَ النَّاظِرِينَ,O Most Seeing of those who see
,يَا أَقْدَرَ الْقَادِرِينَ,O Most Capable of those who are capable
,اِغْفِرْ لِيَ الذُّنُوبَ الَّتِيْ تُغَيِّرُ النِّعَمَ,Forgive me the sins that alter blessings
,وَاغْفِرْ لِيَ الذُّنُوبَ الَّتِيْ تُورِثُ النَّدَمَ,And forgive me the sins that bring regret
,وَاغْفِرْ لِيَ الذُّنُوبَ الَّتِيْ تُورِثُ السَّقَمَ,And forgive me the sins that cause illness
,وَاغْفِرْ لِيَ الذُّنُوبَ الَّتِيْ تَهْتِكُ الْعِصَمَ,And forgive me the sins that tear apart protection
,وَاغْفِرْ لِيَ الذُّنُوبَ الَّتِيْ تَرُدُّ الدُّعَاءَ,And forgive me the sins that reject prayers
,وَاغْفِرْ لِيَ الذُّنُوبَ الَّتِيْ تَحْبِسُ قَطْرَ السَّمَاءِ,And forgive me the sins that withhold the rain from the sky
,وَاغْفِرْ لِيَ الذُّنُوبَ الَّتِيْ تُعَجِّلُ الْفَنَاءَ,And forgive me the sins that hasten destruction
,وَاغْفِرْ لِيَ الذُّنُوبَ الَّتِيْ تَجْلِبُ الشَّقَاءَ,And forgive me the sins that bring misery
,وَاغْفِرْ لِيَ الذُّنُوبَ الَّتِيْ تُظْلِمُ الْهَوَاءَ,And forgive me the sins that darken the air
,وَاغْفِرْ لِيَ الذُّنُوبَ الَّتِيْ تَكْشِفُ الْغِطَاءَ,And forgive me the sins that remove the veil
,وَاغْفِرْ لِيَ الذُّنُوبَ الَّتِيْ لَا يَغْفِرُهَا غَيْرُكَ يَا اَللَّهُ,"And forgive me the sins that none can forgive except You, O Allah"
,وَاحْمِلْ عَنِّيْ كُلَّ تَبِعَةٍ لِأَحَدٍ مِنْ خَلْقِكَ,And remove from me every consequence owed to any of Your creation
,وَاجْعَلْ لِيْ مِنْ أَمْرِيْ فَرَجًا وَمَخْرَجًا وَيُسْرًا,"And make for me from my affairs relief, a way out, and ease"
,وَأَنْزِلْ يَقِينَكَ فِيْ صَدْرِي,And place Your certainty in my chest
,وَرَجَاءَكَ فِيْ قَلْبِيْ حَتّىٰ لَا أَرْجُوَ غَيْرَكَ,And Your hope in my heart until I hope for none but You
,اَللّٰهُمَّ احْفَظْنِيْ وَعَافِنِيْ فِيْ مَقَامِي,"O Allah, protect me and grant me well-being in my position"
,وَاصْحَبْنِيْ فِيْ لَيْلِيْ وَنَهَارِي,And accompany me in my night and day
,وَمِنْ بَيْنِ يَدَيَّ وَمِنْ خَلْفِي,And from before me and behind me
,وَعَنْ يَمِينِيْ وَعَنْ شِمَالِي,And from my right and my left
,وَمِنْ فَوْقِيْ وَمِنْ تَحْتِي,And from above me and below me
,وَيَسِّرْ لِيَ السَّبِيلَ,And make easy for me the path
,وَأَحْسِنْ لِيَ التَّيْسِيرَ,And grant me the best facilitation
,وَلَا تَخْذُلْنِيْ فِيْ الْعَسِيرِ,And do not forsake me in difficulty
,وَاهْدِنِيْ يَا خَيْرَ دَلِيلٍ,"And guide me, O Best of guides"
,وَلَا تَكِلْنِيْ إِلٰى نَفْسِيْ فِيْ الْأُمُورِ,And do not leave me to myself in my affairs
,وَلَقِّنِيْ كُلَّ سُرُورٍ,And grant me every happiness
,وَاقْلِبْنِيْ إِلٰى أَهْلِيْ بِالْفَلاحِ وَالنَّجَاحِ,And return me to my family with success and prosperity
,مَحْبُورًا فِيْ الْعَاجِلِ وَالْآجِلِ,Blessed in the immediate and the future
,إِنَّكَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,"Indeed, You have power over all things"
,وَارْزُقْنِيْ مِنْ فَضْلِكَ,And provide for me from Your bounty
,وَأَوْسِعْ عَلَيَّ مِنْ طَيِّبَاتِ رِزْقِكَ,And expand for me from the goodness of Your provision
,وَاسْتَعْمِلْنِيْ فِيْ طَاعَتِكَ,And employ me in Your obedience
,وَأَجِرْنِيْ مِنْ عَذَابِكَ وَنَارِكَ,And protect me from Your punishment and Your fire
,وَاقْلِبْنِيْ إِذَا تَوَفَّيْتَنِيْ إِلٰى جَنَّتِكَ بِرَحْمَتِكَ,"And when You take my soul, lead me to Your Paradise by Your mercy"
,اَللّٰهُمَّ إِنِّيْ أَعُوذُ بِكَ مِنْ زَوَالِ نِعْمَتِكَ,"O Allah, I seek refuge in You from the removal of Your blessing"
,وَمِنْ تَحْوِيلِ عَافِيَتِكَ,And from the change of Your well-being
,وَمِنْ حُلُوْلِ نَقِمَتِكَ,And from the coming of Your vengeance
,وَمِنْ نُزُولِ عَذَابِكَ,And from the descent of Your punishment
,وَأَعُوذُ بِكَ مِنْ جَهْدِ الْبَلاءِ,And I seek refuge in You from the hardship of affliction
,وَدَرَكِ الشَّقَاءِ,And the attainment of misery
,وَمِنْ سُوءِ الْقَضَاءِ,And from evil destiny
,وَشَمَاتَةِ الْأَعْدَاءِ,And the gloating of enemies
,وَمِنْ شَرِّ مَا يَنْزِلُ مِنَ السَّمَاءِ,And from the evil of what descends from the sky
,وَمِنْ شَرِّ مَا فِيْ الْكِتَابِ الْمُنْزَلِ,And from the evil of what is in the revealed Book
,اَللّٰهُمَّ لَا تَجْعَلْنِيْ مِنَ الْأَشْرَارِ,"O Allah, do not make me among the evil ones"
,وَلَا مِنْ أَصْحَابِ النَّارِ,Nor among the companions of the Fire
,وَلَا تَحْرِمْنِيْ صُحْبَةَ الْأَخْيَارِ,And do not deprive me of the companionship of the good
,وَأَحْيِنِيْ حَيَاةً طَيِّبَةً,And give me a good life
,وَتَوَفَّنِيْ وَفَاةً طَيِّبَةً تُلْحِقُنِيْ بِالْأَبْرَارِ,And a good death that joins me with the righteous
,وَارْزُقْنِيْ مُرَافَقَةَ الْأَنْبِيَاءِ,And grant me the companionship of the prophets
,فِيْ مَقْعَدِ صِدْقٍ عِنْدَ مَلِيكٍ مُقْتَدِرٍ,"In a seat of truth with a Sovereign, Perfect in ability"
,اَللّٰهُمَّ لَكَ الْحَمْدُ عَلَى حُسْنِ بَلائِكَ وَصُنْعِكَ,"O Allah, to You is praise for Your good trial and Your making"
,وَلَكَ الْحَمْدُ عَلَى الْإِسْلاَمِ وَاتِّبَاعِ السُّنَّةِ,And to You is praise for Islam and following the Sunnah
,يَا رَبِّ كَمَا هَدَيْتَهُمْ لِدِينِكَ,"O Lord, as You guided them to Your religion"
,وَعَلَّمْتَهُمْ كِتَابَكَ فَاهْدِنَا وَعَلِّمْنَا,"And taught them Your Book, so guide us and teach us"
,وَلَكَ الْحَمْدُ عَلَى حُسْنِ بَلائِكَ وَصُنْعِكَ عِنْدِيْ خَاصَّةً,"And to You is praise for Your good trial and Your making, especially with me"
,كَمَا خَلَقْتَنِيْ فَأَحْسَنْتَ خَلْقِي,As You created me and perfected my creation
,وَعَلَّمْتَنِيْ فَأَحْسَنْتَ تَعْلِيمِي,And taught me and perfected my education
,وَهَدَيْتَنِيْ فَأَحْسَنْتَ هِدَايَتِي,And guided me and perfected my guidance
,فَلَكَ الْحَمْدُ عَلَى إِنْعَامِكَ عَلَيَّ قَدِيمًا وَحَدِيثًا,"So to You is praise for Your favors upon me, past and present"
,فَكَمْ مِنْ كَرْبٍ يَا سَيِّدِيْ قَدْ فَرَّجْتَهُ,"How many distresses, O my Master, have You relieved"
,وَكَمْ مِنْ غَمٍّ يَا سَيِّدِيْ قَدْ نَفَّسْتَهُ,"And how many sorrows, O my Master, have You dispelled"
,وَكَمْ مِنْ هَمٍّ يَا سَيِّدِيْ قَدْ كَشَفْتَهُ,"And how many anxieties, O my Master, have You removed"
,وَكَمْ مِنْ بَلاءٍ يَا سَيِّدِيْ قَدْ صَرَفْتَهُ,"And how many afflictions, O my Master, have You averted"
,وَكَمْ مِنْ عَيْبٍ يَا سَيِّدِيْ قَدْ سَتَرْتَهُ,"And how many faults, O my Master, have You concealed"
,فَلَكَ الْحَمْدُ عَلَى كُلِّ حَالٍ,So to You is praise in every condition
,فِيْ كُلِّ مَثْوًى وَزَمَانٍ,In every dwelling and time
,وَمُنْقَلَبٍ وَمَقَامٍ,And transition and station
