Line id,Arabic text,Translation
,لَارَافِعَ لِمَا وَضَعْتَ,No one can raise what You have lowered
,وَلَا وَاضِعَ لِمَا رَفَعْتَ,And no one can lower what You have raised
,وَلَا مُعِزَّ لِمَنْ أَذْلَلْتَ,And no one can honor whom You have humiliated
,وَلَا مُذِلَّ لِمَنْ أَعْزَزْتَ,And no one can humiliate whom You have honored
,وَلَا مَانِعَ لِمَا أَعْطَيْتَ,And no one can withhold what You have given
,وَلَا مُعْطِيَ لِمَا مَنَعْتَ,And no one can give what You have withheld
,وَأَنْتَ اللَّهُ لَاإِلٰهَ إِلَّا أَنْتَ,"And You are Allah, there is no god but You"
,كُنْتَ إِذْ لَمْ تَكُنْ سَمَاءٌ مَبْنِيَّةٌ,You existed when there was no built heaven
,وَلَا أَرْضٌ مَدْحِيَّةٌ,And no spread earth
,وَلَا شَمْسٌ مُضِيئَةٌ,And no shining sun
,وَلَا لَيْلٌ مُظْلِمٌ,And no dark night
,وَلَا نَهَارٌ مُضِىءٌ,And no bright day
,وَلَا بَحْرٌ لُجِّيٌّ,And no deep sea
,وَلَا جَبَلٌ رَاسٍ,And no firm mountain
,وَلَا نَجْمٌ سَارٍ,And no moving star
,وَلَا قَمَرٌ مُنِيرٌ,And no illuminating moon
,وَلَا رِيحٌ تَهُبُّ,And no blowing wind
,وَلَا سَحَابٌ يَسْكُبُ,And no pouring cloud
,وَلَا بَرْقٌ يَلْمَعُ,And no flashing lightning
,وَلَا رَعْدٌ يُسَبِّحُ,And no glorifying thunder
,وَلَا رُوحٌ تَنَفَّسُ,And no breathing soul
,وَلَا طَائِرٌ يَطِيرُ,And no flying bird
,وَلَا نَارٌ تَتَوَقَّدُ,And no blazing fire
,وَلَا مَاءٌ يَطَّرِدُ,And no flowing water
,كُنْتَ قَبْلَ كُلِّ شَيْء,You existed before everything
,وَكَوَّنْتَ كُلَّ شَيْء,And You brought everything into being
,وَقَدَرْتَ عَلَى كُلِّ شَيْء,And You have power over everything
,وَابْتَدَعْتَ كُلَّ شَيْء,And You originated everything
,وَأَغْنَيْتَ وَأَفْقَرْتَ,You enriched and impoverished
,وَأَمَتَّ وَأَحْيَيْتَ,You caused death and gave life
,وَأَضْحَكْتَ وَأَبْكَيْتَ,You made laugh and made weep
,وَعَلَى الْعَرْشِ اسْتَوَيْتَ,And You established Yourself on the Throne
,فَتَبَارَكْتَ يَا اَللَّهُ وَتَعَالَيْتَ,"Blessed are You, O Allah, and Exalted"
,أَنْتَ اللَّهُ الَّذِيْ لَاإِلٰهَ إِلَّا أَنْتَ,"You are Allah, there is no god but You"
,اَلْخَلَّاقُ الْمُعِينُ,"The Creator, the Helper"
,أَمْرُكَ غَالِبٌ,Your command is dominant
,وَعِلْمُكَ نَافِذٌ,And Your knowledge is penetrating
,وَكَيْدُكَ غَرِيبٌ,And Your plan is extraordinary
,وَوَعْدُكَ صَادِقٌ,And Your promise is true
,وَقَوْلُكَ حَقٌّ,And Your word is truth
,وَحُكْمُكَ عَدْلٌ,And Your judgment is just
,وَكَلامُكَ هُدًى,And Your speech is guidance
,وَوَحْيُكَ نُورٌ,And Your revelation is light
,وَرَحْمَتُكَ وَاسِعَةٌ,And Your mercy is vast
,وَعَفْوُكَ عَظِيمٌ,And Your forgiveness is great
,وَفَضْلُكَ كَثِيرٌ,And Your bounty is abundant
,وَعَطَاؤُكَ جَزِيلٌ,And Your gift is plentiful
,وَحَبْلُكَ مَتِينٌ,And Your rope is strong
,وَإِمْكَانُكَ عَتِيدٌ,And Your power is ready
,وَجَارُكَ عَزِيزٌ,And Your protection is mighty
,وَبَأسُكَ شَدِيدٌ,And Your punishment is severe
,وَمَكْرُكَ مَكِيدٌ,And Your plan is firm
,أَنْتَ يَا رَبِّ مَوْضِعُ كُلِّ شَكْوٰى,"You, O Lord, are the place of every complaint"
,وَحَاضِرُ كُلِّ مَلًا,And present in every gathering
,وَشَاهِدُ كُلِّ نَجْوٰى,And witness to every secret conversation
,مُنْتَهىٰ كُلِّ حَاجَةٍ,The ultimate aim of every need
,مُفَرِّجُ كُلِّ حُزْنٍ,The reliever of every sorrow
,غِنىٰ كُلِّ مِسْكِينٍ,The wealth of every destitute
,حِصْنُ كُلِّ هَارِبٍ,The fortress of every fugitive
,أَمَانُ كُلِّ خَائِفٍ,The security of every fearful one
,حِرْزُ الضُّعَفَاءِ,The protector of the weak
,كَنْزُ الْفُقَرَاءِ,The treasure of the poor
,مُفَرِّجُ الْغَمَّاءِ,The reliever of distress
,مُعِينُ الصَّالِحِيْنَ,The helper of the righteous
,ذٰلِكَ اللَّهُ رَبُّنَا لَاإِلٰهَ إِلَّا هُوَ,"That is Allah, our Lord, there is no god but Him"
,تَكْفِيْ مِنْ عِبَادِكَ مَنْ تَوَكَّلَ عَلَيْكَ,You suffice those of Your servants who rely on You
,وَأَنْتَ جَارُ مَنْ لاَذَبِكَ وَتَضَرَّعَ إِلَيْكَ,And You protect whoever seeks refuge in You and implores You
,عِصْمَةُ مَنِ اعْتَصَمَ بِكَ,The guardian of whoever holds fast to You
,نَاصِرُ مَنِ انْتَصَرَ بِكَ,The supporter of whoever seeks Your support
,تَغْفِرُ الذُّنُوبَ لِمَنِ اسْتَغْفَرَكَ,You forgive the sins of whoever seeks Your forgiveness
,جَبَّارُ الْجَبَابِرَةِ,The Subduer of the tyrants
,عَظِيمُ الْعُظَمَاءِ,The Greatest of the great
,كَبِيرُ الْكُبَرَاءِ,The Grandest of the grand
,سَيِّدُ السَّادَاتِ,The Master of masters
,مَوْلَى الْمَوَالِيْ,The Lord of lords
,صَرِيخُ المُسْتَصْرِخِينَ,The Rescuer of those who cry for help
,مُنَفِّسٌ عَنِ الْمَكْرُوبِينَ,The Reliever of the distressed
,مُجِيبُ دَعْوَةِ الْمُضْطَرِّينَ,The Answerer of the prayer of the desperate
,أَسْمَعُ السَّامِعِينَ,The Most Hearing of hearers
,أَبْصَرُ النَّاظِرِينَ,The Most Seeing of seers
,أَحْكَمُ الْحَاكِمِيْنَ,The Wisest of judges
,أَسْرَعُ الْحَاسِبِينَ,The Swiftest of reckoners
,أَرْحَمُ الرَّاحِمِيْنَ,The Most Merciful of the merciful
,خَيْرُ الْغَافِرِينَ,The Best of forgivers
,قَاضِيْ حَوَائِجِ الْمُؤْمِنِيْنَ,The Fulfiller of the needs of believers
,مُغِيثُ الصَّالِحِيْنَ,The Helper of the righteous
,أَنْتَ اللَّهُ لَاإِلٰهَ إِلَّا أَنْتَ,"You are Allah, there is no god but You"
,رَبُّ الْعَالَمِيْنَ,The Lord of the worlds
,أَنْتَ الْخَالِقُ وَأَنَا الْمَخْلُوقُ,You are the Creator and I am the created
,وَأَنْتَ الْمَالِكُ وَأَنَا الْمَمْلُوْكُ,You are the Owner and I am the owned
,وَأَنْتَ الرَّبُّ وَأَنَا الْعَبْدُ,You are the Lord and I am the servant
,وَأَنْتَ الرَّازِقُ وَأَنَا الْمَرْزُوْقُ,You are the Provider and I am the provided for
,وَأَنْتَ الْمُعْطِيْ وَأَنَا السَّائِلُ,You are the Giver and I am the asker
,وَأَنْتَ الْجَوَادُ وَأَنَا الْبَخِيْلُ,You are the Generous and I am the miserly
,وَأَنْتَ الْقَوِيُّ وَأَنَا الضَّعِيْفُ,You are the Strong and I am the weak
,وَأَنْتَ الْعَزِيزُ وَأَنَا الذَّلِيْلُ,You are the Mighty and I am the humble
,وَأَنْتَ الْغَنِيُّ وَ أَنَا الْفَقِيْرُ,You are the Rich and I am the poor
,وَأَنْتَ السَّيِّدُ وَأَنَا الْعَبْدُ,You are the Master and I am the servant
,وَأَنْتَ الْغَافِرُ وَأَنَا الْمُسِىءُ,You are the Forgiver and I am the sinner
,وَأَنْتَ الْعَالِمُ وَأَنَا الْجَاهِلُ,You are the Knowledgeable and I am the ignorant
,وَأَنْتَ الْحَلِيمُ وَأَنَا الْعَجُوْلُ,You are the Forbearing and I am the hasty
,وَأَنْتَ الرَّحْمٰنُ وَأَنَا الْمَرْحُوْمُ,You are the Merciful and I am the recipient of mercy
,وَأَنْتَ الْمُعَافِيْ وَأَنَا الْمُبْتَلَى,You are the Giver of well-being and I am the afflicted
,وَأَنْتَ الْمُجِيبُ وَأَنَا الْمُضْطَرُّ,You are the Responder and I am the desperate
,وَأَنَا أَشْهَدُ بِأَنَّكَ أَنْتَ اللَّهُ,And I bear witness that You are Allah
,لَاإِلٰهَ إِلَّا أَنْتَ,There is no god but You
,اَلْمُعْطِيْ عِبَادَكَ بِلَا سُؤَالٍ,The Giver to Your servants without being asked
,وَأَشْهَدُ بِأَنَّكَ أَنْتَ اللَّهُ,And I bear witness that You are Allah
,اَلْوَاحِدُ الْأَحَدُ الْمُتَفَرِّدُ الصَّمَدُ الْفَرْدُ,"The One, the Unique, the Singular, the Eternal, the Absolute"
,وَإِلَيْكَ الْمَصِيْرُ,And to You is the final return
,وَصَلَّى اللَّهُ عَلَى مُحَمَّدٍ وَأَهْلِ بَيْتِهِ الطَّيِّبِينَ الطَّاهِرِيْنَ,"And may Allah send blessings upon Muhammad and his pure, purified household"
,وَاغْفِرْ لِيْ ذُنُوبِيْ,And forgive my sins
,وَاسْتُرْ عَلَيَّ عُيُوبِيْ,And conceal my faults
,وَافْتَحْ لِيْ مِنْ لَدُنْكَ رَحْمَةً وَرِزْقًا وَاسِعًا,And open for me from Yourself mercy and abundant provision
,يَا أَرْحَمَ الرَّاحِمِيْنَ,O Most Merciful of the merciful
,وَالْحَمْدُ لِلّٰهِ رَبِّ الْعَالَمِيْنَ,"And all praise is for Allah, the Lord of the worlds"
,وَحَسْبُنَا اللَّهُ وَنِعْمَ الْوَكِيلُ,And Allah is sufficient for us and the Best Disposer of affairs
,وَلَا حَوْلَ وَلَا قُوَّةَ إِلَّا بِاللَّهِ الْعَلِيِّ الْعَظِيمِ,"And there is no power or strength except with Allah, the Most High, the Most Great"
