Line id,Arabic text,Translation
,وَإِنْ خَذَلَنِيْ نَصْرُكَ عِنْدَ مُحَارَبَةِ النَّفْسِ وَالشَّيْطَانِ,And if Your help abandons me in the battle against the self and Satan
,فَقَدْ وَكَلَنِيْ خِذْلاَنُكَ إِلٰى حَيْثُ النَّصَبِ وَالْحِرْمَانِ,Then Your abandonment has left me to fatigue and deprivation
,إِلٰهِيْ أَتَرَانِيْ مَا أَتَيْتُكَ إِلَّا مِنْ حَيْثُ الْآمَالِ,"My God, do You see that I have come to You only through the gate of hope?"
,أَمْ عَلِقْتُ بِأَطْرَافِ حِبَالِكَ إِلَّا حِيْنَ بَاعَدَتْنِيْ ذُنُوبِىْ عَنْ دَارِ الْوِصَالِ,Or have I clung to the ends of Your ropes only when my sins have distanced me from the house of union?
,فَبِئْسَ الْمَطِيَّةُ الَّتِيْ امْتَطَتْ نَفْسِيْ مِنْ هَوَاهَا,How wretched is the mount that my soul has ridden in its desires!
,فَوَاهًا لَهَا لِمَا سَوَّلَتْ لَهَا ظُنُونُهَا وَمُنَاهَا,Woe to it for what its thoughts and wishes have enticed it to do!
,وَتَبًّا لَهَا لِجُرْأَتِهَا عَلٰى سَيِّدِهَا وَمَوْلاَهَا,And destruction to it for its boldness against its Master and Lord!
,إِلٰهِيْ قَرَعْتُ بَابَ رَحْمَتِكَ بِيَدِ رَجَائِي,"My God, I have knocked at the door of Your mercy with the hand of my hope"
,وَهَرَبْتُ إِلَيْكَ لَاٰجِئًا مِنْ فَرْطِ أَهْوَائِي,"And I have fled to You, seeking refuge from the excess of my desires"
,وَعَلَّقْتُ بِأَطْرَافِ حِبَالِكَ أَنَامِلَ وَلَاٰئِي,And I have attached the fingers of my loyalty to the ends of Your ropes
,فَاصْفَحِ اللَّهُمَّ عَمَّا كُنْتُ أَجْرَمْتُهُ مِنْ زَلَلِيْ وَخَطَائِي,"So, O Allah, pardon what I have committed of errors and mistakes"
,وَأَقِلْنِيْ مِنْ صَرْعَةِ رِدَائِي,And lift me from the fall of my disgrace
,فَإِنَّكَ سَيِّدِيْ وَمَوْلَايَ وَمُعْتَمَدِيْ وَرَجَائِي,"For You are my Master, my Lord, my Support, and my Hope"
,وَأَنْتَ غَايَةُ مَطْلُوبِىْ وَمُنَايَ فِيْ مُنْقَلَبِىْ وَمَثْوَايَ,And You are the Ultimate Goal of my quest and desire in my return and my resting place
,إِلٰهِيْ كَيْفَ تَطْرُدُ مِسْكِينًا الْتَجَأَ إِلَيْكَ مِنَ الذُّنُوْبِ هَارِبًا,"My God, how could You reject a poor one who has fled to You from sins?"
,أَمْ كَيْفَ تُخَيِّبُ مُسْتَرْشِدًا قَصَدَ إِلٰى جَنَابِكَ سَاعِيًا,Or how could You disappoint one seeking guidance who has hastened to Your threshold?
,أَمْ كَيْفَ تَرُدُّ ظَمْآنًا وَرَدَ إِلٰى حِيَاضِكَ شَارِبًا,Or how could You turn away a thirsty one who has come to Your fountains to drink?
,كَلَّا وَحِيَاضُكَ مُتْرَعَةٌ فِيْ ضَنْكِ الْمُحُوْلِ,Never! For Your fountains are full even in times of drought
,وَبَابُكَ مَفْتُوْحٌ لِلطَّلَبِ وَالْوُغُوْلِ,And Your door is open for seeking and entering
,وَأَنْتَ غَايَةُ الْمَسْؤُوْلِ وَنِهَايَةُ الْمَأْمُوْلِ,And You are the Ultimate Goal of all requests and the Final End of all hopes
,إِلٰهِيْ هَذِهِ أَزِمَّةُ نَفْسِيْ عَقَلْتُهَا بِعِقَالِ مَشِيَّتِكَ,"My God, here are the reins of my soul which I have bound with the halter of Your will"
,وَهٰذِهِ أَعْبَاءُ ذُنُوبِىْ دَرَأْتُهَا بِعَفْوِكَ وَرَحْمَتِكَ,And here are the burdens of my sins which I have warded off with Your pardon and mercy
,وَهٰذِهِ أَهْوَائِيَ الْمُضِلَّةُ وَكَلْتُهَا إِلٰى جَنَابِ لُطْفِكَ وَرَأْفَتِكَ,And here are my misleading desires which I have entrusted to the threshold of Your kindness and compassion
,فَاجْعَلِ اللَّهُمَّ صَبَاحِيْ هٰذَا نَازِلًا عَلَيَّ بِضِيَاءِ الْهُدىٰ,"O Allah, make this morning of mine descend upon me with the light of guidance"
,وَبِالسَّلامَةِ فِيْ الدِّينِ وَالدُّنْيَا,And with safety in religion and worldly life
,وَمَسَائِي جُنَّةً مِنْ كَيْدِ الْعِدَىٰ,And make my evening a shield from the plots of enemies
,وَوِقَايَةً مِنْ مُرْدِيَاتِ الْهَوَىٰ,And a protection from the destructive passions
,إِنَّكَ قَادِرٌ عَلٰى مَا تَشَاءُ,Surely You have power over what You will
,تُؤْتِيْ الْمُلْكَ مَنْ تَشَاءُ,You give sovereignty to whom You will
,وَتَنْزِعُ الْمُلْكَ مِمَّنْ تَشَاءُ,And You take away sovereignty from whom You will
,وَتُعِزُّ مَنْ تَشَاءُ,You exalt whom You will
,وَتُذِلُّ مَنْ تَشَاءُ,And You abase whom You will
,بِيَدِكَ الْخَيْرُ,In Your hand is all good
,إِنَّكَ عَلٰى كُلِّ شَيْءٍ قَدِيرٌ,"Indeed, You have power over all things"
,تُولِجُ اللَّيْلَ فِيْ النَّهَارِ,You cause the night to enter into the day
,وَتُولِجُ النَّهَارَ فِيْ اللَّيْلِ,And You cause the day to enter into the night
,وَتُخْرِجُ الْحَيَّ مِنَ الْمَيِّتِ,And You bring forth the living from the dead
,وَتُخْرِجُ الْمَيِّتَ مِنَ الْحَيِّ,And You bring forth the dead from the living
,وَتَرْزُقُ مَنْ تَشَاءُ بِغَيْرِ حِسَابٍ,And You give provision to whom You will without account
,لَاإِلٰهَ إِلَّا أَنْتَ,There is no god but You
,سُبْحَانَكَ اللَّهُمَّ وَبِحَمْدِكَ,"Glory be to You, O Allah, and praise be to You"
,مَنْ ذَا يَعْرِفُ قَدْرَكَ فَلَا يَخَافُكَ,Who is there that knows Your worth and does not fear You?
,وَمَنْ ذَا يَعْلَمُ مَا أَنْتَ فَلَا يَهَابُكَ,And who is there that knows what You are and does not stand in awe of You?
,أَلَّفْتَ بِقُدْرَتِكَ الْفِرَقَ,You have united the diverse factions by Your power
,وَفَلَقْتَ بِلُطْفِكَ الْفَلَقَ,And You have split the dawn with Your subtlety
,وَأَنَرْتَ بِكَرَمِكَ دَيَاجِيَ الْغَسَقِ,And You have illuminated the darkness of twilight with Your generosity
,وَأَنْهَرْتَ الْمِيَاهَ مِنَ الصُّمِّ الصَّيَاخِيدِ عَذْبًا وَأُجَاجًا,"And You have made waters flow from solid rocks, both sweet and bitter"
,وَأَنْزَلْتَ مِنَ الْمُعْصِرَاتِ مَاءً ثَجَّاجًا,And You have sent down from rain clouds abundant water
,وَجَعَلْتَ الشَّمْسَ وَالْقَمَرَ لِلْبَرِيَّةِ سِرَاجًا وَهَّاجًا,And You have made the sun and moon a blazing lamp for creation
,مِنْ غَيْرِ أَنْ تُمَارِسَ فِيْمَا ابْتَدَأْتَ بِهِ لُغُوبًا وَلَا عِلاجًا,Without experiencing any fatigue or difficulty in what You initiated
,فَيَا مَنْ تَوَحَّدَ بِالْعِزِّ وَالْبَقَاءِ,O You Who is unique in glory and permanence
,وَقَهَرَ عِبَادَهُ بِالْمَوْتِ وَالْفَنَاءِ,And Who has subjected His servants to death and annihilation
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ الْأَتْقِيَاءِ,Send blessings upon Muhammad and his pious family
,وَاسْمَعْ نِدَائِي وَاسْتَجِبْ دُعَائِي,And hear my call and answer my prayer
,وَحَقِّقْ بِفَضْلِكَ أَمَلِيْ وَرَجَائِي,"And fulfill, by Your grace, my hope and expectation"
,يَا خَيْرَ مَنْ دُعِيَ لِكَشْفِ الضُّرِّ,O Best of those who are called to remove harm
,وَالْمَأْمُولِ لِكُلِّ عُسْرٍ وَيُسْرٍ,And the One hoped for in every difficulty and ease
,بِكَ أَنْزَلْتُ حَاجَتِيْ فَلَا تَرُدَّنِيْ مِنْ سَنِيِّ مَوَاهِبِكَ خَائِبًا,"To You I have brought my need, so do not turn me away disappointed from Your lofty gifts"
,يَا كَرِيمُ يَا كَرِيمُ يَا كَرِيمُ,"O Generous, O Generous, O Generous"
,بِرَحْمَتِكَ يَا أَرْحَمَ الرَّاحِمِيْنَ,"By Your mercy, O Most Merciful of the merciful"
,وَصَلَّى اللَّهُ عَلَى خَيْرِ خَلْقِهِ,And may Allah bless the best of His creation
,مُحَمَّدٍ وَ آلِهِ أَجْمَعِينَ,Muhammad and all his family
,,
,إِلٰهِيْ قَلْبِىْ مَحْجُوبٌ,"My God, my heart is veiled"
,وَنَفْسِيْ مَعْيُوبٌ,And my soul is flawed
,وَعَقْلِيْ مَغْلُوبٌ,And my intellect is overcome
,وَهَوَائِي غَالِبٌ,And my desires are dominant
,وَطَاعَتِيْ قَلِيلٌ,And my obedience is little
,وَمَعْصِيَتِيْ كَثِيرٌ,And my disobedience is much
,وَلِسَانِيْ مُقِرٌّ بِالذُّنُوبِ,And my tongue confesses to sins
,فَكَيْفَ حِيْلَتِيْ,So what is my solution?
,يَا سَتَّارَ الْعُيُوبِ,O Concealer of faults
,وَيَا عَلَّامَ الْغُيُوبِ,O Knower of the unseen
,وَيَا كَاشِفَ الْكُرُوبِ,O Remover of afflictions
,اِغْفِرْ ذُنُوبِىْ كُلَّهَا بِحُرْمَةِ مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Forgive all my sins by the sanctity of Muhammad and the family of Muhammad
,يَا غَفَّارُ يَا غَفَّارُ يَا غَفَّارُ,"O All-Forgiving, O All-Forgiving, O All-Forgiving"
,بِرَحْمَتِكَ يَا أَرْحَمَ الرَّاحِمِيْنَ,"By Your mercy, O Most Merciful of the merciful"
