Line id,Arabic text,Translation
,وَسَخَّرْتَهَا بِسُلْطَانِ اللَّيْلِ وَسُلْطَانِ النَّهَارِ,And subjected them to the authority of night and the authority of day
,وَالسَّاعَاتِ وَعَدَدِ السِّنِينَ وَالْحِسَابِ,And hours and count of years and calculation
,وَجَعَلْتَ رُؤْيَتَهَا لِجَمِيعِ النَّاسِ مَرْئً وَاحِدًا,And made their appearance to all people appear as one
,وَأَسْأَلُكَ اللَّهُمَّ بِمَجْدِكَ,"And I ask You, O Allah, by Your glory"
,اَلَّذِيْ كَلَّمْتَ بِهِ عَبْدَكَ وَرَسُولَكَ مُوْسَى بْنَ عِمْرَانَ عَلَيْهِ السَّلامُ فِيْ الْمُقَدَّسِينَ,"With which You spoke to Your servant and messenger Moses son of Imran, peace be upon him, among the sanctified ones"
,فَوْقَ إِحْسَاسِ الْكَرُّوبِيِّينَ,Above the perception of the Cherubim
,فَوْقَ غَمَائِمِ النُّورِ,Above the clouds of light
,فَوْقَ تَابُوتِ الشَّهَادَةِ,Above the Ark of the Covenant
,فِيْ عَمُودِ النَّارِ وَفِيْ طُورِ سَيْنَاءَ,In the pillar of fire and on Mount Sinai
,وَفِيْ جَبَلِ حُورِيثَ,And on Mount Horeb
,فِيْ الْوَادِيْ الْمُقَدَّسِ,In the sacred valley
,فِيْ الْبُقْعَةِ الْمُبَارَكَةِ,In the blessed spot
,مِنْ جَانِبِ الطُّورِ الْأَيْمَنِ مِنَ الشَّجَرَةِ,"From the right side of the Mount, from the tree"
,وَفِيْ أَرْضِ مِصْرَ بِتِسْعِ آيَاتٍ بَيِّنَاتٍ,And in the land of Egypt with nine clear signs
,وَيَوْمَ فَرَقْتَ لِبَنِيْ إِسْرَائِيلَ الْبَحْرَ,And on the day You parted the sea for the Children of Israel
,وَفِيْ الْمُنْبَجِسَاتِ الَّتِيْ صَنَعْتَ بِهَا الْعَجَائِبَ فِيْ بَحْرِ سُوفٍ,And in the gushing springs with which You created wonders in the Red Sea
,وَعَقَدْتَ مَاءَ الْبَحْرِ فِيْ قَلْبِ الْغَمْرِ كَالْحِجَارَةِ,And You held the waters of the sea in the heart of the deep like stones
,وَجَاوَزْتَ بِبَنِيْ إِسْرَائِيلَ الْبَحْرَ,And You led the Children of Israel across the sea
,وَتَمَّتْ كَلِمَتُكَ الْحُسْنىٰ عَلَيْهِمْ بِمَا صَبَرُوْا,And Your good word was fulfilled for them for their patience
,وَأَوْرَثْتَهُمْ مَشَارِقَ الْأَرْضِ وَمَغَارِبَهَا الَّتِيْ بَارَكْتَ فِيهَا لِلْعَالَمِينَ,And You made them inherit the eastern and western parts of the land which You blessed for all people
,وَأَغْرَقْتَ فِرْعَوْنَ وَجُنُودَهُ وَمَرَاكِبَهُ فِيْ الْيَمِّ,And You drowned Pharaoh and his soldiers and his chariots in the sea
,وَبِاسْمِكَ الْعَظِيمِ الْأَعْظَمِ,"And by Your Great, Greatest Name"
,اَلْأَعَزِّ الْأَجَلِّ الْأَكْرَمِ,"The Most Mighty, Most Glorious, Most Generous"
,وَبِمَجْدِكَ الَّذِيْ تَجَلَّيْتَ بِهِ لِمُوسىٰ كَلِيمِكَ عَلَيْهِ السَّلامُ فِيْ طُورِ سَيْنَاءَ,"And by Your glory with which You manifested to Moses, Your interlocutor, peace be upon him, on Mount Sinai"
,وَلِإِبْرَاهِيمَ عَلَيْهِ السَّلامُ خَلِيلِكَ مِنْ قَبْلُ فِيْ مَسْجِدِ الْخَيْفِ,"And to Abraham, peace be upon him, Your friend before, in the Mosque of Al-Khayf"
,وَلِإِسْحَاقَ صَفِيِّكَ عَلَيْهِ السَّلامُ فِيْ بِئْرِ شِيَعٍ,"And to Isaac, Your chosen one, peace be upon him, at the Well of Sheba"
,وَلِيَعْقُوبَ نَبِيِّكَ عَلَيْهِ السَّلامُ فِيْ بَيْتِ إِيلٍ,"And to Jacob, Your prophet, peace be upon him, in Bethel"
,وَأَوْفَيْتَ لِإِبْرَاهِيمَ عَلَيْهِ السَّلامُ بِمِيثَاقِكَ,"And You fulfilled for Abraham, peace be upon him, Your covenant"
,وَلِإِسْحَاقَ بِحَلْفِكَ,And for Isaac Your oath
,وَلِيَعْقُوبَ بِشَهَادَتِكَ,And for Jacob Your testimony
,وَلِلْمُؤْمِنِينَ بِوَعْدِكَ,And for the believers Your promise
,وَلِلدَّاعِينَ بِأَسْمَائِكَ فَأَجَبْتَ,"And for those who call upon Your names, and You answered"
,وَبِمَجْدِكَ الَّذِيْ ظَهَرَ لِمُوْسَى بْنِ عِمْرَانَ عَلَيْهِ السَّلامُ عَلَى قُبَّةِ الرُّمَّانِ,"And by Your glory which appeared to Moses son of Imran, peace be upon him, on the Dome of Pomegranates"
,وَبِآيَاتِكَ الَّتِيْ وَقَعَتْ عَلَى أَرْضِ مِصْرَ,And by Your signs which fell upon the land of Egypt
,بِمَجْدِ الْعِزَّةِ وَالْغَلَبَةِ,By the glory of might and triumph
,بِآيَاتٍ عَزِيزَةٍ,With mighty signs
,وَبِسُلْطَانِ الْقُوَّةِ,And by the authority of power
,وَبِعِزَّةِ الْقُدْرَةِ,And by the might of ability
,وَبِشَأْنِ الْكَلِمَةِ التَّامَّةِ,And by the grandeur of the perfect word
,وَبِكَلِمَاتِكَ الَّتِيْ تَفَضَّلْتَ بِهَا عَلَى أَهْلِ السَّمَاوَاتِ وَالْأَرْضِ,And by Your words with which You favored the inhabitants of the heavens and earth
,وَأَهْلِ الدُّنْيَا وَأَهْلِ الْآخِرَةِ,And the people of this world and the people of the hereafter
,وَبِرَحْمَتِكَ الَّتِيْ مَنَنْتَ بِهَا عَلَى جَمِيعِ خَلْقِكَ,And by Your mercy which You bestowed upon all Your creation
,وَبِاسْتِطَاعَتِكَ الَّتِيْ أَقَمْتَ بِهَا عَلَى الْعَالَمِينَ,And by Your power which You established over all worlds
,وَبِنُوْرِكَ الَّذِيْ قَدْ خَرَّ مِنْ فَزَعِهِ طُورُ سَيْنَاءَ,And by Your light from the fear of which Mount Sinai collapsed
,وَبِعِلْمِكَ وَجَلالِكَ وَكِبْرِيَائِكَ وَعِزَّتِكَ,"And by Your knowledge, Your majesty, Your greatness, and Your might"
,وَجَبَرُوتِكَ الَّتِيْ لَمْ تَسْتَقِلَّهَا الْأَرْضُ,And Your omnipotence which the earth cannot bear
,وَانْخَفَضَتْ لَهَا السَّمَاوَاتُ,And before which the heavens bow down
,وَانْزَجَرَ لَهَا الْعُمْقُ الْأَكْبَرُ,And the greatest depth is restrained by it
,وَرَكَدَتْ لَهَا الْبِحَارُ وَالْأَنْهَارُ,And the seas and rivers become still by it
,وَخَضَعَتْ لَهَا الْجِبَالُ,And the mountains submit to it
,وَسَكَنَتْ لَهَا الْأَرْضُ بِمَنَاكِبِهَا,And the earth with its regions rests by it
,وَاسْتَسْلَمَتْ لَهَا الْخَلائِقُ كُلُّهَا,And all creatures surrender to it
,وَخَفَقَتْ لَهَا الرِّيَاحُ فِيْ جَرَيَانِهَا,And the winds flutter in their flowing by it
,وَخَمَدَتْ لَهَا النِّيرَانُ فِيْ أَوْطَانِهَا,And fires are extinguished in their places by it
,وَبِسُلْطَانِكَ الَّذِيْ عُرِفَتْ لَكَ بِهِ الْغَلَبَةُ دَهْرَ الدُّهُورِ,And by Your authority by which Your supremacy is known throughout all ages
,وَحُمِدْتَ بِهِ فِيْ السَّمَاوَاتِ وَالْأَرَضِينَ,And You are praised by it in the heavens and earths
,وَبِكَلِمَتِكَ كَلِمَةِ الصِّدْقِ الَّتِيْ سَبَقَتْ لِأَبِينَا آدَمَ عَلَيْهِ السَّلامُ وَذُرِّيَّتِهِ بِالرَّحْمَةِ,"And by Your word, the word of truth, which preceded for our father Adam, peace be upon him, and his progeny with mercy"
,وَأَسْأَلُكَ بِكَلِمَتِكَ الَّتِيْ غَلَبَتْ كُلَّ شَيْءٍ,And I ask You by Your word which overcame everything
,وَبِنُوْرِ وَجْهِكَ الَّذِيْ تَجَلَّيْتَ بِهِ لِلْجَبَلِ,And by the light of Your face with which You manifested to the mountain
,فَجَعَلْتَهُ دَكًّا وَخَرَّ مُوْسَى صَعِقًا,"And made it crumble, and Moses fell unconscious"
,وَبِمَجْدِكَ الَّذِيْ ظَهَرَ عَلَى طُورِ سَيْنَاءَ,And by Your glory which appeared on Mount Sinai
,فَكَلَّمْتَ بِهِ عَبْدَكَ وَرَسُولَكَ مُوْسَى بْنَ عِمْرَانَ,With which You spoke to Your servant and messenger Moses son of Imran
,وَبِطَلْعَتِكَ فِيْ سَاعِيرَ,And by Your appearance in Seir
,وَظُهُورِكَ فِيْ جَبَلِ فَارَانَ بِرَبَوَاتِ الْمُقَدَّسِينَ,And Your manifestation on Mount Paran with tens of thousands of holy ones
,وَجُنُودِ الْمَلائِكَةِ الصَّافِّينَ,And armies of angels in ranks
,وَخُشُوعِ الْمَلائِكَةِ الْمُسَبِّحِينَ,And the humility of the glorifying angels
,وَبِبَرَكَاتِكَ الَّتِيْ بَارَكْتَ فِيهَا عَلَى إِبْرَاهِيمَ خَلِيلِكَ عَلَيْهِ السَّلامُ,"And by Your blessings with which You blessed Abraham, Your friend, peace be upon him"
,فِيْ أُمَّةِ مُحَمَّدٍ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ,"In the nation of Muhammad, may Allah bless him and his family"
,وَبَارَكْتَ لِإِسْحَاقَ صَفِيِّكَ,"And You blessed Isaac, Your chosen one"
,فِيْ أُمَّةِ عِيسىٰ عَلَيْهِمَا السَّلامُ,"In the nation of Jesus, peace be upon them"
,وَبَارَكْتَ لِيَعْقُوبَ إِسْرَائِيلِكَ,"And You blessed Jacob, Your Israel"
,فِيْ أُمَّةِ مُوسىٰ عَلَيْهِمَا السَّلامُ,"In the nation of Moses, peace be upon them"
,وَبَارَكْتَ لِحَبِيبِكَ مُحَمَّدٍ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ,"And You blessed Your beloved Muhammad, may Allah bless him and his family"
,فِيْ عِتْرَتِهِ وَذُرِّيَّتِهِ وَأُمَّتِهِ,"In his progeny, his descendants, and his nation"
,اَللّٰهُمَّ وَكَمَا غِبْنَا عَنْ ذٰلِكَ وَلَمْ نَشْهَدْهُ وَ آمَنَّا بِهِ وَلَمْ نَرَهُ صِدْقًا وَعَدْلًا,"O Allah, as we were absent from that and did not witness it, yet believed in it without seeing it, in truth and justice"
,أَنْ تُصَلِّيَ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,That You send blessings upon Muhammad and the family of Muhammad
,وَأَنْ تُبَارِكَ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,And that You bless Muhammad and the family of Muhammad
,وَتَرَحَّمَ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,And have mercy upon Muhammad and the family of Muhammad
,كَأَفْضَلِ مَا صَلَّيْتَ وَبَارَكْتَ وَتَرَحَّمْتَ عَلَى إِبْرَاهِيمَ وَ آلِ إِبْرَاهِيمَ,"As the best of what You blessed, sanctified, and had mercy upon Abraham and the family of Abraham"
,إِنَّكَ حَمِيدٌ مَجِيدٌ,"Indeed, You are Praiseworthy, Glorious"
,فَعَّالٌ لِمَا تُرِيدُ,Doer of whatever You intend
,وَأَنْتَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,And You have power over all things
,,
,اَللّٰهُمَّ بِحَقِّ هٰذَا الدُّعَاءِ,"O Allah, by the right of this supplication"
,وَبِحَقِّ هٰذِهِ الْأَسْمَاءِ,And by the right of these names
,اَلَّتِيْ لَا يَعْلَمُ تَفْسِيرَهَا,Whose interpretation no one knows
,وَلَا يَعْلَمُ بَاطِنَهَا غَيْرُكَ,And whose inner meanings no one knows except You
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Send blessings upon Muhammad and the family of Muhammad
,وَافْعَلْ بِيْ مَا أَنْتَ أَهْلُهُ,And treat me as You are worthy of doing
,وَلَا تَفْعَلْ بِيْ مَا أَنَا أَهْلُهُ,And do not treat me as I deserve
,وَاغْفِرْ لِيْ مِنْ ذُنُوبِيْ مَا تَقَدَّمَ مِنْهَا وَمَا تَأَخَّرَ,"And forgive my sins, past and future"
,وَوَسِّعْ عَلَيَّ مِنْ حَلالِ رِزْقِكَ,And expand for me from Your lawful provision
,وَاكْفِنِيْ مَؤُونَةَ إِنْسَانِ سَوْءٍ,And protect me from the burden of evil people
,وَجَارِ سَوْءٍ,And evil neighbors
,وَقَرِينِ سَوْءٍ,And evil companions
,وَسُلْطَانِ سَوْءٍ,And evil rulers
,إِنَّكَ عَلَى مَا تَشَاءُ قَدِيرٌ,"Indeed, You have power over whatever You will"
,وَبِكُلِّ شَيْءٍ عَلِيمٌ,And You are knowledgeable of all things
,آمِينَ رَبَّ الْعَالَمِينَ,"Amen, O Lord of the worlds"
,,
,اَللّٰهُمَّ بِحَقِّ هٰذَا الدُّعَاءِ,"O Allah, by the right of this supplication"
,وَبِحَقِّ هٰذِهِ الْأَسْمَاءِ,And by the right of these names
,اَلَّتِيْ لَا يَعْلَمُ تَفْسِيرَهَا وَلَا تَأْوِيلَهَا,Whose interpretation and inner meaning no one knows
,وَلَا يَعْلَمُ بَاطِنَهَا وَلَا ظَاهِرَهَا غَيْرُكَ,And whose inner and outer aspects no one knows except You
,أَنْ تُصَلِّيَ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,That You send blessings upon Muhammad and the family of Muhammad
,وَأَنْ تَرْزُقَنِيْ خَيْرَ الدُّنْيَا وَالْآخِرَةِ,And that You grant me the good of this world and the hereafter
,,
,وَافْعَلْ بِيْ مَا أَنْتَ أَهْلُهُ,And treat me as You are worthy of doing
,وَلَا تَفْعَلْ بِيْ مَا أَنَا أَهْلُهُ,And do not treat me as I deserve
,وَانْتَقِمْ لِيْ مِنْ,And take revenge for me against [so-and-so]
,,
,وَاغْفِرْ لِيْ مِنْ ذُنُوبِيْ مَا تَقَدَّمَ مِنْهَا وَمَا تَأَخَّرَ,"And forgive my sins, past and future"
,وَلِوَالِدَيَّ وَلِجَمِيعِ الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ,And for my parents and all the believing men and women
,وَوَسِّعْ عَلَيَّ مِنْ حَلالِ رِزْقِكَ,And expand for me from Your lawful provision
,وَاكْفِنِيْ مَؤُونَةَ إِنْسَانِ سَوْءٍ,And protect me from the burden of evil people
,وَجَارِ سَوْءٍ,And evil neighbors
,وَسُلْطَانِ سَوْءٍ,And evil rulers
,وَقَرِينِ سَوْءٍ,And evil companions
,وَيَوْمِ سَوْءٍ,And evil days
,وَسَاعَةِ سَوْءٍ,And evil hours
,وَانْتَقِمْ لِيْ مِمَّنْ يَكِيدُنِيْ,And take revenge for me against those who plot against me
,وَمِمَّنْ يَبْغِيْ عَلَيَّ,And against those who oppress me
,وَيُرِيدُ بِيْ وَبِأَهْلِيْ,And intend harm for me and my family
,وَأَوْلاَدِيْ وَإِخْوَانِيْ,And my children and my brothers
,وَجِيرَانِيْ وَقَرَابَاتِيْ,And my neighbors and my relatives
,مِنَ الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ ظُلْمًا,"From among the believing men and women, unjustly"
,إِنَّكَ عَلَى مَا تَشَاءُ قَدِيرٌ,"Indeed, You have power over whatever You will"
,وَبِكُلِّ شَيْءٍ عَلِيمٌ,And You are knowledgeable of all things
,آمِينَ رَبَّ الْعَالَمِينَ,"Amen, O Lord of the worlds"
,,
,اَللّٰهُمَّ بِحَقِّ هٰذَا الدُّعَاءِ,"O Allah, by the right of this supplication"
,تَفَضَّلْ عَلَى فُقَرَاءِ الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ بِالْغِنىٰ وَالثَّرْوَةِ,Bestow upon the poor among the believing men and women wealth and prosperity
,وَعَلىٰ مَرْضَى الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ بِالشِّفَاءِ وَالصِّحَّةِ,And upon the sick among the believing men and women healing and health
,وَعَلىٰ أَحْيَاءِ الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ بِاللُّطْفِ وَالْكَرَامَةِ,And upon the living among the believing men and women kindness and honor
,وَعَلىٰ أَمْوَاتِ الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ بِالْمَغْفِرَةِ وَالرَّحْمَةِ,And upon the deceased among the believing men and women forgiveness and mercy
,وَعَلىٰ مُسَافِرِيْ الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ بِالرَّدِّ إِلَى أَوْطَانِهِمْ سَالِمِينَ غَانِمِينَ,"And upon the travelers among the believing men and women safe return to their homelands, safe and successful"
,بِرَحْمَتِكَ يَا أَرْحَمَ الرَّاحِمِينَ,"By Your mercy, O Most Merciful of those who show mercy"
,وَصَلَّى اللَّهُ عَلَى سَيِّدِنَا مُحَمَّدٍ خَاتَمِ النَّبِيِّينَ وَعِتْرَتِهِ الطَّاهِرِينَ,"And may Allah bless our master Muhammad, the seal of the Prophets, and his pure progeny"
,وَسَلَّمَ تَسْلِيمًا كَثِيرًا,And grant them abundant peace
