Line id,Arabic text,Translation
,يَا مُحْيِيَ الْمَوْتىٰ وَمُمِيتَ الْأَحْيَاءِ,O Giver of life to the dead and Bringer of death to the living
,يَا حَيُّ لَاإِلٰهَ إِلَّا أَنْتَ,"O Ever-Living, there is no god but You"
,اَللّٰهُمَّ بَلِّغْ مَوْلاَنَا الْإِمَامَ الْهَادِيَ الْمَهْدِيَّ الْقَائِمَ بِأَمْرِكَ,"O Allah, convey to our Master, the Imam, the Guide, the Guided, the One Entrusted with Your Command"
,صَلَوَاتُ اللَّهِ عَلَيْهِ وَعَلٰى آبَائِهِ الطَّاهِرِينَ,May the blessings of Allah be upon him and upon his pure forefathers
,عَنْ جَمِيْعِ الْمُؤْمِنِيْنَ وَالْمُؤْمِنَاتِ,From all believing men and believing women
,فِيْ مَشَارِقِ الْأَرْضِ وَمَغَارِبِهَا,In the east and west of the earth
,سَهْلِهَا وَجَبَلِهَا,Its plains and its mountains
,وَبَرِّهَا وَبَحْرِهَا,Its lands and its seas
,وَعَنِّيْ وَعَنْ وَالِدَيَّ,And from me and my parents
,مِنَ الصَّلَوَاتِ زِنَةَ عَرْشِ اللَّهِ,Of the prayers equal to the weight of Allah's Throne
,وَمِدَادَ كَلِمَاتِهِ,And the ink of His words
,وَمَا أَحْصَاهُ عِلْمُهُ وَأَحَاطَ بِهِ كِتَابُهُ,And what His knowledge has enumerated and His Book encompasses
,اَللّٰهُمَّ إِنِّيْ أُجَدِّدُ لَهُ فِيْ صَبِيحَةِ يَوْمِيْ هٰذَا,"O Allah, I renew for him on this morning of my day"
,وَمَا عِشْتُ مِنْ أَيَّامِي,And for as long as I live from my days
,عَهْدًا وَعَقْدًا وَبَيْعَةً لَهُ فِيْ عُنُقِي,"A pledge, a covenant, and an allegiance to him upon my neck"
,لَا أَحُولُ عَنْهَا وَلَا أَزُولُ أَبَدًا,From which I will never turn away nor deviate ever
,اَللّٰهُمَّ اجْعَلْنِيْ مِنْ أَنْصَارِهِ,"O Allah, make me among his helpers"
,وَأَعْوَانِهِ وَالذَّابِّينَ عَنْهُ,And his supporters and defenders
,وَالْمُسَارِعِينَ إِلَيْهِ فِيْ قَضَاءِ حَوَائِجِهِ,And those who hasten to fulfill his needs
,وَالْمُمْتَثِلِينَ لِأَوَامِرِهِ,And those who comply with his commands
,وَالْمُحَامِيْنَ عَنْهُ,And those who protect him
,وَالسَّابِقِينَ إِلٰى إِرَادَتِهِ,And those who hasten to his will
,وَالْمُسْتَشْهَدِيْنَ بَيْنَ يَدَيْهِ,And those who attain martyrdom before him
,اَللّٰهُمَّ إِنْ حَالَ بَيْنِيْ وَبَيْنَهُ الْمَوْتُ الَّذِيْ جَعَلْتَهُ عَلٰى عِبَادِكَ حَتْمًا مَقْضِيًّا,"O Allah, if death, which You have decreed upon Your servants as inevitable, comes between me and him"
,فَأَخْرِجْنِيْ مِنْ قَبْرِيْ مُؤْتَزِرًا كَفَنِي,"Then bring me out from my grave, wrapped in my shroud"
,شَاهِرًا سَيْفِي,With my sword unsheathed
,مُجَرِّدًا قَنَاتِي,My spear drawn
,مُلَبِّيًا دَعْوَةَ الدَّاعِيْ فِيْ الْحَاضِرِ وَالْبَادِي,Answering the call of the caller in cities and deserts
,اَللّٰهُمَّ أَرِنِيْ الطَّلْعَةَ الرَّشِيدَةَ,"O Allah, show me the rightly guided countenance"
,وَالْغُرَّةَ الْحَمِيدَةَ,And the praiseworthy appearance
,وَاكْحُلْ نَاظِرِيْ بِنَظْرَةٍ مِنِّيْ إِلَيْهِ,And delight my eyes with a glance from me to him
,وَعَجِّلْ فَرَجَهُ,And hasten his relief
,وَسَهِّلْ مَخْرَجَهُ,And ease his emergence
,وَأَوْسِعْ مَنْهَجَهُ,And make his path wide
,وَاسْلُكْ بِيْ مَحَجَّتَهُ,And let me follow his way
,وَأَنْفِذْ أَمْرَهُ,And implement his command
,وَاشْدُدْ أَزْرَهُ,And strengthen his back
,وَاعْمُرِ اللَّهُمَّ بِهِ بِلادَكَ,"And O Allah, through him, cultivate Your lands"
,وَأَحْيِ بِهِ عِبَادَكَ,And revive Your servants
,فَإِنَّكَ قُلْتَ وَقَوْلُكَ الْحَقُّ,"For You have said, and Your word is the truth:"
,ظَهَرَ الْفَسٰادُ فِيْ الْبَرِّ وَ الْبَحْرِ,"""Corruption has appeared on land and sea"
,بِمٰا كَسَبَتْ أَيْدِيْ النّٰاسِ,"Because of what the hands of people have earned"""
,فَأَظْهِرِ اللَّهُمَّ لَنَا وَلِيَّكَ,"So O Allah, show us Your representative"
,وَابْنَ بِنْتِ نَبِيِّكَ,The son of Your Prophet's daughter
,اَلْمُسَمَّىٰ بِاسْمِ رَسُولِكَ,Named after Your Messenger
,صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ,May Allah's blessings be upon him and his family
,حَتَّىٰ لَايَظْفَرَ بِشَيْءٍ مِنَ الْبَاطِلِ إِلَّا مَزَّقَهُ,So that he leaves no falsehood without tearing it apart
,وَيُحِقَّ الْحَقَّ وَيُحَقِّقَهُ,And establishes truth and confirms it
,وَاجْعَلْهُ اللَّهُمَّ مَفْزَعًا لِمَظْلُومِ عِبَادِكَ,"And O Allah, make him a refuge for Your oppressed servants"
,وَنَاصِرًا لِمَنْ لَايَجِدُ لَهُ نَاصِرًا غَيْرَكَ,And a helper for those who find no helper other than You
,وَمُجَدِّدًا لِمَا عُطِّلَ مِنْ أَحْكَامِ كِتَابِكَ,And a reviver of what has been abandoned from the rulings of Your Book
,وَمُشَيِّدًا لِمَا وَرَدَ مِنْ أَعْلاَمِ دِينِكَ وَسُنَنِ نَبِيِّكَ,And a reinforcer of what has come of the signs of Your religion and the traditions of Your Prophet
,صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ,May Allah's blessings be upon him and his family
,وَاجْعَلْهُ اللَّهُمَّ مِمَّنْ حَصَّنْتَهُ مِنْ بَأْسِ الْمُعْتَدِيْنَ,"And O Allah, make him among those whom You have protected from the might of the transgressors"
,اَللّٰهُمَّ وَسُرَّ نَبِيَّكَ مُحَمَّدًا,"O Allah, gladden Your Prophet Muhammad"
,صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ,May Allah's blessings be upon him and his family
,بِرُؤْيَتِهِ وَمَنْ تَبِعَهُ عَلٰى دَعْوَتِهِ,By the sight of him and those who follow his call
,وَارْحَمِ اسْتِكَانَتَنَا بَعْدَهُ,And have mercy on our weakness after him
,اَللَّهُمَّ اكْشِفْ هٰذِهِ الْغُمَّةَ عَنْ هٰذِهِ الْأُمَّةِ بِحُضُورِهِ,"O Allah, remove this distress from this nation by his presence"
,وَعَجِّلْ لَنَا ظُهُورَهُ,And hasten for us his appearance
,إِنَّهُمْ يَرَوْنَهُ بَعِيدًا وَنَرَاهُ قَرِيبًا,"They see it as distant, but we see it as near"
,بِرَحْمَتِكَ يَا أَرْحَمَ الرَّاحِمِيْنَ,"By Your mercy, O Most Merciful of the merciful"
,,
,اَلْعَجَلَ الْعَجَلَ يَا مَوْلَايَ يَا صَاحِبَ الزَّمَانِ,"Hasten, hasten, O my Master, O Master of the Time"
,,
