Line id,Arabic text,Translation
,وَإِلَّا تَطَوُّلًا يَا رَبِّ وَإِحْسَانًا,"and except to show generosity, O Lord, and goodness"
,وَأَبَيْتُ إِلَّا انْتِهَاكًا لِحُرُمَاتِكَ,And I have refused except to violate Your sanctities
,وَاجْتِرَاءً عَلَى مَعَاصِيكَ,and to be bold in disobeying You
,وَتَعَدِيًّا لِحُدُودِكَ,and to transgress Your limits
,وَغَفْلَةً عَنْ وَعِيدِكَ,and to be heedless of Your warnings
,وَطَاعَةً لِعَدُوِّي وَعَدُوِّكَ,and to obey my enemy and Your enemy
,لَمْ يَمْنَعْكَ يَا إِلٰهِيْ وَنَاصِرِيْ إِخْلاَلِيْ بِالشُّكْرِ,"Yet, O my God and my Helper, my failure to express gratitude"
,عَنْ إِتْمَامِ إِحْسَانِكَ,did not prevent You from completing Your favor
,وَلَا حَجَزَنِيْ ذٰلِكَ عَنِ ارْتِكَابِ مَسَاخِطِكَ,nor did that prevent me from committing what displeases You
,اَللّٰهُمَّ وَهٰذَا مَقَامُ عَبْدٍ ذَلِيلٍ,"O Allah, this is the position of a humble servant"
,اِعْتَرَفَ لَكَ بِالتَّوْحِيدِ,who acknowledges Your Oneness
,وَأَقَرَّ عَلَى نَفْسِهِ بِالتَّقْصِيرِ فِيْ أَدَاءِ حَقِّكَ,and confesses his negligence in fulfilling Your right
,وَشَهِدَ لَكَ بِسُبُوغِ نِعْمَتِكَ عَلَيْهِ,and bears witness to the abundance of Your blessings upon him
,وَجَمِيلِ عَادَتِكَ عِنْدَهُ,and Your beautiful habit with him
,وَإِحْسَانِكَ إِلَيْهِ,and Your goodness to him
,فَهَبْ لِيْ يَا إِلٰهِيْ وَسَيِّدِيْ مِنْ فَضْلِكَ,"So grant me, O my God and my Master, from Your grace"
,مَا أُرِيدُهُ إِلٰى رَحْمَتِكَ,what will lead me to Your mercy
,وَأَتَّخِذُهُ سُلَّمًا أَعْرُجُ فِيهِ إِلٰى مَرْضَاتِكَ,and what I can take as a ladder to climb to Your pleasure
,وَ آمَنُ بِهِ مِنْ سَخَطِكَ,and be safe from Your wrath
,بِعِزَّتِكَ وَطَوْلِكَ,by Your might and Your power
,وَبِحَقِّ نَبِيِّكَ مُحَمَّدٍ,and by the right of Your Prophet Muhammad
,صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ,may Allah's blessings be upon him and his family
,فَلَكَ الْحَمْدُ يَا رَبِّ,"So to You is all praise, O my Lord"
,مِنْ مُقْتَدِرٍ لَايُغْلَبُ,You are the Almighty who cannot be defeated
,وَذِيْ أَنَاةٍ لَايَعْجَلُ,and the Patient who does not hurry
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Bless Muhammad and the family of Muhammad
,وَاجْعَلْنِيْ لِنَعْمَائِكَ مِنَ الشَّاكِرِينَ,and make me among those who are grateful for Your blessings
,وَلِآلاَئِكَ مِنَ الذَّاكِرِينَ,and among those who remember Your favors
,إِلٰهِيْ وَكَمْ مِنْ عَبْدٍ,"My God, how many servants"
,أَمْسٰى وَأَصْبَحَ فِيْ كَرْبِ الْمَوْتِ,who evening and morning are in the agony of death
,وَحَشْرَجَةِ الصَّدْرِ,and the rattling of the chest
,وَالنَّظَرِ إِلٰى مَا تَقْشَعِرُّ مِنْهُ الْجُلُودُ,and looking at what makes the skin shudder
,وَتَفْزَعُ لَهُ الْقُلُوبُ,and terrifies the hearts
,وَأَنَا فِيْ عَافِيَةٍ مِنْ ذٰلِكَ كُلِّهِ,while I am in well-being from all of that
,فَلَكَ الْحَمْدُ يَا رَبِّ,"So to You is all praise, O my Lord"
,مِنْ مُقْتَدِرٍ لَايُغْلَبُ,You are the Almighty who cannot be defeated
,وَذِيْ أَنَاةٍ لَايَعْجَلُ,and the Patient who does not hurry
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Bless Muhammad and the family of Muhammad
,وَاجْعَلْنِيْ لِنَعْمَائِكَ مِنَ الشَّاكِرِينَ,and make me among those who are grateful for Your blessings
,وَلِآلاَئِكَ مِنَ الذَّاكِرِينَ,and among those who remember Your favors
,إِلٰهِيْ وَكَمْ مِنْ عَبْدٍ,"My God, how many servants"
,أَمْسٰى وَأَصْبَحَ سَقِيْمًا مُوْجِعًا,who evening and morning are sick and in pain
,فِيْ أَنَّةٍ وَعَوِيْلٍ,moaning and wailing
,يَتَقَلَّبُ فِيْ غَمِّهِ,tossing in their sorrow
,لَا يَجِدُ مَحِيصًا,finding no escape
,وَلَا يُسِيغُ طَعَامًا وَلَا شَرَابًا,unable to enjoy food or drink
,وَأَنَا فِيْ صِحَّةٍ مِنَ الْبَدَنِ,while I am in good health
,وَسَلامَةٍ مِنَ الْعَيْشِ,and safety in my life
,كُلُّ ذٰلِكَ مِنْكَ,all of this is from You
,فَلَكَ الْحَمْدُ يَا رَبِّ,"So to You is all praise, O my Lord"
,مِنْ مُقْتَدِرٍ لَايُغْلَبُ,You are the Almighty who cannot be defeated
,وَذِيْ أَنَاةٍ لَايَعْجَلُ,and the Patient who does not hurry
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Bless Muhammad and the family of Muhammad
,وَاجْعَلْنِيْ لِنَعْمَائِكَ مِنَ الشَّاكِرِينَ,and make me among those who are grateful for Your blessings
,وَلِآلاَئِكَ مِنَ الذَّاكِرِينَ,and among those who remember Your favors
,إِلٰهِيْ وَكَمْ مِنْ عَبْدٍ,"My God, how many servants"
,أَمْسٰى وَأَصْبَحَ خَائِفًا مَرْعُوبًا,who evening and morning are fearful and terrified
,مُشْفِقًا وَجِلًا,anxious and apprehensive
,هَارِبًا طَرِيدًا,running and fleeing
,مُنْجَحِرًا فِيْ مَضِيقٍ,hiding in tight places
,وَمَخْبَأَةٍ مِنَ الْمَخَابِيَ,and hiding places among hideouts
,قَدْ ضَاقَتْ عَلَيْهِ الْأَرْضُ بِرُحْبِهَا,for whom the earth has become narrow despite its vastness
,لَايَجِدُ حِيْلَةً,finding no strategy
,وَلَا مَنْجٰى وَلَا مَأْوٰى,no escape and no shelter
,وَأَنَا فِيْ أَمْنٍ وَطُمَأْنِيْنَةٍ وَعَافِيَةٍ,"while I am in security, tranquility, and well-being"
,مِنْ ذٰلِكَ كُلِّهِ,from all of that
,فَلَكَ الْحَمْدُ يَا رَبِّ,"So to You is all praise, O my Lord"
,مِنْ مُقْتَدِرٍ لَا يُغْلَبُ,You are the Almighty who cannot be defeated
,وَذِيْ أَنَاةٍ لَايَعْجَلُ,and the Patient who does not hurry
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Bless Muhammad and the family of Muhammad
,وَاجْعَلْنِيْ لِنَعْمَائِكَ مِنَ الشَّاكِرِينَ,and make me among those who are grateful for Your blessings
,وَلِآلَائِكَ مِنَ الذَّاكِرِيْنَ,and among those who remember Your favors
,إِلٰهِيْ وَسَيِّدِيْ,My God and my Master
,وَكَمْ مِنْ عَبْدٍ,how many servants
,أَمْسٰى وَأَصْبَحَ مَغْلُوْلًا,who evening and morning are in chains
,مُكَبَّلًا فِيْ الْحَدِيْدِ,fettered in iron
,بِأَيْدِيْ الْعُدَاةِ لَايَرْحَمُوْنَهُ,in the hands of enemies who show no mercy
,فَقِيْدًا مِنْ أَهْلِهِ وَوَلَدِهِ,separated from their family and children
,مُنْقَطِعًا عَنْ إِخْوَانِهِ وَبَلَدِهِ,cut off from their brothers and homeland
,يَتَوَقَّعُ كُلَّ سَاعَةٍ بِأَيِّ قِتْلَةٍ يُقْتَلُ,expecting each hour by which method they will be killed
,وَبِأَيِّ مُثْلَةٍ يُمَثَّلُ بِهِ,and by which form of mutilation they will be disfigured
,وَأَنَا فِيْ عَافِيَةٍ مِنْ ذٰلِكَ كُلِّهِ,while I am in well-being from all of that
,فَلَكَ الْحَمْدُ يَا رَبِّ,"So to You is all praise, O my Lord"
,مِنْ مُقْتَدِرٍ لَايُغْلَبُ,You are the Almighty who cannot be defeated
,وَذِيْ أَنَاةٍ لَايَعْجَلُ,and the Patient who does not hurry
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Bless Muhammad and the family of Muhammad
,وَاجْعَلْنِيْ لِنَعْمَائِكَ مِنَ الشَّاكِرِينَ,and make me among those who are grateful for Your blessings
,وَلِآلاَئِكَ مِنَ الذَّاكِرِينَ,and among those who remember Your favors
,إِلٰهِيْ وَكَمْ مِنْ عَبْدٍ,"My God, how many servants"
,أَمْسٰى وَأَصْبَحَ يُقَاسِيْ الْحَرْبَ,who evening and morning endure warfare
,وَمُبَاشَرَةَ الْقِتَالِ بِنَفْسِهِ,and face combat themselves
,قَدْ غَشِيَتْهُ الْأَعْدَاءُ مِنْ كُلِّ جَانِبٍ,surrounded by enemies from every side
,بِالسُّيُوفِ وَالرِّمَاحِ وَ آلَةِ الْحَرْبِ,"with swords, spears, and instruments of war"
,يَتَقَعْقَعُ فِيْ الْحَدِيْدِ,rattling in armor
,قَدْ بَلَغَ مَجْهُودَهُ,having reached their utmost effort
,لَايَعْرِفُ حِيْلَةً,knowing no strategy
,وَلَا يَجِدُ مَهْرَبًا,and finding no escape
,قَدْ أُدْنِفَ بِالْجِرَاحَاتِ,weakened by wounds
,أَوْ مُتَشَحِّطًا بِدَمِهِ,or wallowing in their blood
,تَحْتَ السَّنَابِكِ وَالْأَرْجُلِ,beneath hooves and feet
,يَتَمَنَّىٰ شَرْبَةً مِنْ مَاءٍ,wishing for a drink of water
,أَوْ نَظْرَةً إِلٰى أَهْلِهِ وَوَلَدِهِ,or a glimpse of their family and children
,لَا يَقْدِرُ عَلَيْهَا,unable to do so
,وَأَنَا فِيْ عَافِيَةٍ مِنْ ذٰلِكَ كُلِّهِ,while I am in well-being from all of that
,فَلَكَ الْحَمْدُ يَا رَبِّ,"So to You is all praise, O my Lord"
,مِنْ مُقْتَدِرٍ لَايُغْلَبُ,You are the Almighty who cannot be defeated
,وَذِيْ أَنَاةٍ لَايَعْجَلُ,and the Patient who does not hurry
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Bless Muhammad and the family of Muhammad
,وَاجْعَلْنِيْ لِنَعْمَائِكَ مِنَ الشَّاكِرِينَ,and make me among those who are grateful for Your blessings
,وَلِآلاَئِكَ مِنَ الذَّاكِرِينَ,and among those who remember Your favors
,إِلٰهِيْ وَكَمْ مِنْ عَبْدٍ,"My God, how many servants"
,أَمْسٰى وَأَصْبَحَ فِيْ ظُلُمَاتِ الْبِحَارِ,who evening and morning are in the darkness of the seas
,وَعَوَاصِفِ الرِّيَاحِ,and the raging winds
,وَالْأَهْوَالِ وَالْأَمْوَاجِ,and terrors and waves
,يَتَوَقَّعُ الْغَرَقَ وَالْهَلاكَ,expecting drowning and destruction
,لَايَقْدِرُ عَلَى حِيْلَةٍ,unable to find any means of escape
,أَوْ مُبْتَلًى بِصَاعِقَةٍ,or afflicted by lightning
,أَوْ هَدْمٍ أَوْ حَرْقٍ,or collapse or burning
,أَوْشَرْقٍ أَوْ خَسْفٍ,or drowning or sinking
,أَوْ مَسْخٍ أَوْ قَذْفٍ,or transformation or being thrown
,وَأَنَا فِيْ عَافِيَةٍ مِنْ ذٰلِكَ كُلِّهِ,while I am in well-being from all of that
,فَلَكَ الْحَمْدُ يَا رَبِّ,"So to You is all praise, O my Lord"
,مِنْ مُقْتَدِرٍ لَايُغْلَبُ,You are the Almighty who cannot be defeated
,وَذِيْ أَنَاةٍ لَايَعْجَلُ,and the Patient who does not hurry
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Bless Muhammad and the family of Muhammad
,وَاجْعَلْنِيْ لِنَعْمَائِكَ مِنَ الشَّاكِرِينَ,and make me among those who are grateful for Your blessings
,وَلِآلاَئِكَ مِنَ الذَّاكِرِينَ,and among those who remember Your favors
,إِلٰهِيْ وَكَمْ مِنْ عَبْدٍ,"My God, how many servants"
,أَمْسٰى وَأَصْبَحَ مُسَافِرًا,who evening and morning are traveling
,شَاخِصًا عَنْ أَهْلِهِ وَوَلَدِهِ,departing from their family and children
,مُتَحَيِّرًا فِيْ الْمَفَاوِزِ,wandering in the wilderness
,تَائِهًا مَعَ الْوُحُوشِ وَالْبَهَائِمِ وَالْهَوَامِّ,"lost among wild beasts, animals, and insects"
,وَحِيدًا فَرِيدًا,alone and solitary
,لَايَعْرِفُ حِيْلَةً,knowing no strategy
,وَلَا يَهْتَدِيْ سَبِيلًا,and finding no path of guidance
,أَوْ مُتَأَذِّيًا بِبَرْدٍ أَوْ حَرٍّ,or suffering from cold or heat
,أَوْ جُوعٍ أَوْ عُرْيٍ,or hunger or nakedness
,أَوْ غَيْرِهِ مِنَ الشَّدَائِدِ,or other hardships
,مِمَّا أَنَا مِنْهُ خِلْوٌ,from which I am free
,فِيْ عَافِيَةٍ مِنْ ذٰلِكَ كُلِّهِ,in well-being from all of that
,فَلَكَ الْحَمْدُ يَا رَبِّ,"So to You is all praise, O my Lord"
,مِنْ مُقْتَدِرٍ لَايُغْلَبُ,You are the Almighty who cannot be defeated
,وَذِيْ أَنَاةٍ لَايَعْجَلُ,and the Patient who does not hurry
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Bless Muhammad and the family of Muhammad
,وَاجْعَلْنِيْ لِنَعْمَائِكَ مِنَ الشَّاكِرِينَ,and make me among those who are grateful for Your blessings
,وَلِآلاَئِكَ مِنَ الذَّاكِرِينَ,and among those who remember Your favors
,إِلٰهِيْ وَسَيِّدِيْ,My God and my Master
,وَكَمْ مِنْ عَبْدٍ أَمْسٰى وَأَصْبَحَ,how many servants who evening and morning are
,فَقِيرًا عَائِلًا,poor and dependent
,عَارِيًا مُمْلِقًا,naked and destitute
,مُخْفِقًا مَهْجُورًا,failing and abandoned
,جَائِعًا ظَمْآنًا,hungry and thirsty
,يَنْتَظِرُ مَنْ يَعُودُ عَلَيْهِ بِفَضْلٍ,waiting for someone to return to them with generosity
,أَوْ عَبْدٍ وَجِيهٍ عِنْدَكَ,or a servant honored by You
,هُوَ أَوْجَهُ مِنِّي عِنْدَكَ,who is more esteemed by You than I am
,وَأَشَدُّ عِبَادَةً لَكَ,and more devoted in worship to You
,مَغْلُوْلًا مَقْهُورًا,shackled and oppressed
,قَدْ حُمِّلَ ثِقْلًا مِنْ تَعَبِ الْعَنَاءِ,burdened with the weight of exhausting toil
,وَشِدَّةِ الْعُبُودِيَّةِ,and severe servitude
,وَكُلْفَةِ الرِّقِّ,and the burden of slavery
,وَثِقْلِ الضَّرِيبَةِ,and the weight of taxes
,أَوْ مُبْتَلًى بِبَلاءٍ شَدِيدٍ,or afflicted with severe trials
,لَاقِبَلَ لَهُ إِلَّا بِمَنِّكَ عَلَيْهِ,for which he has no strength except through Your favor upon him
,وَأَنَا الْمَخْدُومُ الْمُنَعَّمُ,while I am served and blessed
,اَلْمُعَافَى الْمُكَرَّمُ,healthy and honored
,فِيْ عَافِيَةٍ مِمَّا هُوَ فِيهِ,in well-being from what he is in
,فَلَكَ الْحَمْدُ عَلَى ذٰلِكَ كُلِّهِ,So to You is all praise for all of that
,مِنْ مُقْتَدِرٍ لَايُغْلَبُ,You are the Almighty who cannot be defeated
,وَذِيْ أَنَاةٍ لَايَعْجَلُ,and the Patient who does not hurry
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Bless Muhammad and the family of Muhammad
,وَاجْعَلْنِيْ لِنَعْمَائِكَ مِنَ الشَّاكِرِينَ,and make me among those who are grateful for Your blessings
,وَلِآلاَئِكَ مِنَ الذَّاكِرِينَ,and among those who remember Your favors
,إِلٰهِيْ وَسَيِّدِيْ,My God and my Master
,وَكَمْ مِنْ عَبْدٍ أَمْسٰى وَأَصْبَحَ,how many servants who evening and morning are
