Line id,Arabic text,Translation
,سُبْحَانَ اللَّهِ الْمَلِكِ الْحَيِّ الْقُدُّوسِ,"Glory be to Allah, the Living King, the Holy"
,سُبْحَانَ الْقَائِمِ الدَّائِمِ,"Glory be to the Ever-Standing, the Everlasting"
,سُبْحَانَ الدَّائِمِ الْقَائِمِ,"Glory be to the Everlasting, the Ever-Standing"
,سُبْحَانَ رَبِّيَ الْعَظِيمِ,"Glory be to my Lord, the Magnificent"
,سُبْحَانَ رَبِّيَ الْأَعْلىٰ,"Glory be to my Lord, the Most High"
,سُبْحَانَ الْحَيِّ الْقَيُّومِ,"Glory be to the Living, the Self-Subsisting"
,سُبْحَانَ الْعَلِيِّ الْأَعْلىٰ,"Glory be to the Most High, the Exalted"
,سُبْحَانَهُ وَتَعَالَىٰ,Glory be to Him and Exalted is He
,سُبُّوحٌ قُدُّوسٌ,"The Perfect, the Holy"
,رَبُّنَا وَرَبُّ الْمَلائِكَةِ وَالرُّوحِ,Our Lord and the Lord of the angels and the Spirit
,سُبْحَانَ الدَّائِمِ غَيْرِ الْغَافِلِ,Glory be to the Everlasting who is never heedless
,سُبْحَانَ الْعَالِمِ بِغَيْرِ تَعْلِيمٍ,Glory be to the Knower who needs no teaching
,سُبْحَانَ خَالِقِ مَا يُرىٰ وَمَا لَايُرىٰ,Glory be to the Creator of what is seen and what is unseen
,سُبْحَانَ الَّذِيْ يُدْرِكُ الْأَبْصَارَ,Glory be to the One who perceives all vision
,وَلَا تُدْرِكُهُ الْأَبْصَارُ,But vision cannot perceive Him
,وَهُوَ اللَّطِيفُ الْخَبِيرُ,"And He is the Subtle, the All-Aware"
,اَللّٰهُمَّ إِنِّي أَصْبَحْتُ مِنْكَ فِيْ نِعْمَةٍ وَخَيْرٍ,"O Allah, I have entered the morning in Your blessing and goodness"
,وَبَرَكَةٍ وَعَافِيَةٍ,And bounty and well-being
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,So send blessings upon Muhammad and his family
,وَأَتْمِمْ عَلَيَّ نِعْمَتَكَ وَخَيْرَكَ,And complete Your blessing and goodness upon me
,وَبَرَكَاتِكَ وَعَافِيَتَكَ,And Your bounties and Your well-being
,بِنَجَاةٍ مِنَ النَّارِ,With salvation from the Fire
,وَارْزُقْنِيْ شُكْرَكَ وَعَافِيَتَكَ,And grant me gratitude for You and Your well-being
,وَفَضْلَكَ وَكَرَامَتَكَ أَبَدًا مَا أَبْقَيْتَنِيْ,"And Your grace and Your honor, forever, as long as You keep me alive"
,اَللّٰهُمَّ بِنُوْرِكَ اهْتَدَيْتُ,"O Allah, by Your light I am guided"
,وَبِفَضْلِكَ اسْتَغْنَيْتُ,And by Your grace I am enriched
,وَبِنِعْمَتِكَ أَصْبَحْتُ وَأَمْسَيْتُ,And by Your blessing I enter the morning and the evening
,اَللّٰهُمَّ إِنِّي أُشْهِدُكَ وَكَفىٰ بِكَ شَهِيدًا,"O Allah, I call You to witness, and sufficient are You as a witness"
,وَأُشْهِدُ مَلائِكَتَكَ وَأَنْبِيَاءَكَ وَرُسُلَكَ,"And I call to witness Your angels, Your prophets, and Your messengers"
,وَحَمَلَةَ عَرْشِكَ وَسُكَّانَ سَمَاوَاتِكَ وَأَرْضِكَ,"And the bearers of Your Throne, and the inhabitants of Your heavens and earth"
,وَجَمِيعَ خَلْقِكَ,And all Your creation
,بِأَنَّكَ أَنْتَ اللَّهُ لَاإِلٰهَ إِلَّا أَنْتَ,"That You are Allah, there is no god but You"
,وَحْدَكَ لَاشَرِيكَ لَكَ,"Alone, without any partner"
,وَأَنَّ مُحَمَّدًا صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ عَبْدُكَ وَرَسُولُكَ,"And that Muhammad, peace be upon him and his family, is Your servant and messenger"
,وَأَنَّكَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,And that You have power over all things
,تُحْيِيْ وَتُمِيتُ وَتُمِيتُ وَتُحْيِيْ,"You give life and cause death, and cause death and give life"
,وَأَشْهَدُ أَنَّ الْجَنَّةَ حَقٌّ,And I bear witness that Paradise is true
,وَأَنَّ النَّارَ حَقٌّ,And that Hellfire is true
,وَالنُّشُورَ حَقٌّ,And resurrection is true
,وَالسَّاعَةَ آتِيَةٌ لَارَيْبَ فِيهَا,"And the Hour is coming, there is no doubt about it"
,وَأَنَّ اللّٰهَ يَبْعَثُ مَنْ فِيْ الْقُبُورِ,And that Allah will resurrect those in the graves
,وَأَشْهَدُ أَنَّ عَلِيَّ بْنَ أَبِيْ طَالِبٍ أَمِيرُ الْمُؤْمِنِينَ حَقًّا حَقًّا,"And I bear witness that Ali ibn Abi Talib is truly the Commander of the Faithful, truly, truly"
,وَأَنَّ الْأَئِمَّةَ مِنْ وُلْدِهِ هُمُ الْأَئِمَّةُ الْهُدَاةُ الْمَهْدِيُّونَ,"And that the Imams from his descendants are the guiding Imams, the guided ones"
,غَيْرُ الضَّالِّينَ وَلَا الْمُضِلِّينَ,Neither astray nor leading others astray
,وَأَنَّهُمْ أَوْلِيَاؤُكَ الْمُصْطَفَوْنَ,And that they are Your chosen guardians
,وَحِزْبُكَ الْغَالِبُونَ,And Your victorious party
,وَصِفْوَتُكَ وَخِيَرَتُكَ مِنْ خَلْقِكَ,And Your chosen ones and Your best from Your creation
,وَنُجَبَاؤُكَ الَّذِيْنَ انْتَجَبْتَهُمْ لِدِينِكَ,And Your distinguished ones whom You have selected for Your religion
,وَاخْتَصَصْتَهُمْ مِنْ خَلْقِكَ,And have chosen them from Your creation
,وَاصْطَفَيْتَهُمْ عَلَى عِبَادِكَ,And selected them over Your servants
,وَجَعَلْتَهُمْ حُجَّةً عَلَى الْعَالَمِينَ,And made them a proof for the worlds
,صَلَوَاتُكَ عَلَيْهِمْ وَالسَّلامُ وَرَحْمَةُ اللَّهِ وَبَرَكَاتُهُ,"Your blessings upon them, and peace, and the mercy of Allah and His blessings"
,اَللّٰهُمَّ اكْتُبْ لِيْ هٰذِهِ الشَّهَادَةَ عِنْدَكَ,"O Allah, record this testimony for me with You"
,حَتّىٰ تُلَقِّنَنِيهَا يَوْمَ الْقِيَامَةِ وَأَنْتَ عَنِّيْ رَاضٍ,"So that You may remind me of it on the Day of Resurrection, while You are pleased with me"
,إِنَّكَ عَلَى مَا تَشَاءُ قَدِيرٌ,"Verily, You have power over whatever You will"
,اَللّٰهُمَّ لَكَ الْحَمْدُ حَمْدًا يَصْعَدُ أَوَّلُهُ وَلَا يَنْفَدُ آخِرُهُ,"O Allah, all praise be to You, praise whose beginning ascends but whose end never depletes"
,اَللّٰهُمَّ لَكَ الْحَمْدُ حَمْدًا تَضَعُ لَكَ السَّمَاءُ كَنَفَيْهَا,"O Allah, to You is all praise, praise for which the heavens lower their sides"
,وَتُسَبِّحُ لَكَ الْأَرْضُ وَمَنْ عَلَيْهَا,And the earth and all upon it glorify You
,اَللّٰهُمَّ لَكَ الْحَمْدُ حَمْدًا سَرْمَدًا أَبَدًا,"O Allah, to You is all praise, eternal and everlasting praise"
,لَاانْقِطَاعَ لَهُ وَلَا نَفَادَ,With no interruption and no end
,وَلَكَ يَنْبَغِيْ وَ إِلَيْكَ يَنْتَهِيْ,And it is fitting for You and ends with You
,فِيَّ وَعَلَيَّ وَلَدَيَّ,In me and upon me and with me
,وَمَعِيْ وَقَبْلِيْ وَبَعْدِيْ,And with me and before me and after me
,وَأَمَامِيْ وَفَوْقِيْ وَتَحْتِيْ,And in front of me and above me and beneath me
,وَإِذَا مِتُّ وَبَقِيتُ فَرْدًا وَحِيدًا ثُمَّ فَنِيتُ,"And when I die and remain alone and isolated, then perish"
,وَلَكَ الْحَمْدُ إِذَا نُشِرْتُ وَبُعِثْتُ,And to You is all praise when I am resurrected and raised
,يَا مَوْلاَيَ,O my Master
,اَللّٰهُمَّ وَلَكَ الْحَمْدُ وَلَكَ الشُّكْرُ بِجَمِيعِ مَحَامِدِكَ كُلِّهَا,"O Allah, to You is all praise and to You is all thanks with all of Your praises"
,عَلىٰ جَمِيعِ نَعْمَائِكَ كُلِّهَا,For all of Your blessings
,حَتَّىٰ يَنْتَهِيَ الْحَمْدُ إِلَى مَا تُحِبُّ رَبَّنَا وَتَرْضىٰ,"Until praise reaches what You love, our Lord, and what pleases You"
,اَللّٰهُمَّ لَكَ الْحَمْدُ عَلَى كُلِّ أَكْلَةٍ وَشَرْبَةٍ,"O Allah, to You is all praise for every morsel and drink"
,وَبَطْشَةٍ وَقَبْضَةٍ,And grasp and grip
,وَبَسْطَةٍ وَفِيْ كُلِّ مَوْضِعِ شَعْرَةٍ,And extension and in every place of a hair
,اَللّٰهُمَّ لَكَ الْحَمْدُ حَمْدًا خَالِدًا مَعَ خُلُودِكَ,"O Allah, to You is all praise, praise lasting with Your eternity"
,وَلَكَ الْحَمْدُ حَمْدًا لَامُنْتَهىٰ لَهُ دُوْنَ عِلْمِكَ,"And to You is all praise, praise that has no end short of Your knowledge"
,وَلَكَ الْحَمْدُ حَمْدًا لَاأَمَدَ لَهُ دُوْنَ مَشِيَّتِكَ,"And to You is all praise, praise that has no limit short of Your will"
,وَلَكَ الْحَمْدُ حَمْدًا لَا أَجْرَ لِقَائِلِهِ إِلَّا رِضَاكَ,"And to You is all praise, praise for which its speaker has no reward except Your pleasure"
,وَلَكَ الْحَمْدُ عَلَى حِلْمِكَ بَعْدَ عِلْمِكَ,And to You is all praise for Your forbearance after Your knowledge
,وَلَكَ الْحَمْدُ عَلَى عَفْوِكَ بَعْدَ قُدْرَتِكَ,And to You is all praise for Your pardon after Your power
,وَلَكَ الْحَمْدُ بَاعِثَ الْحَمْدِ,"And to You is all praise, O Initiator of praise"
,وَلَكَ الْحَمْدُ وَارِثَ الْحَمْدِ,"And to You is all praise, O Inheritor of praise"
,وَلَكَ الْحَمْدُ بَدِيعَ الْحَمْدِ,"And to You is all praise, O Originator of praise"
,وَلَكَ الْحَمْدُ مُنْتَهَى الْحَمْدِ,"And to You is all praise, O Ultimate End of praise"
,وَلَكَ الْحَمْدُ مُبْتَدِعَ الْحَمْدِ,"And to You is all praise, O Innovator of praise"
,وَلَكَ الْحَمْدُ مُشْتَرِيَ الْحَمْدِ,"And to You is all praise, O Purchaser of praise"
,وَلَكَ الْحَمْدُ وَلِيَّ الْحَمْدِ,"And to You is all praise, O Guardian of praise"
,وَلَكَ الْحَمْدُ قَدِيمَ الْحَمْدِ,"And to You is all praise, O Ancient of praise"
,وَلَكَ الْحَمْدُ صَادِقَ الْوَعْدِ وَفِيَّ الْعَهْدِ,"And to You is all praise, O True to the Promise, Faithful to the Covenant"
,عَزِيزَ الْجُنْدِ قَائِمَ الْمَجْدِ,"Mighty in armies, Perpetual in glory"
,وَلَكَ الْحَمْدُ رَفِيعَ الدَّرَجَاتِ مُجِيبَ الدَّعَوَاتِ,"And to You is all praise, O Raiser of ranks, Answerer of prayers"
,مُنْزِلَ الْآيَاتِ مِنْ فَوْقِ سَبْعِ سَمَاوَاتٍ,Revealer of verses from above the seven heavens
,عَظِيمَ الْبَرَكَاتِ,Great in blessings
,مُخْرِجَ النُّورِ مِنَ الظُّلُمَاتِ,Bringer of light from darkness
,وَمُخْرِجَ مَنْ فِيْ الظُّلُمَاتِ إِلَى النُّورِ,And Bringer of those in darkness to light
,مُبَدِّلَ السَّيِّئاتِ حَسَنَاتٍ,Transformer of evil deeds into good deeds
,وَجَاعِلَ الْحَسَنَاتِ دَرَجَاتٍ,And Maker of good deeds into degrees of elevation
,اَللّٰهُمَّ لَكَ الْحَمْدُ غَافِرَ الذَّنْبِ وَقَابِلَ التَّوْبِ,"O Allah, to You is all praise, O Forgiver of sin, Acceptor of repentance"
,شَدِيدَ الْعِقَابِ ذَا الطَّوْلِ,"Severe in punishment, Possessor of bounty"
,لَاإِلٰهَ إِلَّا أَنْتَ إِلَيْكَ الْمَصِيرُ,"There is no god but You, to You is the final return"
,اَللّٰهُمَّ لَكَ الْحَمْدُ فِيْ اللَّيْلِ إِذَا يَغْشىٰ,"O Allah, to You is all praise in the night when it covers"
,وَلَكَ الْحَمْدُ فِيْ النَّهَارِ إِذَا تَجَلّىٰ,And to You is all praise in the day when it appears
,وَلَكَ الْحَمْدُ فِيْ الْآخِرَةِ وَالْأُولىٰ,And to You is all praise in the Hereafter and the first life
,وَلَكَ الْحَمْدُ عَدَدَ كُلِّ نَجْمٍ وَمَلَكٍ فِيْ السَّمَاءِ,And to You is all praise to the number of every star and angel in the sky
,وَلَكَ الْحَمْدُ عَدَدَ الثَّرَىٰ وَالْحَصىٰ وَالنَّوَىٰ,"And to You is all praise to the number of soil particles, pebbles and date seeds"
,وَلَكَ الْحَمْدُ عَدَدَ مَا فِيْ جَوِّ السَّمَاءِ,And to You is all praise to the number of what is in the atmosphere of the sky
,وَلَكَ الْحَمْدُ عَدَدَ مَا فِيْ جَوْفِ الْأَرْضِ,And to You is all praise to the number of what is in the depths of the earth
,وَلَكَ الْحَمْدُ عَدَدَ أَوْزَانِ مِيَاهِ الْبِحَارِ,And to You is all praise to the weight of the waters of the seas
,وَلَكَ الْحَمْدُ عَدَدَ أَوْرَاقِ الْأَشْجَارِ,And to You is all praise to the number of the leaves of the trees
,وَلَكَ الْحَمْدُ عَدَدَ مَا عَلَى وَجْهِ الْأَرْضِ,And to You is all praise to the number of what is on the face of the earth
,وَلَكَ الْحَمْدُ عَدَدَ مَا أَحْصىٰ كِتَابُكَ,And to You is all praise to the number of what Your Book has enumerated
,وَلَكَ الْحَمْدُ عَدَدَ مَا أَحَاطَ بِهِ عِلْمُكَ,And to You is all praise to the number of what Your knowledge encompasses
,وَلَكَ الْحَمْدُ عَدَدَ الْإِنْسِ وَالْجِنِّ,And to You is all praise to the number of humans and jinn
,وَالْهَوٓامِّ وَالطَّيْرِ وَالْبَهَائِمِ وَالسِّبَاعِ,"And insects, birds, beasts, and predators"
,حَمْدًا كَثِيرًا طَيِّبًا,"Abundant, good praise"
,مُبَارَكًا فِيهِ كَمَا تُحِبُّ رَبَّنَا وَتَرْضىٰ,"Blessed as You love, our Lord, and as pleases You"
,وَكَمَا يَنْبَغِيْ لِكَرَمِ وَجْهِكَ وَعِزِّ جَلالِكَ,And as befits the generosity of Your face and the might of Your majesty
,,
,لَاإِلٰهَ إِلَّا اللَّهُ وَحْدَهُ لَاشَرِيكَ لَهُ,"There is no god but Allah, alone with no partner"
,لَهُ الْمُلْكُ وَلَهُ الْحَمْدُ,To Him belongs the kingdom and to Him belongs all praise
,وَهُوَ اللَّطِيفُ الْخَبِيرُ,"And He is the Subtle, the All-Aware"
,,
,,
,لَاإِلٰهَ إِلَّا اللَّهُ وَحْدَهُ لَاشَرِيكَ لَهُ,"There is no god but Allah, alone with no partner"
,لَهُ الْمُلْكُ وَلَهُ الْحَمْدُ,To Him belongs the kingdom and to Him belongs all praise
,يُحْيِيْ وَيُمِيتُ، وَيُمِيتُ وَيُحْيِيْ وَهُوَ حَيٌّ لَايَمُوتُ,"He gives life and causes death, and causes death and gives life, and He is Living and never dies"
,بِيَدِهِ الْخَيْرُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,In His hand is all good and He has power over all things
,,
,,
,أَسْتَغْفِرُ اللّٰهَ الَّذِيْ لَاإِلٰهَ إِلَّا هُوَ الْحَيُّ الْقَيُّومُ وَأَتُوبُ إِلَيْهِ,"I seek forgiveness from Allah, besides whom there is no god, the Living, the Self-Subsisting, and I turn to Him in repentance"
,,
,,
,يَا اَللَّهُ يَا اَللَّهُ,"O Allah, O Allah"
,,
,,
,يَا رَحْمَانُ يَا رَحْمَانُ,"O Most Gracious, O Most Gracious"
,,
,,
,يَا رَحِيمُ يَا رَحِيمُ,"O Most Merciful, O Most Merciful"
,,
,,
,يَا بَدِيعَ السَّمَاوَاتِ وَ الْأَرْضِ,O Originator of the heavens and the earth
,,
,,
,يَا ذَا الْجَلالِ وَ الْإِكْرَامِ,O Lord of Majesty and Honor
,,
,,
,يَا حَنَّانُ يَا مَنَّانُ,"O Most Compassionate, O Most Beneficent"
,,
,,
,يَا حَيُّ يَا قَيُّومُ,"O Living, O Self-Subsisting"
,,
,,
,يَا حَيُّ لَا إِلٰهَ إِلَّا أَنْتَ,"O Living, there is no god but You"
,,
,,
,يَا اَللَّهُ يَا لَا إِلٰهَ إِلَّا أَنْتَ,"O Allah, O There is no god but You"
,,
,,
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Gracious, the Most Merciful"
,,
,,
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,,
,,
,اَللَّهُمَّ افْعَلْ بِيْ مَا أَنْتَ أَهْلُهُ,"O Allah, do with me as You are worthy of doing"
,,
,,
,آمِينَ آمِينَ,"Amen, Amen"
,,
,,
,قُل هُوَ اللَّهُ أَحَدٌ,"Say: He is Allah, the One"
,,
,,
,اَللّٰهُمَّ اصْنَعْ بِيْ مَا أَنْتَ أَهْلُهُ,"O Allah, treat me as You are worthy of treating"
,وَلَا تَصْنَعْ بِيْ مَا أَنَا أَهْلُهُ,And do not treat me as I am worthy of being treated
,فَإِنَّكَ أَهْلُ التَّقْوىٰ وَأَهْلُ الْمَغْفِرَةِ,For You are worthy of piety and worthy of forgiveness
,وَأَنَا أَهْلُ الذُّنُوبِ وَالْخَطَايَا,And I am worthy of sins and mistakes
,فَارْحَمْنِيْ يَا مَوْلاَيَ,"So have mercy on me, O my Master"
,وَأَنْتَ أَرْحَمُ الرَّاحِمِينَ,And You are the Most Merciful of the merciful
,,
,لَا حَوْلَ وَلَا قُوَّةَ إِلَّا بِاللَّهِ,There is no power or strength except with Allah
,تَوَكَّلْتُ عَلَى الْحَيِّ الَّذِيْ لَايَمُوتُ,I rely on the Living who never dies
,وَالْحَمْدُ لِلَّهِ الَّذِيْ لَمْ يَتَّخِذْ وَلَدًا,And all praise be to Allah who has not taken a son
,وَلَمْ يَكُنْ لَهُ شَرِيكٌ فِيْ الْمُلْكِ,And has no partner in His dominion
,وَلَمْ يَكُنْ لَهُ وَ لِيٌّ مِنَ الذُّلِّ,And has no protector out of weakness
,وَكَبِّرْهُ تَكْبِيرًا,And magnify Him with glorification
,,
