Line id,Arabic text,Translation
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ بِعِلْمِكَ كُلِّهِ,"O Allah, I ask You by all of Your knowledge"
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ مِنْ قَوْلِكَ بِأَرْضَاهُ,"O Allah, I ask You by the most pleasing of Your words"
,وَكُلُّ قَوْلِكَ رَضِيٌّ,And all Your words are pleasing
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ بِقَوْلِكَ كُلِّهِ,"O Allah, I ask You by all of Your words"
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ مِنْ مَسَائِلِكَ بِأَحَبِّهَا إِلَيْكَ,"O Allah, I ask You by the most beloved to You of Your matters"
,وَكُلُّ مَسَائِلِكَ إِلَيْكَ حَبِيْبَةٌ,And all Your matters are beloved to You
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ بِمَسَائِلِكَ كُلِّهَا,"O Allah, I ask You by all of Your matters"
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ مِنْ شَرَفِكَ بِأَشْرَفِهِ,"O Allah, I ask You by the most honorable of Your honor"
,وَكُلُّ شَرَفِكَ شَرِيْفٌ,And all Your honor is honorable
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ بِشَرَفِكَ كُلِّهِ,"O Allah, I ask You by all of Your honor"
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ مِنْ سُلْطَانِكَ بِأَدْوَمِهِ,"O Allah, I ask You by the most everlasting of Your authority"
,وَكُلُّ سُلْطَانِكَ دَائِمٌ,And all Your authority is everlasting
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ بِسُلْطَانِكَ كُلِّهِ,"O Allah, I ask You by all of Your authority"
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ مِنْ مُلْكِكَ بِأَفْخَرِهِ,"O Allah, I ask You by the most magnificent of Your kingdom"
,وَكُلُّ مُلْكِكَ فَاخِرٌ,And all Your kingdom is magnificent
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ بِمُلْكِكَ كُلِّهِ,"O Allah, I ask You by all of Your kingdom"
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ مِنْ عُلُوِّكَ بِأَعْلَاهُ,"O Allah, I ask You by the highest of Your exaltation"
,وَكُلُّ عُلُوِّكَ عَالٍ,And all Your exaltation is high
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ بِعُلُوِّكَ كُلِّهِ,"O Allah, I ask You by all of Your exaltation"
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ مِنْ مَنِّكَ بِأَقْدَمِهِ,"O Allah, I ask You by the most ancient of Your favors"
,وَكُلُّ مَنِّكَ قَدِيْمٌ,And all Your favors are ancient
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ بِمَنِّكَ كُلِّهِ,"O Allah, I ask You by all of Your favors"
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ مِنْ آيَاتِكَ بِأَكْرَمِهَا,"O Allah, I ask You by the most noble of Your signs"
,وَكُلُّ آيَاتِكَ كَرِيْمَةٌ,And all Your signs are noble
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ بِأٓيَاتِكَ كُلِّهَا,"O Allah, I ask You by all of Your signs"
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ بِمَا أَنْتَ فِيْهِ مِنَ الشَّأْنِ وَالْجَبَرُوْتِ,"O Allah, I ask You by what You possess of glory and might"
,وَأَسْأَلُكَ بِكُلِّ شَأْنٍ وَحْدَهُ وَجَبَرُوْتٍ وَحْدَهَا,And I ask You by each glory alone and each might alone
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ بِمَا تُجِيْبُنِيْ بِهِ حِيْنَ أَسْأَلُكَ فَأَجِبْنِيْ يَا اَللَّهُ,"O Allah, I ask You by that with which You answer me when I ask You, so answer me, O Allah"
