Line id,Arabic text,Translation
,يَسْتَحِقُّ هَذِهِ الصِّفَاتِ,He deserves these attributes
,وَهُوَ عَلٰى مَا هُوَ عَلَيْهِ فِيْ عِزِّ صِفَاتِهِ,And He is as He is in the glory of His attributes
,كَانَ قَوِيًّا قَبْلَ وُجُودِ الْقُدْرَةِ وَالْقُوَّةِ,He was Strong before the existence of power and strength
,وَكَانَ عَلِيمًا قَبْلَ إِيجَادِ الْعِلْمِ وَالْعِلَّةِ,And He was All-Knowing before the creation of knowledge and reason
,لَمْ يَزَلْ سُلْطَانًا إِذْ لَامَمْلَكَةَ وَلَا مَالَ,He has always been Sovereign when there was no kingdom and no wealth
,وَلَمْ يَزَلْ سُبْحَانًا عَلَى جَمِيْعِ الْأَحْوَالِ,And He has always been Glorified in all conditions
,وُجُودُهُ قَبْلَ الْقَبْلِ فِيْ أَزَلِ الْآزَالِ,"His existence was before the ""before"" in the eternity of eternities"
,وَبَقَاؤُهُ بَعْدَ الْبَعْدِ مِنْ غَيْرِ انْتِقَالٍ وَلَا زَوَالٍ,"And His permanence is after the ""after"" without transition or cessation"
,غَنِيٌّ فِيْ الْأَوَّلِ وَالْآخِرِ,Self-sufficient in the First and the Last
,مُسْتَغْنٍ فِيْ الْبَاطِنِ وَالظَّاهِرِ,Independent in the Hidden and the Manifest
,لَاجَوْرَ فِيْ قَضِيَّتِهِ,There is no injustice in His decree
,وَلَا مَيْلَ فِيْ مَشِيئَتِهِ,And no bias in His will
,وَلَا ظُلْمَ فِيْ تَقْدِيرِهِ,And no oppression in His determination
,وَلَا مَهْرَبَ مِنْ حُكُومَتِهِ,And no escape from His authority
,وَلَا مَلْجَأَ مِنْ سَطَوَاتِهِ,And no refuge from His power
,وَلَا مَنْجٰا مِنْ نَقِمَاتِهِ,And no salvation from His vengeance
,سَبَقَتْ رَحْمَتُهُ غَضَبَهُ,His mercy precedes His anger
,وَلَا يَفُوتُهُ أَحَدٌ إِذَا طَلَبَهُ,And no one can escape Him when He seeks them
,أَزَاحَ الْعِلَلَ فِيْ التَّكْلِيفِ,He has removed the excuses in obligation
,وَسَوَّى التَّوْفِيقَ بَيْنَ الضَّعِيفِ وَالشَّرِيفِ,And made success equal between the weak and the noble
,مَكَّنَ أَدَاءَ الْمَأْمُورِ,He has enabled the fulfillment of what is commanded
,وَسَهَّلَ سَبِيلَ اجْتِنَابِ الْمَحْظُورِ,And made easy the path to avoid what is forbidden
,لَمْ يُكَلِّفِ الطَّاعَةَ إِلَّا دُوْنَ الْوُسْعِ وَالطَّاقَةِ,He has not obligated obedience except within capacity and ability
,سُبْحَانَهُ مَا أَبْيَنَ كَرَمَهُ,"Glory be to Him, how evident is His generosity"
,وَأَعْلَى شَأْنَهُ,And how exalted is His status
,سُبْحَانَهُ مَا أَجَلَّ نَيْلَهُ,"Glory be to Him, how majestic is His bounty"
,وَأَعْظَمَ إِحْسَانَهُ,And how great is His benevolence
,بَعَثَ الْأَنْبِيَاءَ لِيُبَيِّنَ عَدْلَهُ,He sent the Prophets to demonstrate His justice
,وَنَصَبَ الْأَوْصِيَاءَ لِيُظْهِرَ طَوْلَهُ وَفَضْلَهُ,And appointed the Successors to manifest His power and grace
,وَجَعَلَنَا مِنْ أُمَّةِ سَيِّدِ الْأَنْبِيَاءِ,And made us from the nation of the Master of Prophets
,وَخَيْرِ الْأَوْلِيَاءِ,And the best of guardians
,وَأَفْضَلِ الْأَصْفِيَاءِ,And the most excellent of the chosen ones
,وَأَعْلَى الْأَزْكِيَاءِ,And the highest of the pure ones
,مُحَمَّدٍ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ وَسَلَّمَ,"Muhammad, may Allah's blessings and peace be upon him and his family"
,آمَنَّا بِهِ وَبِمَا دَعَانَا إِلَيْهِ,We believe in him and in what he called us to
,وَبِالْقُرْآنِ الَّذِيْ أَنْزَلَهُ عَلَيْهِ,And in the Quran which was revealed to him
,وَبِوَصِيِّهِ الَّذِيْ نَصَبَهُ يَوْمَ الْغَدِيرِ,And in his successor whom he appointed on the day of Ghadeer
,وَأَشَارَ بِقَوْلِهِ: هٰذَا عَلِيٌّ إِلَيْهِ,"And indicated by saying: ""This is Ali"" to him"
,وَأَشْهَدُ أَنَّ الْأَئِمَّةَ الْأَبْرَارَ,And I bear witness that the righteous Imams
,وَالْخُلَفَاءَ الْأَخْيَارَ,And the virtuous successors
,بَعْدَ الرَّسُولِ الْمُخْتَارِ,After the chosen Messenger
,عَلِيٌّ قَامِعُ الْكُفَّارِ,"Ali, the subduer of disbelievers"
,وَمِنْ بَعْدِهِ سَيِّدُ أَوْلاَدِهِ الْحَسَنُ بْنُ عَلِيٍّ,"And after him the master of his children, Al-Hasan son of Ali"
,ثُمَّ أَخُوهُ السِّبْطُ التَّابِعُ لِمَرْضَاةِ اللَّهِ الْحُسَيْنُ,"Then his brother, the grandson who followed Allah's pleasure, Al-Husayn"
,ثُمَّ الْعَابِدُ عَلِيٌّ,Then the worshipper Ali
,ثُمَّ الْبَاقِرُ مُحَمَّدٌ,Then the explorer of knowledge Muhammad
,ثُمَّ الصَّادِقُ جَعْفَرٌ,Then the truthful Ja'far
,ثُمَّ الْكَاظِمُ مُوسٰى,Then the restrainer of anger Musa
,ثُمَّ الرِّضَا عَلِيٌّ,Then the pleasing Ali
,ثُمَّ التَّقِيُّ مُحَمَّدٌ,Then the pious Muhammad
,ثُمَّ النَّقِيُّ عَلِيٌّ,Then the pure Ali
,ثُمَّ الزَّكِيُّ الْعَسْكَرِيُّ الْحَسَنُ,"Then the virtuous, the military leader Al-Hasan"
,ثُمَّ الْحُجَّةُ الْخَلَفُ الْقَائِمُ,"Then the proof, the successor, the one who will rise"
,اَلْمُنْتَظَرُ الْمَهْدِيُّ الْمُرْجَى,"The awaited Mahdi, the hoped for"
,اَلَّذِيْ بِبَقَائِهِ بَقِيَتِ الدُّنْيَا,Through whose remaining the world remains
,وَبِيُمْنِهِ رُزِقَ الْوَرىٰ,And by whose blessing creation is sustained
,وَبِوُجُودِهِ ثَبَتَتِ الْأَرْضُ وَالسَّمَاءُ,And by whose existence the earth and sky stand firm
,وَبِهِ يَمْلَأُ اللَّهُ الْأَرْضَ قِسْطًا وَعَدْلًا,And through him Allah will fill the earth with equity and justice
,بَعْدَمَا مُلِئَتْ ظُلْمًا وَجَوْرًا,After it has been filled with oppression and tyranny
,وَأَشْهَدُ أَنَّ أَقْوَالَهُمْ حُجَّةٌ,And I bear witness that their words are authoritative
,وَامْتِثَالَهُمْ فَرِيضَةٌ,And following them is obligatory
,وَطَاعَتَهُمْ مَفْرُوضَةٌ,And obeying them is required
,وَمَوَدَّتَهُمْ لاَزِمَةٌ مَقْضِيَّةٌ,And loving them is necessary and decreed
,وَالْإِقْتِدَاءَ بِهِمْ مُنْجِيَةٌ,And being guided by them leads to salvation
,وَمُخَالَفَتَهُمْ مُرْدِيَةٌ,And opposing them leads to destruction
,وَهُمْ سَادَاتُ أَهْلِ الْجَنَّةِ أَجْمَعِينَ,"And they are the masters of the people of Paradise, all of them"
,وَشُفَعَاءُ يَوْمِ الدِّينِ,And the intercessors on the Day of Judgment
,وَأَئِمَّةُ أَهْلِ الْأَرْضِ عَلَى الْيَقِينِ,And the Imams of the people of the earth with certainty
,وَأَفْضَلُ الْأَوْصِيَاءِ الْمَرْضِيِّينَ,And the most excellent of the pleasing successors
,وَأَشْهَدُ أَنَّ الْمَوْتَ حَقٌّ,And I bear witness that death is truth
,وَمُسَاءَلَةَ الْقَبْرِ حَقٌّ,And the questioning in the grave is truth
,وَالْبَعْثَ حَقٌّ,And resurrection is truth
,وَالنُّشُورَ حَقٌّ,And the dispersal is truth
,وَالصِّرَاطَ حَقٌّ,And the path is truth
,وَالْمِيزَانَ حَقٌّ,And the scale is truth
,وَالْحِسَابَ حَقٌّ,And the reckoning is truth
,وَالْكِتَابَ حَقٌّ,And the book is truth
,وَالْجَنَّةَ حَقٌّ,And Paradise is truth
,وَالنَّارَ حَقٌّ,And Hellfire is truth
,وَأَنَّ السَّاعَةَ آتِيَةٌ لَارَيْبَ فِيهَا,"And that the Hour is coming, there is no doubt about it"
,وَأَنَّ اللّٰهَ يَبْعَثُ مَنْ فِيْ الْقُبُورِ,And that Allah will resurrect those in the graves
,اَللّٰهُمَّ فَضْلُكَ رَجَائِيْ,"O Allah, Your grace is my hope"
,وَكَرَمُكَ وَرَحْمَتُكَ أَمَلِيْ,And Your generosity and mercy are my aspiration
,لَاعَمَلَ لِيْ أَسْتَحِقُّ بِهِ الْجَنَّةَ,I have no deed by which I deserve Paradise
,وَلَا طَاعَةَ لِيْ أَسْتَوْجِبُ بِهَا الرِّضْوَانَ,And no obedience by which I merit Your pleasure
,إِلَّا أَنِّيْ اَعْتَقَدْتُ تَوْحِيدَكَ وَعَدْلَكَ,Except that I have believed in Your oneness and justice
,وَارْتَجَيْتُ إِحْسَانَكَ وَفَضْلَكَ,And hoped for Your goodness and grace
,وَتَشَفَّعْتُ إِلَيْكَ بِالنَّبِيِّ وَ آلِهِ مِنْ أَحِبَّتِكَ,And sought intercession with You through the Prophet and his family from among Your beloved ones
,وَأَنْتَ أَكْرَمُ الْأَكْرَمِيْنَ,And You are the Most Generous of the generous
,وَأَرْحَمُ الرَّاحِمِيْنَ,And the Most Merciful of the merciful
,وَصَلَّى اللَّهُ عَلَى نَبِيِّنَا مُحَمَّدٍ,And may Allah's blessings be upon our Prophet Muhammad
,وَ آلِهِ أَجْمَعِينَ,And all his family
,اَلطَّيِّبِيْنَ الطَّاهِرِينَ,The good and the pure
,وَسَلَّمَ تَسْلِيْمًا كَثِيرًا كَثِيرًا,"And abundant, abundant peace"
,وَلَا حَوْلَ وَلَا قُوَّةَ إِلَّا بِاللَّهِ الْعَلِيِّ الْعَظِيمِ,"And there is no power or might except with Allah, the High, the Great"
,اَللّٰهُمَّ يَا أَرْحَمَ الرَّاحِمِيْنَ,"O Allah, O Most Merciful of the merciful"
,إِنِّيْ أَوْدَعْتُكَ يَقِينِيْ هٰذَا وَثَبَاتَ دِينِي,I entrust to You this certainty of mine and the firmness of my religion
,وَأَنْتَ خَيْرُ مُسْتَوْدَعٍ,And You are the best trustee
,وَقَدْ أَمَرْتَنَا بِحِفْظِ الْوَدَائِعِ,And You have commanded us to preserve trusts
,فَرُدَّهُ عَلَيَّ وَقْتَ حُضُورِ مَوْتِيْ,So return it to me at the time of my death
,بِرَحْمَتِكَ يَا أَرْحَمَ الرَّاحِمِيْنَ,"By Your mercy, O Most Merciful of the merciful"
,اَللّٰهُمَّ إِنِّيْ أَعُوذُ بِكَ مِنَ الْعَدِيلَةِ عِنْدَ الْمَوْتِ,"O Allah, I seek refuge in You from deviation at death"
