Line id,Arabic text,Translation
,فَتَعَالَيْتَ عَمَّا يَقُولُ الظَّالِمُوْنَ عُلُوًّا كَبِيرًا,"You are far exalted above what the wrongdoers say, with great exaltation"
,يَا عَلِيُّ يَا شَامِخُ يَا بَاذِخُ,"O Most High, O Lofty, O Magnificent"
,يَا فَتَّاحُ يَا نَفَّاحُ يَا مُرْتَاحُ,"O Opener, O Bestower, O Comforter"
,يَا مُفَرِّجُ يَا نَاصِرُ يَا مُنْتَصِرُ,"O Reliever, O Helper, O Victor"
,يَا مُدْرِكُ يَا مُهْلِكُ يَا مُنْتَقِمُ,"O Overtaker, O Destroyer, O Avenger"
,يَا بَاعِثُ يَا وَارِثُ,"O Resurrector, O Inheritor"
,يَا طَالِبُ يَا غَالِبُ,"O Seeker, O Overcomer"
,يَا مَنْ لَايَفُوتُهُ هَارِبٌ,O He from whom no fugitive can escape
,يَا تَوَّابُ يَا أَوَّابُ يَا وَهَّابُ,"O Acceptor of Repentance, O Ever-Returning, O Bestower"
,يَا مُسَبِّبَ الْأَسْبَابِ,O Creator of Causes
,يَا مُفَتِّحَ الْأَبْوَابِ,O Opener of Doors
,يَا مَنْ حَيْثُ مَا دُعِيَ أَجَابَ,O He who answers wherever He is called
,يَا طَهُورُ يَا شَكُورُ,"O Pure, O Appreciative"
,يَا عَفُوُّ يَا غَفُورُ,"O Pardoner, O Forgiving"
,يَا نُورَ النُّورِ,O Light of Light
,يَا مُدَبِّرَ الْأُمُورِ,O Manager of Affairs
,يَا لَطِيفُ يَا خَبِيرُ,"O Subtle, O Aware"
,يَا مُجِيرُ يَا مُنِيرُ,"O Protector, O Illuminator"
,يَا بَصِيرُ يَا ظَهِيرُ يَا كَبِيرُ,"O All-Seeing, O Supporter, O Great"
,يَا وِتْرُ يَا فَرْدُ,"O Odd, O Unique"
,يَا أَبَدُ يَا سَنَدُ يَا صَمَدُ,"O Eternal, O Support, O Eternal"
,يَا كَافِيْ يَا شَافِيْ,"O Sufficient, O Healer"
,يَا وَافِيْ يَا مُعَافِيْ,"O Faithful, O Giver of Health"
,يَا مُحْسِنُ يَا مُجْمِلُ,"O Benefactor, O Beautifier"
,يَا مُنْعِمُ يَا مُفْضِلُ,"O Bestower, O Favorer"
,يَا مُتَكَرِّمُ يَا مُتَفَرِّدُ,"O Gracious, O Unique"
,يَا مَنْ عَلَا فَقَهَرَ,O He who is high and dominates
,يَا مَنْ مَلَكَ فَقَدَرَ,O He who possesses and determines
,يَا مَنْ بَطَنَ فَخَبَرَ,O He who is hidden yet aware
,يَا مَنْ عُبِدَ فَشَكَرَ,O He who is worshipped and shows gratitude
,يَا مَنْ عُصِيَ فَغَفَرَ,O He who is disobeyed yet forgives
,يَا مَنْ لَاتَحْوِيهِ الْفِكَرُ,O He whom thoughts cannot comprehend
,وَلَا يُدْرِكُهُ بَصَرٌ,And whom no sight can perceive
,وَلَا يَخْفىٰ عَلَيْهِ أَثَرٌ,And from whom no trace is hidden
,يَا رَازِقَ الْبَشَرِ,O Provider for mankind
,يَا مُقَدِّرَ كُلِّ قَدَرٍ,O Determiner of every destiny
,يَا عَالِيَ الْمَكَانِ,O Most High in position
,يَا شَدِيدَ الْأَرْكَانِ,O Firm in strength
,يَا مُبَدِّلَ الزَّمَانِ,O Transformer of times
,يَا قَابِلَ الْقُرْبَانِ,O Acceptor of sacrifice
,يَا ذَا الْمَنِّ وَالْإِحْسَانِ,O Lord of Favor and Goodness
,يَا ذَا الْعِزَّةِ وَالسُّلْطَانِ,O Lord of Might and Authority
,يَا رَحِيمُ يَا رَحْمٰنُ,"O Merciful, O Beneficent"
,يَا مَنْ هُوَ كُلَّ يَوْمٍ فِيْ شَأْنٍ,O He who is every day engaged in some affair
,يَا مَنْ لَايَشْغَلُهُ شَأْنٌ عَنْ شَأْنٍ,O He whom no affair distracts from another affair
,يَا عَظِيمَ الشَّأْنِ,O Great in Glory
,يَا مَنْ هُوَ بِكُلِّ مَكَانٍ,O He who is in every place
,يَا سَامِعَ الْأَصْوَاتِ,O Hearer of all voices
,يَا مُجِيبَ الدَّعَوَاتِ,O Answerer of prayers
,يَا مُنْجِحَ الطَّلِبَاتِ,O Fulfiller of requests
,يَا قَاضِيَ الْحَاجَاتِ,O Satisfier of needs
,يَا مُنْزِلَ الْبَرَكَاتِ,O Sender of blessings
,يَا رَاحِمَ الْعَبَرَاتِ,O One who has mercy on tears
,يَا مُقِيلَ الْعَثَرَاتِ,O Forgiver of slips
,يَا كَاشِفَ الْكُرُبَاتِ,O Reliever of afflictions
,يَا وَلِيَّ الْحَسَنَاتِ,O Guardian of good deeds
,يَا رَافِعَ الدَّرَجَاتِ,O Raiser of ranks
,يَا مُؤْتِيَ السُّؤْلاَتِ,O Granter of requests
,يَا مُحْيِيَ الْأَمْوَاتِ,O Reviver of the dead
,يَا جَامِعَ الشَّتَاتِ,O Gatherer of what is scattered
,يَا مُطَّلِعًا عَلَى النِّيَّاتِ,O Observer of intentions
,يَا رَادَّ مَا قَدْ فَاتَ,O Restorer of what has passed
,يَا مَنْ لَاتَشْتَبِهُ عَلَيْهِ الْأَصْوَاتُ,O He to whom voices are not confusing
,يَا مَنْ لَاتُضْجِرُهُ الْمَسْأَلاتُ,O He whom requests do not annoy
,وَلَا تَغْشَاهُ الظُّلُمَاتُ,And whom darkness does not cover
,يَا نُورَ الْأَرْضِ وَالسَّمَاوَاتِ,O Light of the earth and the heavens
,يَا سَابِغَ النِّعَمِ,O Perfector of blessings
,يَا دَافِعَ النِّقَمِ,O Repeller of calamities
,يَا بَارِئَ النَّسَمِ,O Creator of souls
,يَا جَامِعَ الْأُمَمِ,O Gatherer of nations
,يَا شَافِيَ السَّقَمِ,O Healer of disease
,يَا خَالِقَ النُّورِ وَالظُّلَمِ,O Creator of light and darkness
,يَا ذَا الْجُودِ وَالْكَرَمِ,O Lord of Generosity and Bounty
,يَا مَنْ لَا يَطَأُ عَرْشَهُ قَدَمٌ,O He whose throne no foot can reach
,يَا أَجْوَدَ الْأَجْوَدِيْنَ,O Most Generous of the generous
,يَا أَكْرَمَ الْأَكْرَمِيْنَ,O Most Honorable of the honorable
,يَا أَسْمَعَ السَّامِعِينَ,O Most Hearing of listeners
,يَا أَبْصَرَ النَّاظِرِينَ,O Most Seeing of observers
,يَا جَارَ الْمُسْتَجِيرِينَ,O Protector of those who seek protection
,يَا أَمَانَ الْخَائِفِينَ,O Security of the fearful
,يَا ظَهْرَ اللَّاجِينَ,O Support of refugees
,يَا وَلِيَّ الْمُؤْمِنِيْنَ,O Guardian of believers
,يَا غِيَاثَ الْمُسْتَغِيثِينَ,O Helper of those who seek help
,يَا غَايَةَ الطَّالِبِينَ,O Ultimate Goal of seekers
,يَا صَاحِبَ كُلِّ غَرِيبٍ,O Companion of every stranger
,يَا مُونِسَ كُلِّ وَحِيدٍ,O Intimate of every loner
,يَا مَلْجَأَ كُلِّ طَرِيدٍ,O Refuge of every outcast
,يَا مَأْوٰى كُلِّ شَرِيدٍ,O Shelter of every wanderer
,يَا حَافِظَ كُلِّ ضَالَّةٍ,O Keeper of every lost thing
,يَا رَاحِمَ الشَّيْخِ الْكَبِيرِ,O One who has mercy on the aged elder
,يَا رَازِقَ الطِّفْلِ الصَّغِيرِ,O Provider for the small child
,يَا جَابِرَ الْعَظْمِ الْكَسِيرِ,O Mender of broken bones
,يَا فَاكَّ كُلِّ أَسِيرٍ,O Liberator of all prisoners
,يَا مُغْنِيَ الْبَائِسِ الْفَقِيرِ,O Enricher of the destitute poor
,يَا عِصْمَةَ الْخَائِفِ الْمُسْتَجِيرِ,O Protection of the frightened seeker of refuge
,يَا مَنْ لَهُ التَّدْبِيرُ وَالتَّقْدِيرُ,O He who has control and determination
,يَا مَنِ الْعَسِيرُ عَلَيْهِ سَهْلٌ يَسِيرٌ,O He for whom the difficult is easy and simple
,يَا مَنْ لَايَحْتَاجُ إِلٰى تَفْسِيرٍ,O He who needs no explanation
,يَا مَنْ هُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,O He who has power over everything
,يَا مَنْ هُوَ بِكُلِّ شَيْءٍ خَبِيرٌ,O He who is aware of everything
,يَا مَنْ هُوَ بِكُلِّ شَيْءٍ بَصِيرٌ,O He who sees everything
,يَا مُرْسِلَ الرِّيَاحِ,O Sender of winds
,يَا فَالِقَ الْإِصْبَاحِ,O Cleaver of dawn
,يَا بَاعِثَ الْأَرْوَاحِ,O Resurrector of souls
,يَا ذَا الْجُودِ وَالسَّمَاحِ,O Lord of Generosity and Tolerance
,يَا مَنْ بِيَدِهِ كُلُّ مِفْتَاحٍ,O He in whose hand is every key
,يَا سَامِعَ كُلِّ صَوْتٍ,O Hearer of every voice
,يَا سَابِقَ كُلِّ فَوْتٍ,O Preceder of every escaper
,يَا مُحْيِيَ كُلِّ نَفْسٍ بَعْدَ الْمَوْتِ,O Giver of life to every soul after death
,يَا عُدَّتِيْ فِيْ شِدَّتِيْ,O my Provision in my hardship
,يَا حَافِظِيْ فِيْ غُرْبَتِيْ,O my Protector in my exile
,يَا مُونِسِيْ فِيْ وَحْدَتِيْ,O my Companion in my solitude
,يَا وَلِيِّى فِيْ نِعْمَتِيْ,O my Guardian in my blessing
,يَا كَهْفِيْ حِيْنَ تُعْيِينِيْ الْمَذَاهِبُ,O my Refuge when paths exhaust me
,وَتُسَلِّمُنِيْ الْأَقَارِبُ,And relatives abandon me
,وَيَخْذُلُنِيْ كُلُّ صَاحِبٍ,And every companion forsakes me
,يَا عِمَادَ مَنْ لَا عِمَادَ لَهُ,O Support of the one who has no support
,يَا سَنَدَ مَنْ لَاسَنَدَ لَهُ,O Pillar of the one who has no pillar
,يَا ذُخْرَ مَنْ لَاذُخْرَ لَهُ,O Treasure of the one who has no treasure
,يَا حِرْزَ مَنْ لَاحِرْزَ لَهُ,O Shelter of the one who has no shelter
,يَا كَهْفَ مَنْ لَاكَهْفَ لَهُ,O Refuge of the one who has no refuge
,يَا كَنْزَ مَنْ لَاكَنْزَ لَهُ,O Store of the one who has no store
,يَا رُكْنَ مَنْ لَارُكْنَ لَهُ,O Support of the one who has no support
,يَا غِيَاثَ مَنْ لَاغِيَاثَ لَهُ,O Helper of the one who has no helper
,يَا جَارَ مَنْ لَاجَارَ لَهُ,O Neighbor of the one who has no neighbor
,يَا جَارِيَ اللَّصِيقَ,O my Close Neighbor
,يَا رُكْنِيَ الْوَثِيقَ,O my Firm Support
,يَا إِلٰهِيْ بِالتَّحْقِيقِ,O my God in truth
,يَا رَبَّ الْبَيْتِ الْعَتِيقِ,O Lord of the Ancient House
,يَا شَفِيقُ يَا رَفِيقُ,"O Compassionate, O Kind"
,فُكَّنِيْ مِنْ حَلَقِ الْمَضِيقِ,Release me from the ring of constraint
,وَاصْرِفْ عَنِّيْ كُلَّ هَمٍّ وَغَمٍّ وَضِيقٍ,"And remove from me every worry, grief, and distress"
,وَاكْفِنِيْ شَرَّ مَا لَاأُطِيقُ,And protect me from the evil that I cannot bear
,وَأَعِنِّي عَلَى مَا أُطِيقُ,And help me with what I can bear
,يَا رَادَّ يُوسُفَ عَلَى يَعْقُوبَ,O He who returned Joseph to Jacob
,يَا كَاشِفَ ضُرِّ أَيُّوبَ,O He who removed the affliction of Job
,يَا غَافِرَ ذَنْبِ دَاوُدَ,O He who forgave the sin of David
,يَا رَافِعَ عِيسَىٰ بْنِ مَرْيَمَ وَمُنْجِيَهُ مِنْ أَيْدِيْ الْيَهُودِ,O He who raised Jesus son of Mary and saved him from the hands of the Jews
,يَا مُجِيبَ نِدَاءِ يُونُسَ فِيْ الظُّلُمَاتِ,O He who answered the call of Jonah in the darkness
,يَا مُصْطَفِيَ مُوسٰى بِالْكَلِمَاتِ,O He who chose Moses with His words
,يَا مَنْ غَفَرَ لِأَدَمَ خَطِيئَتَهُ,O He who forgave Adam's mistake
,وَرَفَعَ إِدْرِيسَ مَكَانًا عَلِيًّا بِرَحْمَتِهِ,And raised Idris to a lofty place by His mercy
,يَا مَنْ نَجَّىٰ نُوحًا مِنَ الْغَرَقِ,O He who saved Noah from drowning
,يَا مَنْ أَهْلَكَ عَادًا الْأُولىٰ,O He who destroyed the first 'Ad
,وَثَمُودَ فَمَا أَبْقٰى,"And Thamud, so none remained"
,وَقَوْمَ نُوحٍ مِنْ قَبْلُ,And the people of Noah before
,إِنَّهُمْ كَانُوْا هُمْ أَظْلَمَ وَأَطْغىٰ,They were indeed most unjust and most rebellious
,وَالْمُؤْتَفِكَةَ أَهْوٰى,And the overthrown cities He also destroyed
,يَا مَنْ دَمَّرَ عَلَى قَوْمِ لُوطٍ,O He who destroyed the people of Lot
,وَدَمْدَمَ عَلَى قَوْمِ شُعَيْبٍ,And crushed the people of Shuaib
,يَا مَنِ اتَّخَذَ إِبْرَاهِيمَ خَلِيْلًا,O He who took Abraham as a friend
,يَا مَنِ اتَّخَذَ مُوسٰى كَلِيمًا,O He who took Moses as a speaker
,وَاتَّخَذَ مُحَمَّدًا صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ وَعَلَيْهِمْ أَجْمَعِينَ حَبِيبًا,"And took Muhammad, may Allah's blessings be upon him and his family and all of them, as a beloved"
,يَا مُؤْتِيَ لُقْمَانَ الْحِكْمَةَ,O Giver of wisdom to Luqman
,وَالْوَاهِبَ لِسُلَيْمَانَ مُلْكًا,And Bestower to Solomon of a kingdom
,لَايَنْبَغِيْ لِأَحَدٍ مِنْ بَعْدِهِ,That was not fitting for anyone after him
,يَا مَنْ نَصَرَ ذَا الْقَرْنَيْنِ عَلَى الْمُلُوكِ الْجَبَابِرَةِ,O He who helped Dhul-Qarnayn against the tyrannical kings
,يَا مَنْ أَعْطَى الْخِضْرَ الْحَيَاةَ,O He who gave Khidr life
,وَرَدَّ لِيُوشَعَ بْنِ نُونٍ الشَّمْسَ بَعْدَ غُرُوبِهَا,And returned the sun for Joshua son of Nun after it had set
,يَا مَنْ رَبَطَ عَلَى قَلْبِ أُمِّ مُوسٰى,O He who strengthened the heart of Moses' mother
,وَأَحْصَنَ فَرْجَ مَرْيَمَ ابْنَةِ عِمْرَانَ,And protected the chastity of Mary daughter of Imran
,يَا مَنْ حَصَّنَ يَحْيَى بْنَ زَكَرِيَّا مِنَ الذَّنْبِ,O He who preserved Yahya son of Zakariya from sin
,وَسَكَّنَ عَنْ مُوْسَى الْغَضَبَ,And calmed the anger of Moses
,يَا مَنْ بَشَّرَ زَكَرِيَّا بِيَحْيىٰ,O He who gave Zakariya glad tidings of Yahya
,يَا مَنْ فَدَىٰ إِسْمَاعِيلَ مِنَ الذَّبْحِ بِذِبْحٍ عَظِيمٍ,O He who ransomed Ismail from sacrifice with a great sacrifice
,يَا مَنْ قَبِلَ قُرْبَانَ هَابِيلَ,O He who accepted the offering of Abel
,وَجَعَلَ اللَّعْنَةَ عَلَى قَابِيلَ,And placed the curse on Cain
,يَا هَازِمَ الْأَحْزَابِ لِمُحَمَّدٍ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ,"O Defeater of the confederates for Muhammad, may Allah's blessings be upon him and his family"
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Send blessings upon Muhammad and the family of Muhammad
,وَعَلَى جَمِيْعِ الْمُرْسَلِينَ وَمَلَائِكَتِكَ الْمُقَرَّبِينَ,And upon all the Messengers and Your close angels
,وَأَهْلِ طَاعَتِكَ أَجْمَعِينَ,And all those who obey You
,وَأَسْأَلُكَ بِكُلِّ مَسْأَلَةٍ سَأَلَكَ بِهَا أَحَدٌ,And I ask You by every request anyone has asked of You
,مِمَّنْ رَضِيتَ عَنْهُ فَحَتَمْتَ لَهُ عَلَى الْإِجَابَةِ,Among those You were pleased with and guaranteed an answer to
,يَا اَللَّهُ يَا اَللَّهُ يَا اَللَّهُ,"O Allah, O Allah, O Allah"
,يَا رَحْمٰنُ يَا رَحْمٰنُ يَا رَحْمٰنُ,"O Beneficent, O Beneficent, O Beneficent"
,يَا رَحِيمُ يَا رَحِيمُ يَا رَحِيمُ,"O Merciful, O Merciful, O Merciful"
,يَا ذَا الْجَلالِ وَالْإِكْرَامِ,O Lord of Majesty and Honor
,يَا ذَا الْجَلالِ وَالْإِكْرَامِ,O Lord of Majesty and Honor
,يَا ذَا الْجَلالِ وَالْإِكْرَامِ,O Lord of Majesty and Honor
,بِهِ بِهِ بِهِ بِهِ بِهِ بِهِ بِهِ,"By Him, by Him, by Him, by Him, by Him, by Him, by Him"
,أَسْأَلُكَ بِكُلِّ اسْمٍ سَمَّيْتَ بِهِ نَفْسَكَ,I ask You by every name You have named Yourself
,أَوْ أَنْزَلْتَهُ فِيْ شَيْءٍ مِنْ كُتُبِكَ,Or have revealed in any of Your books
,أَوِ اسْتَأَثَرْتَ بِهِ فِيْ عِلْمِ الْغَيْبِ عِنْدَكَ,Or have kept exclusively in the knowledge of the unseen with You
,وَبِمَعَاقِدِ الْعِزِّ مِنْ عَرْشِكَ,And by the points of honor on Your throne
,وَبِمُنْتَهَى الرَّحْمَةِ مِنْ كِتَابِكَ,And by the ultimate extent of mercy in Your Book
,وَبِمَا لَوْ أَنَّ مٰا فِيْ الْأَرْضِ مِنْ شَجَرَةٍ أَقْلٰامٌ,And by that which if all the trees on earth were pens
,وَالْبَحْرُ يَمُدُّهُ مِنْ بَعْدِهِ سَبْعَةُ أَبْحُرٍ,"And the sea, replenished by seven more seas after it"
,مَا نَفِدَتْ كَلِمَاتُ اللَّهِ,The words of Allah would not be exhausted
,إِنَّ اللّٰهَ عَزِيزٌ حَكِيمٌ,"Indeed, Allah is Mighty, Wise"
,وَأَسْأَلُكَ بِأَسْمَائِكَ الْحُسْنَىٰ,And I ask You by Your beautiful names
,اَلَّتِيْ نَعَتَّهَا فِيْ كِتَابِكَ فَقُلْتَ,"Which You have described in Your Book, saying:"
,وَلِلّٰهِ الْأَسْمٰاءُ الْحُسْنىٰ فَادْعُوهُ بِهٰا,"""To Allah belong the most beautiful names, so call upon Him by them"""
,وَقُلْتَ اُدْعُونِيْ أَسْتَجِبْ لَكُمْ,"And You said, ""Call upon Me, I will answer you"""
,وَقُلْتَ وَإِذٰا سَأَلَكَ عِبٰادِيْ عَنِّيْ فَإِنِّيْ قَرِيبٌ,"And You said, ""When My servants ask you about Me, I am indeed near"
,أُجِيبُ دَعْوَةَ الدّٰاعِ إِذٰا دَعٰانِ,"I answer the call of the caller when he calls upon Me"""
,وَقُلْتَ يٰا عِبٰادِيَ الَّذِيْنَ أَسْرَفُوْا عَلَى أَنْفُسِهِمْ,"And You said, ""O My servants who have transgressed against themselves"
,لٰا تَقْنَطُوْا مِنْ رَحْمَةِ اللَّهِ,Do not despair of the mercy of Allah
,إِنَّ اللّٰهَ يَغْفِرُ الذُّنُوبَ جَمِيعًا,"Indeed, Allah forgives all sins"
,إِنَّهُ هُوَ الْغَفُورُ الرَّحِيمُ,"He is indeed the Most Forgiving, the Most Merciful"""
,وَأَنَا أَسْأَلُكَ يَا إِلٰهِيْ,"And I ask You, O my God"
,وَأَدْعُوكَ يَا رَبِّ,"And I call upon You, O my Lord"
,وَأَرْجُوكَ يَا سَيِّدِيْ,"And I hope in You, O my Master"
,وَأَطْمَعُ فِيْ إِجَابَتِيْ يَا مَوْلَايَ كَمَا وَعَدْتَنِي,"And I aspire for Your answer, O my Protector, as You have promised me"
,وَقَدْ دَعَوْتُكَ كَمَا أَمَرْتَنِي,And I have called upon You as You commanded me
,فَافْعَلْ بِىْ مَا أَنْتَ أَهْلُهُ يَا كَرِيمُ,"So treat me as befits You, O Generous One"
,وَالْحَمْدُ لِلّٰهِ رَبِّ الْعَالَمِيْنَ,"And all praise is due to Allah, Lord of the worlds"
,وَصَلَّى اللَّهُ عَلَى مُحَمَّدٍ وَ آلِهِ أَجْمَعِينَ,And may Allah's blessings be upon Muhammad and all his family
,,
