Line id,Arabic text,Translation
,لِأَنِّيْ لَمْ أَخْلُ مِنْ نِعْمَتِكَ مُنْذُ خَلَقْتَنِيْ,For I have never been devoid of Your blessings since You created me
,وَ اَنْتَ اِلٰهِيْ,"And You, my God"
,مَفْزَعِيْ وَمَلْجَإِيَ,Are my refuge and my shelter
,وَالْحَافِظُ لِيْ وَالذَّآبُّ عَنِّيْ,And my protector and defender
,اَلْمُتَحَنِّنُ عَلَيَّ الرَّحِيْمُ بِيْ,"The One who is compassionate toward me, merciful to me"
,اَلْمُتَكَفِّلُ بِرِزْقِيْ,The One who guarantees my sustenance
,فِيْ قَضَآئِكَ كَانَ مَا حَلَّ بِيْ,In Your decree was what befell me
,وَ بِعِلْمِكَ مَا صِرْتُ اِلَيْهِ,And by Your knowledge was what I have come to
,فَاجْعَلْ يَا وَلِيِّيْ وَ سَيِّدِيْ فِيْمَا قَدَّرْتَ وَ قَضَيْتَ عَلَيَّ وَحَتَمْتَ,"So make, O my Guardian and Master, in what You have decreed and ordained for me"
,عَافِيَتِيْ وَ مَا فِيْهِ صَلَاحِيْ وَ خَلَاصِيْ مِمَّا اَنَا فِيْهِ,My well-being and what contains my welfare and deliverance from what I am in
,فَإِنِّيْ لَا اَرْجُوْ لِدَفْعِ ذٰلِكَ غَيْرَكَ,For I hope in none other than You to repel that
,وَلَا أَعْتَمِدُ فِيْهِ اِلَّا عَلَيْكَ,And I rely upon none but You in this
,فَكُنْ يَا ذَا الْجَلَالِ وَالْإِكْرَامِ عِنْدَ اَحْسَنِ ظَنِّيْ بِكَ,"So be, O Possessor of Majesty and Honor, in accordance with my best expectations of You"
,وَ ارْحَمْ ضَعْفِيْ وَقِلَّةَ حِيْلَتِيْ,And have mercy on my weakness and lack of resources
,وَ اكْشِفْ كُرْبَتِيْ,And remove my distress
,وَ اسْتَجِبْ دَعْوَتِيْ,And answer my prayer
,وَ اَقِلْنِيْ عَثْرَتِيْ,And overlook my errors
,وَ امْنُنْ عَلَيَّ بِذٰلِكَ وَ عَلٰى كُلِّ دَاعٍ لَكَ,And bestow that favor upon me and upon all who call upon You
,اَمَرْتَنِيْ يَا سَيِّدِيْ بِالدُّعَآءِ وَ تَكَفَّلْتَ بِالْاِجَابَةِ,"You have commanded me, O my Master, to supplicate, and You have guaranteed the response"
,وَوَعْدُكَ الْحَقُّ الَّذِيْ لَا خُلْفَ فِيْهِ وَلَا تَبْدِيْلَ,"And Your promise is true, in which there is no breach nor alteration"
,فَصَلِّ عَلٰى مُحَمَّدٍ نَبِيِّكَ وَ عَبْدِكَ,"So send blessings upon Muhammad, Your Prophet and servant"
,وَعَلَى الطَّاهِرِيْنَ مِنْ اَهْلِ بَيْتِهِ,And upon the pure ones from his household
,وَ اَغِثْنِيْ فَإِنَّكَ,"And help me, for You are"
,غِيَاثُ مَنْ لَا غِيَاثَ لَهُ,The helper of those who have no helper
,وَحِرْزُ مَنْ لَا حِرْزَ لَهُ,And the protection of those who have no protection
,وَ اَنَا الْمُضْطَرُّ الَّذِيْ اَوْجَبْتَ,And I am the distressed one for whom You have made obligatory
,اِجَابَتَهُ وَكَشْفَ مَا بِهِ مِنَ السُّوْ ءِ,The answering of his prayer and the removal of his affliction
,فَاَجِبْنِيْ وَاكْشِفْ هَمِّيْ,So answer me and remove my anxiety
,وَفَرِّجْ غَمِّيْ,And relieve my grief
,وَ اَعِدْ حَالِيْ اِلٰى اَحْسَنِ مَا كَانَتْ عَلَيْهِ,And restore my condition to the best it was before
,وَ لَا تُجَازِنِيْ بِالْاِسْتِحْقَاقِ وَ لٰكِنْ بِرَحْمَتِكَ الَّتِيْ وَسِعَتْ كُلَّ شَيْء,"And do not deal with me according to what I deserve, but by Your mercy which encompasses all things"
,يَا ذَا الْجَلَالِ وَ الْاِكْرَامِ,O Possessor of Majesty and Honor
,صَلِّ عَلٰى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Send blessings upon Muhammad and the family of Muhammad
,وَ اسْمَعْ وَ اَجِبْ يَا عَزِيْزُ,"And hear and answer, O Mighty One"
