Line id,Arabic text,Translation
,وَ الْحَمْدُ لِلَّهِ عَلَى مَا عَرَّفَنَا مِنْ نَفْسِهِ,And all praise belongs to Allah for what He has made known to us of Himself
,وَ أَلْهَمَنَا مِنْ شُكْرِهِ,And inspired us of His gratitude
,وَ فَتَحَ لَنَا مِنْ أَبْوَابِ الْعِلْمِ بِرُبُوبِيَّتِهِ,And opened for us the doors of knowledge of His Lordship
,وَ دَلَّنَا عَلَيْهِ مِنَ الْإِخْلَاصِ لَهُ فِيْ تَوْحِيدِهِ,And guided us to sincerity to Him in His Oneness
,وَ جَنَّبَنَا مِنَ الْإِلْحَادِ وَ الشَّكِّ فِيْ أَمْرِهِ,And kept us away from heresy and doubt in His command
,حَمْدًا نُعَمَّرُ بِهِ فِيمَنْ حَمِدَهُ مِنْ خَلْقِهِ,Praise by which we live among those who praise Him from His creation
,وَ نَسْبِقُ بِهِ مَنْ سَبَقَ إِلَى رِضَاهُ وَ عَفْوِهِ,And by which we outpace those who hasten to His pleasure and forgiveness
,حَمْدًا يُضِيْءُ لَنَا بِهِ ظُلُمَاتِ الْبَرْزَخِ,Praise that illuminates for us the darkness of the grave
,وَ يُسَهِّلُ عَلَيْنَا بِهِ سَبِيلَ الْمَبْعَثِ,And eases for us the path of resurrection
,وَ يُشَرِّفُ بِهِ مَنَازِلَنَا عِنْدَ مَوَاقِفِ الْأَشْهَادِ,And honors our stations at the stands of the witnesses
,يَوْمَ تُجْزَى كُلُّ نَفْسٍ بِمَا كَسَبَتْ وَ هُمْ لَا يُظْلَمُوْنَ,"On the Day when every soul will be rewarded for what it earned, and they will not be wronged"
,يَوْمَ لَا يُغْنِيْ مَوْلًى عَنْ مَوْلًى شَيْئًا وَ لَا هُمْ يُنْصَرُونَ,"On the Day when no friend will avail a friend in anything, nor will they be helped"
,حَمْدًا يَرْتَفِعُ مِنَّا إِلَى أَعْلَى عِلِّيِّينَ,Praise that rises from us to the highest of 'Illiyyin (lofty places)
,فِيْ كِتَابٍ مَرْقُومٍ يَشْهَدُهُ الْمُقَرَّبُونَ,"In a written record, witnessed by those brought near"
,حَمْدًا تَقَرُّ بِهِ عُيُونُنَا إِذَا بَرِقَتِ الْأَبْصَارُ,Praise by which our eyes are comforted when sight is dazzled
,وَ تَبْيَضُّ بِهِ وُجُوهُنَا إِذَا اسْوَدَّتِ الْأَبْشَارُ,And by which our faces are brightened when complexions are darkened
,حَمْدًا نُعْتَقُ بِهِ مِنْ أَلِيمِ نَارِ اللَّهِ,Praise by which we are freed from the painful Fire of Allah
,إِلَى كَرِيمِ جِوَارِ اللَّهِ,To the generous neighborhood of Allah
,حَمْدًا نُزَاحِمُ بِهِ مَلَائِكَتَهُ الْمُقَرَّبِينَ,Praise by which we join His close angels
,وَ نُضَامُّ بِهِ أَنْبِيَاءَهُ الْمُرْسَلِينَ,And accompany His sent prophets
,فِيْ دَارِ الْمُقَامَةِ الَّتِيْ لَا تَزُولُ,In the abode of permanence that does not cease
,وَ مَحَلِّ كَرَامَتِهِ الَّتِيْ لَا تَحُولُ,And the place of His honor that does not change
,وَ الْحَمْدُ لِلَّهِ الَّذِيْ اخْتَارَ لَنَا مَحَاسِنَ الْخَلْقِ,And all praise belongs to Allah who chose for us the best of creation
,وَ أَجْرَى عَلَيْنَا طَيِّبَاتِ الرِّزْقِ,And provided us with wholesome sustenance
,وَ جَعَلَ لَنَا الْفَضِيلَةَ بِالْمَلَكَةِ عَلَى جَمِيْعِ الْخَلْقِ,And granted us excellence with authority over all creation
,فَكُلُّ خَلِيقَتِهِ مُنْقَادَةٌ لَنَا بِقُدْرَتِهِ,So all His creatures are submissive to us by His power
,وَ صَائِرَةٌ إِلَى طَاعَتِنَا بِعِزَّتِهِ,And compliant to our obedience by His might
,وَ الْحَمْدُ لِلَّهِ الَّذِيْ أَغْلَقَ عَنَّا بَابَ الْحَاجَةِ إِلَّا إِلَيْهِ,And all praise belongs to Allah who closed the door of need for us except to Him
,فَكَيْفَ نُطِيقُ حَمْدَهُ أَمْ مَتَى نُؤَدِّيْ شُكْرَهُ لَا، مَتَى,"So how can we adequately praise Him, or when can we fulfill His thanks? No, when?"
,وَ الْحَمْدُ لِلَّهِ الَّذِيْ رَكَّبَ فِينَا آلَاتِ الْبَسْطِ,And all praise belongs to Allah who installed in us the means of expansion
,وَ جَعَلَ لَنَا أَدَوَاتِ الْقَبْضِ,And made for us the instruments of contraction
,وَ مَتَّعَنَا بِأَرْوَاحِ الْحَيَاةِ,And blessed us with the spirits of life
,وَ أَثْبَتَ فِينَا جَوَارِحَ الْأَعْمَالِ,And established in us the limbs for deeds
,وَ غَذَّانَا بِطَيِّبَاتِ الرِّزْقِ,And nourished us with wholesome sustenance
,وَ أَغْنَانَا بِفَضْلِهِ,And enriched us by His grace
,وَ أَقْنَانَا بِمَنِّهِ,And satisfied us by His favor
,ثُمَّ أَمَرَنَا لِيَخْتَبِرَ طَاعَتَنَا,Then He commanded us to test our obedience
,وَ نَهَانَا لِيَبْتَلِيَ شُكْرَنَا,And prohibited us to test our gratitude
,فَخَالَفْنَا عَنْ طَرِيقِ أَمْرِهِ,But we deviated from the path of His command
,وَ رَكِبْنَا مُتُونَ زَجْرِهِ,And pursued what He forbade
,فَلَمْ يَبْتَدِرْنَا بِعُقُوبَتِهِ,Yet He did not hasten to punish us
,وَ لَمْ يُعَاجِلْنَا بِنِقْمَتِهِ,And did not rush His vengeance upon us
,بَلْ تَأَنَّانَا بِرَحْمَتِهِ تَكَرُّمًا,"Rather, He treated us with patience out of His generosity"
,وَ انْتَظَرَ مُرَاجَعَتَنَا بِرَأْفَتِهِ حِلْمًا,And awaited our return with His kindness and forbearance
,وَ الْحَمْدُ لِلَّهِ الَّذِيْ دَلَّنَا عَلَى التَّوْبَةِ,And all praise belongs to Allah who guided us to repentance
,اَلَّتِيْ لَمْ نُفِدْهَا إِلَّا مِنْ فَضْلِهِ,Which we could not have achieved except through His grace
,فَلَوْ لَمْ نَعْتَدِدْ مِنْ فَضْلِهِ,If we were to count nothing of His grace
,إِلَّا بِهَا لَقَدْ حَسُنَ بَلَاؤُهُ عِنْدَنَا,"Except this, His favor would still be beautiful to us"
,وَ جَلَّ إِحْسَانُهُ إِلَيْنَا,And His kindness to us magnificent
,وَ جَسُمَ فَضْلُهُ عَلَيْنَا,And His bounty upon us immense
,فَمَا هَكَذَا كَانَتْ سُنَّتُهُ فِيْ التَّوْبَةِ,For His way regarding repentance was not like this
,لِمَنْ كَانَ قَبْلَنَا,For those who came before us
,لَقَدْ وَضَعَ عَنَّا,He has indeed relieved us
,مَا لَا طَاقَةَ لَنَا بِهِ,Of what we had no strength to bear
,وَ لَمْ يُكَلِّفْنَا إِلَّا وُسْعًا,And has not charged us except with our capacity
,وَ لَمْ يُجَشِّمْنَا إِلَّا يُسْرًا,And has not burdened us except with ease
,وَ لَمْ يَدَعْ لِأَحَدٍ مِنَّا حُجَّةً وَ لَا عُذْرًا,And has left no one among us with an excuse or pretext
,فَالْهَالِكُ مِنَّا مَنْ هَلَكَ عَلَيْهِ,So the perished among us is the one who perishes against Him
,وَ السَّعِيدُ مِنَّا مَنْ رَغِبَ إِلَيْهِ,And the happy among us is the one who seeks Him
,وَ الْحَمْدُ لِلَّهِ بِكُلِّ مَا حَمِدَهُ بِهِ,And all praise belongs to Allah with all the praise
,أَدْنَى مَلَائِكَتِهِ إِلَيْهِ,That the nearest of His angels have praised Him with
,وَ أَكْرَمُ خَلِيقَتِهِ عَلَيْهِ,And the most honorable of His creation to Him
,وَ أَرْضَى حَامِدِيهِ لَدَيْهِ,And the most pleasing of those who praise Him
,حَمْدًا يَفْضُلُ سَائِرَ الْحَمْدِ,Praise that exceeds all other praise
,كَفَضْلِ رَبِّنَا عَلَى جَمِيْعِ خَلْقِهِ,As our Lord exceeds all His creation
,ثُمَّ لَهُ الْحَمْدُ,Then to Him belongs praise
,مَكَانَ كُلِّ نِعْمَةٍ لَهُ عَلَيْنَا,For every blessing He has upon us
,وَ عَلَى جَمِيْعِ عِبَادِهِ الْمَاضِينَ وَ الْبَاقِينَ,"And upon all His servants, past and present"
,عَدَدَ مَا أَحَاطَ بِهِ عِلْمُهُ مِنْ جَمِيْعِ الْأَشْيَاءِ,To the number of all things encompassed by His knowledge
,وَ مَكَانَ كُلِّ وَاحِدَةٍ مِنْهَا عَدَدُهَا,"And in place of each one of them, its number"
,أَضْعَافًا مُضَاعَفَةً أَبَدًا سَرْمَدًا إِلَى يَوْمِ الْقِيَامَةِ,Multiplied endlessly and eternally until the Day of Resurrection
,حَمْدًا لَا مُنْتَهَى لِحَدِّهِ,Praise that has no end to its limit
,وَ لَا حِسَابَ لِعَدَدِهِ,And no reckoning of its number
,وَ لَا مَبْلَغَ لِغَايَتِهِ,And no reaching its goal
,وَ لَا انْقِطَاعَ لِأَمَدِهِ,And no cessation to its duration
,حَمْدًا يَكُونُ وُصْلَةً إِلَى طَاعَتِهِ وَ عَفْوِهِ,Praise that becomes a connection to His obedience and forgiveness
,وَ سَبَبًا إِلَى رِضْوَانِهِ,And a cause for His pleasure
,وَ ذَرِيْعَةً إِلَى مَغْفِرَتِهِ,And a means to His pardon
,وَ طَرِيقًا إِلَى جَنَّتِهِ,And a path to His Paradise
,وَ خَفِيرًا مِنْ نَقِمَتِهِ,And a protection from His vengeance
,وَ أَمْنًا مِنْ غَضَبِهِ,And a security from His wrath
,وَ ظَهِيرًا عَلَى طَاعَتِهِ,And a support for His obedience
,وَ حَاجِزًا عَنْ مَعْصِيَتِهِ,And a barrier against His disobedience
,وَ عَوْنًا عَلَى تَأْدِيَةِ حَقِّهِ وَ وَظَائِفِهِ,And an aid in fulfilling His rights and duties
,حَمْدًا نَسْعَدُ بِهِ فِيْ السُّعَدَاءِ مِنْ أَوْلِيَائِهِ,Praise by which we become happy among the fortunate of His friends
,وَ نَصِيرُ بِهِ فِيْ نَظْمِ الشُّهَدَاءِ بِسُيُوفِ أَعْدَائِهِ,And join the ranks of martyrs by the swords of His enemies
,إِنَّهُ وَلِيٌّ حَمِيدٌ,"Indeed, He is the Praiseworthy Guardian"
