Line id,Arabic text,Translation
,قَدْ أَرْعَشَتْ خَشْيَتُهُ رِجْلَيْهِ وَغَرَّقَتْ دُمُوعُهُ خَدَّيْهِ,His fear has made his legs tremble and his tears have soaked his cheeks
,يَدْعُوكَ بِيَا أَرْحَمَ الرَّاحِمِيْنَ وَيَا أَرْحَمَ مَنِ انْتَابَهُ الْمُسْتَرْحِمُوْنَ,"He calls upon You: ""O Most Merciful of the merciful! O Most Merciful to those who seek mercy!"
,وَيَا أَعْطَفَ مَنْ أَطَافَ بِهِ الْمُسْتَغْفِرُونَ,O Most Kind to those who seek forgiveness!
,وَيَا مَنْ عَفْوُهُ أَكْثَرُ مِنْ نَقِمَتِهِ,O One whose pardon is greater than His vengeance!
,وَيَا مَنْ رِضَاهُ أَوْفَرُ مِنْ سَخَطِهِ,O One whose pleasure is more abundant than His anger!
,وَيَا مَنْ تَحَمَّدَ إِلَى خَلْقِهِ بِحُسْنِ التَّجَاوُزِ,O One who has earned praise from His creation through His beautiful forgiveness!
,وَيَا مَنْ عَوَّدَ عِبَادَهُ قَبُولَ الْإِنَابَةِ,O One who has accustomed His servants to the acceptance of repentance!
,وَيَا مَنِ اسْتَصْلَحَ فَاسِدَهُمْ بِالتَّوْبَةِ,O One who reforms their corruption through repentance!
,وَيَا مَنْ رَضِيَ مِنْ فِعْلِهِمْ بِالْيَسِيرِ,O One who is satisfied with the small from their actions!
,وَيَا مَنْ كَافَى قَلِيلَهُمْ بِالْكَثِيرِ,O One who rewards their little with much!
,وَيَا مَنْ ضَمِنَ لَهُمْ إِجَابَةَ الدُّعَاءِ,O One who has guaranteed them the answer to their prayers!
,وَيَا مَنْ وَعَدَهُمْ عَلَى نَفْسِهِ بِتَفَضُّلِهِ حُسْنَ الْجَزَاءِ,"O One who has promised them, by His grace, an excellent reward!"
,مَا أَنَا بِأَعْصَى مَنْ عَصَاكَ فَغَفَرْتَ لَهُ,I am not more disobedient than those who disobeyed You and You forgave them
,وَمَا أَنَا بِأَلْوَمِ مَنِ اعْتَذَرَ إِلَيْكَ فَقَبِلْتَ مِنْهُ,I am not more blameworthy than those who apologized to You and You accepted from them
,وَمَا أَنَا بِأَظْلَمِ مَنْ تَابَ إِلَيْكَ فَعُدْتَ عَلَيْهِ,I am not more unjust than those who repented to You and You turned to them
,أَتُوبُ إِلَيْكَ فِيْ مَقَامِيْ هَذَا تَوْبَةَ نَادِمٍ عَلَى مَا فَرَطَ مِنْهُ,I repent to You in this position of mine with the repentance of one regretful for what escaped from him
,مُشْفِقٍ مِمَّا اجْتَمَعَ عَلَيْهِ خَالِصِ الْحَيَاءِ مِمَّا وَقَعَ فِيهِ,"Fearful of what has accumulated upon him, with sincere shame for what has befallen him"
,عَالِمٍ بِأَنَّ الْعَفْوَ عَنِ الذَّنْبِ الْعَظِيمِ لَا يَتَعَاظَمُكَ,Knowing that pardoning great sin is not difficult for You
,وَأَنَّ التَّجَاوُزَ عَنِ الْإِثْمِ الْجَلِيلِ لَا يَسْتَصْعِبُكَ,And that overlooking enormous transgression is not hard for You
,وَأَنَّ احْتِمَالَ الْجِنَايَاتِ الْفَاحِشَةِ لَا يَتَكَأَّدُكَ,And that bearing terrible offenses does not burden You
,وَأَنَّ أَحَبَّ عِبَادِكَ إِلَيْكَ مَنْ تَرَكَ الْإِسْتِكْبَارَ عَلَيْكَ,And that the most beloved of Your servants to You is he who abandons arrogance toward You
,وَجَانَبَ الْإِصْرَارَ وَلَزِمَ الَاسْتِغْفَارَ,Who avoids persistence in sin and adheres to seeking forgiveness
,وَأَنَا أَبْرَأُ إِلَيْكَ مِنْ أَنْ أَسْتَكْبِرَ,I declare myself free before You from being arrogant
,وَأَعُوذُ بِكَ مِنْ أَنْ أُصِرَّ,I seek refuge in You from persisting in sin
,وَأَسْتَغْفِرُكَ لِمَا قَصَّرْتُ فِيهِ,I seek Your forgiveness for what I have fallen short in
,وَأَسْتَعِينُ بِكَ عَلَى مَا عَجَزْتُ عَنْهُ,I seek Your help with what I am unable to do
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَهَبْ لِيْ مَا يَجِبُ عَلَيَّ لَكَ,And grant me what is obligatory upon me toward You
,وَعَافِنِيْ مِمَّا أَسْتَوْجِبُهُ مِنْكَ,And protect me from what I deserve from You
,وَأَجِرْنِيْ مِمَّا يَخَافُهُ أَهْلُ الْإِسَاءَةِ,And save me from what the people of evil fear
,فَإِنَّكَ مَلِيءٌ بِالْعَفْوِ مَرْجُوٌّ لِلْمَغْفِرَةِ مَعْرُوفٌ بِالتَّجَاوُزِ,"For You are full of pardon, hoped for forgiveness, known for overlooking"
,لَيْسَ لِحَاجَتِيْ مَطْلَبٌ سِوَاكَ,There is no place to seek my need except with You
,وَلَا لِذَنْبِيْ غَافِرٌ غَيْرُكَ حَاشَاكَ,"And there is no forgiver for my sin other than You, far be it from You"
,وَلَا أَخَافُ عَلَى نَفْسِيْ إِلَّا إِيَّاكَ,And I fear none for myself except You
,إِنَّكَ أَهْلُ التَّقْوَى وَأَهْلُ الْمَغْفِرَةِ,You are worthy of being feared and worthy of forgiving
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Send blessings upon Muhammad and the family of Muhammad
,وَاقْضِ حَاجَتِيْ وَأَنْجِحْ طَلِبَتِي,And fulfill my need and grant my request
,وَاغْفِرْ ذَنْبِيْ وَ آمِنْ خَوْفَ نَفْسِي,And forgive my sin and secure me from the fear of myself
,إِنَّكَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,"Indeed, You have power over all things"
,وَذَلِكَ عَلَيْكَ يَسِيرٌ آمِيْنَ رَبَّ الْعَالَمِيْنَ,"And that is easy for You. Amen, Lord of the worlds"
