Line id,Arabic text,Translation
,يَوْمَ تُجْزَى كُلُّ نَفْسٍ بِمَا كَسَبَتْ وَ هُمْ لَا يُظْلَمُوْنَ,"On the day when every soul shall be rewarded for what it has earned, and they shall not be wronged"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ وَ ذُرِّيَّتِهِ,"O Allah, bless Muhammad, his family, and his descendants"
,وَ اخْصُصْ أَبَوَيَّ بِأَفْضَلِ مَا خَصَصْتَ بِهِ,And favor my parents with the best You have favored
,آبَاءَ عِبَادِكَ الْمُؤْمِنِيْنَ وَ أُمَّهَاتِهِمْ، يَا أَرْحَمَ الرَّاحِمِيْنَ,"The parents of Your believing servants, O Most Merciful of the merciful"
,اَللَّهُمَّ لَا تُنْسِنِيْ ذِكْرَهُمَا فِيْ أَدْبَارِ صَلَوَاتِي,"O Allah, do not let me forget to remember them after my prayers"
,وَ فِيْ إِنًى مِنْ آنَاءِ لَيْلِي,And at times during my night
,وَ فِيْ كُلِّ سَاعَةٍ مِنْ سَاعَاتِ نَهَارِي,And in every hour of my day
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, bless Muhammad and his family"
,وَ اغْفِرْ لِيْ بِدُعَائِيْ لَهُمَا,And forgive me through my supplication for them
,وَ اغْفِرْ لَهُمَا بِبِرِّهِمَا بِيْ مَغْفِرَةً حَتْمًا,And forgive them through their goodness to me with a certain forgiveness
,وَ ارْضَ عَنْهُمَا بِشَفَاعَتِيْ لَهُمَا رِضًى عَزْمًا,And be pleased with them through my intercession for them with a resolute pleasure
,وَ بَلِّغْهُمَا بِالْكَرَامَةِ مَوَاطِنَ السَّلَامَةِ,And deliver them through Your honor to places of safety
,اَللَّهُمَّ وَ إِنْ سَبَقَتْ مَغْفِرَتُكَ لَهُمَا فَشَفِّعْهُمَا فِيَّ,"O Allah, if Your forgiveness has preceded for them, then make them my intercessors"
,وَ إِنْ سَبَقَتْ مَغْفِرَتُكَ لِيْ فَشَفِّعْنِيْ فِيهِمَا,"And if Your forgiveness has preceded for me, then make me their intercessor"
,حَتَّى نَجْتَمِعَ بِرَأْفَتِكَ فِيْ دَارِ كَرَامَتِكَ,So that we may gather together through Your kindness in the house of Your generosity
,وَ مَحَلِّ مَغْفِرَتِكَ وَ رَحْمَتِكَ,And the place of Your forgiveness and mercy
,إِنَّكَ ذُوْ الْفَضْلِ الْعَظِيمِ، وَ الْمَنِّ الْقَديِمِ، وَ أَنْتَ أَرْحَمُ الرَّاحِمِيْنَ,"Verily You are the Possessor of Boundless Grace and Ancient Favor, and You are the Most Merciful of the merciful"
