Line id,Arabic text,Translation
,وَ الْخَوْفِ مِنْكَ، وَ الْقُوَّةِ عَلَى مَا أَمَرْتَنِيْ بِهِ مِنْ طَاعَتِكَ,"And dread of You, and strength to fulfill what You have commanded me of Your obedience"
,وَ الِاجْتِنَابِ لِمَا نَهَيْتَنِيْ عَنْهُ مِنْ مَعْصِيَتِكَ,And to avoid what You have forbidden me of Your disobedience
,اَللَّهُمَّ وَ امْنُنْ عَلَيَّ بِالْحَجِّ وَ الْعُمْرَةِ,"O Allah, bestow upon me the Hajj and Umrah"
,وَ زِيَارَةِ قَبْرِ رَسُولِكَ، صَلَوَاتُكَ عَلَيْهِ,"And visitation to the grave of Your Messenger, Your blessings upon him"
,وَ رَحْمَتُكَ وَ بَرَكَاتُكَ عَلَيْهِ وَ عَلَى آلِهِ,And Your mercy and Your blessings upon him and upon his family
,وَ آلِ رَسُولِكَ عَلَيْهِمُ السَّلَامُ أَبَدًا مَا أَبْقَيْتَنِي,"And the family of Your Messenger, peace be upon them, forever, as long as You keep me alive"
,فِيْ عَامِيْ هَذَا وَ فِيْ كُلِّ عَامٍ,In this year of mine and in every year
,وَ اجْعَلْ ذٰلِكَ مَقْبُولًا مَشْكُورًا، مَذْكُورًا لَدَيْكَ,"And make that accepted, appreciated, remembered by You"
,مَذْخُورًا عِنْدَكَ,Treasured with You
,وَ أَنْطِقْ بِحَمْدِكَ وَ شُكْرِكَ وَ ذِكْرِكَ وَ حُسْنِ الثَّنَاءِ عَلَيْكَ لِسَانِي,"And make my tongue speak with Your praise, Your thanks, Your remembrance, and beautiful commendation of You"
,وَ اشْرَحْ لِمَرَاشِدِ دِينِكَ قَلْبِي,And open my heart to the guidance of Your religion
,وَ أَعِذْنِيْ وَ ذُرِّيَّتِيْ مِنَ الشَّيْطَانِ الرَّجِيمِ,And protect me and my offspring from the accursed Satan
,وَ مِنْ شَرِّ السَّامَّةِ وَ الْهَامَّةِ و الْعَامَّةِ وَ اللَّامَّةِ,"And from the evil of the poisonous, the vermin, the common evil and the touching evil"
,وَ مِنْ شَرِّ كُلِّ شَيْطَانٍ مَرِيدٍ,And from the evil of every rebellious devil
,وَ مِنْ شَرِّ كُلِّ سُلْطَانٍ عَنِيدٍ,And from the evil of every obstinate ruler
,وَ مِنْ شَرِّ كُلِّ مُتْرَفٍ حَفِيدٍ,And from the evil of every pampered one and his descendants
,وَ مِنْ شَرِّ كُلِّ ضَعِيفٍ وَ شَدِيدٍ,And from the evil of every weak and strong one
,وَ مِنْ شَرِّ كُلِّ شَرِيفٍ وَ وَضِيعٍ,And from the evil of every noble and ignoble one
,وَ مِنْ شَرِّ كُلِّ صَغِيرٍ وَ كَبِيرٍ,And from the evil of every small and great one
,وَ مِنْ شَرِّ كُلِّ قَرِيبٍ وَ بَعِيدٍ,And from the evil of every near and distant one
,وَ مِنْ شَرِّ كُلِّ مَنْ نَصَبَ لِرَسُولِكَ وَ لِأَهْلِ بَيْتِهِ حَرْبًا مِنَ الْجِنِّ وَ الْإِنْسِ,And from the evil of everyone who has waged war against Your Messenger and his household from among the jinn and humans
,وَ مِنْ شَرِّ كُلِّ دَابَّةٍ أَنْتَ آخِذٌ بِنَاصِيَتِهَا,And from the evil of every creature that You hold by its forelock
,إِنَّكَ عَلَى صِرَاطٍ مُسْتَقِيمٍ,"Indeed, You are on a straight path"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, bless Muhammad and his family"
,وَ مَنْ أَرَادَنِيْ بِسُوءٍ فَاصْرِفْهُ عَنِّيْ، وَ ادْحَرْ عَنِّيْ مَكْرَهُ,"And whoever intends evil for me, turn him away from me, and repel his plot from me"
,وَ ادْرَأْ عَنِّيْ شَرَّهُ، وَ رُدَّ كَيْدَهُ فِيْ نَحْرِهِ,"And avert his evil from me, and return his scheme to his own throat"
,وَ اجْعَلْ بَيْنَ يَدَيْهِ سُدًّا حَتَّى تُعْمِيَ عَنِّيْ بَصَرَهُ,And place before him a barrier until You blind his sight from me
,وَ تُصِمَّ عَنْ ذِكْرِيْ سَمْعَهُ، وَ تُقْفِلَ دُوْنَ إِخْطَارِيْ قَلْبَهُ,"And deafen his hearing from my mention, and lock his heart from thinking of me"
,وَ تُخْرِسَ عَنِّيْ لِسَانَهُ، وَ تَقْمَعَ رَأْسَهُ,"And silence his tongue from me, and subdue his head"
,وَ تُذِلَّ عِزَّهُ، وَ تَكْسِرَ جَبَرُوتَهُ,"And humiliate his honor, and break his tyranny"
,وَ تُذِلَّ رَقَبَتَهُ، وَ تَفْسَخَ كِبْرَهُ,"And humble his neck, and remove his arrogance"
,وَ تُؤْمِنَنِيْ مِنْ جَمِيْعِ ضَرِّهِ,And protect me from all his harm
,وَ شَرِّهِ وَ غَمْزِهِ وَ هَمْزِهِ وَ لَمْزِهِ وَ حَسَدِهِ,"And his evil, his winking, his whispering, his slander, and his envy"
,وَ عَدَاوَتِهِ وَ حَبَائِلِهِ وَ مَصَايِدِهِ وَ رَجِلِهِ وَ خَيْلِهِ,"And his enmity, his snares, his traps, his foot-soldiers, and his horsemen"
,إِنَّكَ عَزِيزٌ قَدِيرٌ,"Indeed, You are Mighty, Powerful"
