Line id,Arabic text,Translation
,أَللَهُمَّ إِنِّيْ أَعُوذُ بِكَ مَنْ نَارٍ تَغَلَّظْتَ بِهَا عَلَى مَنْ عَصَاكَ,"O Allah, I seek refuge in You from a fire with which You threatened those who disobeyed You"
,وَتَوَعَّدْتَ بِهَا مَنْ صَدَفَ عَنْ رِضَاكَ,And with which You warned those who turned away from Your pleasure
,وَمِنْ نَارٍ نورُهَا ظُلْمَة وَهَيِّنُهَا أَلِيمٌ، وَبَعِيدُهَا قَرِيبٌ,"From a fire whose light is darkness, whose easiest punishment is painful, whose distant torment is near"
,وَمِنْ نَارٍ يَأْكُلُ بَعْضَهَا بَعْضٌ,From a fire that consumes itself
,وَيَصُولُ بَعْضُهَا عَلَى بَعْض,And its parts attack one another
,وَمِنْ نَارٍ تَذَرُ الْعِظَامَ رَمِيمًا,From a fire that leaves bones decayed
,وَتَسْقِيْ أَهْلَهَا حَمِيمًا,And gives its people scalding water to drink
,وَمِنْ نَارٍ لَا تُبْقِيْ عَلَى مَنْ تَضَرَّعَ إِلَيْهَا,From a fire that shows no mercy to those who humble themselves before it
,وَلَا تَرْحَمُ مَنِ اسْتَعْطَفَهَا,And has no compassion for those who seek its sympathy
,وَلَا تَقْدِرُ عَلَى التَّخْفِيفِ عَمَّنْ خَشَعَ لَهَا وَاسْتَسْلَمَ إِلَيْهَا,It cannot lighten the punishment for those who submit to it and surrender to it
,تَلْقَى سُكَّانَهَا بِأَحَرِّ مَا لَدَيْهَا مِنْ أَلِيْمِ النَّكَالِ وَشَدِيْدِ الْوَبَالِ,It meets its inhabitants with the most painful torment and severe punishment at its disposal
,وَأَعُوْذُ بِكَ مِنْ عَقَارِبِهَا الْفَاغِرَةِ أَفْوَاهُهَا,I seek refuge in You from its scorpions with gaping mouths
,وَحَيَّاتِهَا الصَّالِقَةِ بِأَنْيَابِهَا,And its serpents striking with their fangs
,وَشَرَابِهَا الَّذِيْ يُقَطِّعُ أَمْعَاءَ وَأَفْئِدَةَ سُكَّانِهَا، وَيَنْزِعُ قُلُوبَهُمْ,"And from its drink that tears apart the intestines and hearts of its inhabitants, and rips out their hearts"
,وَأَسْتَهْدِيْكَ لِمَا بَاعَدَ مِنْهَا وَأَخَّرَ عَنْهَا,I ask Your guidance to what keeps me away from it and distances me from it
,أَللَّهُمَّ صَلِّ عَلَى مُحَمَّد وَ آلِـهِ,"O Allah, bless Muhammad and his family"
,وَأَجِرْنِيْ مِنْهَا بِفَضْلِ رَحْمَتِكَ,And save me from it by the grace of Your mercy
,وَأَقِلْنِيْ عَثَرَاتِيْ بِحُسْنِ إِقَالَتِكَ,And forgive my stumbles through Your goodly forgiveness
,وَلَا تَخْذُلْنِيْ يَا خَيْرَ الْمُجيرِينَ,"And do not forsake me, O Best of Protectors"
,أَللَّهُمَّ إِنَّكَ تَقِيْ الْكَرِيهَةَ، وَتُعْطِيْ الْحَسَنَةَ,"O Allah, You ward off harm and grant goodness"
,وَتَفْعَلُ مَا تُرِيـدُ وَأَنْتَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,"You do what You will, and You have power over all things"
,أَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ، إِذَا ذُكِرَ الْأَبْرَارُ,"O Allah, bless Muhammad and his family, whenever the righteous are mentioned"
,وَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ مَا اخْتَلَفَ اللَّيْلُ وَالنَّهَارُ,And bless Muhammad and his family as long as night and day alternate
,صَلاَةً لَا يَنْقَطِعُ مَدَدُهَا,Blessings whose flow is unceasing
,وَلَا يُحْصَى عَدَدُهَا صَلاَةً تَشْحَنُ الْهَوَاءَ,"And whose number cannot be counted, blessings that fill the atmosphere"
,وَتَمْلَأُ الْأَرْضَ وَالسَّمَاءَ,And cover the earth and sky
,صَلَّى اللَّهُ عَلَيْهِ حَتَّى يَرْضَى,May Allah bless him until He is pleased
,وَصَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ,And may Allah bless him and his family
,بَعْدَ الرِّضَا صَلاَةً لَا حَدَّ لَهَا,"After being pleased, with blessings that have no limit"
,وَلَا مُنْتَهَى يَا أَرْحَمَ الرَّاحِمِيْنَ,"And no end, O Most Merciful of the merciful"
