Line id,Arabic text,Translation
,اَللَّهُمَّ فَارْفَعْهُ بِمَا كَدَحَ فِيكَ,"O Allah, raise him for his struggles for Your sake"
,إِلَى الدَّرَجَةِ الْعُلْيَا مِنْ جَنَّتِكَ,To the highest level of Your paradise
,حَتَّى لَا يُسَاوَى فِيْ مَنْزِلَةٍ,Until he is not equaled in rank
,وَلَا يُكَافَأَ فِيْ مَرْتَبَةٍ,Nor matched in status
,وَلَا يُوَازِيَهُ لَدَيْكَ مَلَكٌ مُقَرَّبٌ وَلَا نَبِيٌّ مُرْسَلٌ,And no angel close to You nor prophet sent by You can parallel him before You
,وَعَرِّفْهُ فِيْ أَهْلِهِ الطَّاهِرِينَ,And make known to him among his pure family
,وَأُمَّتِهِ الْمُؤْمِنِيْنَ مِنْ حُسْنِ الشَّفَاعَةِ,"And his believing nation, the excellence of his intercession"
,أَجَلَّ مَا وَعَدْتَهُ يَا نَافِذَ الْعِدَةِ,"The most sublime of what You promised him, O Fulfiller of promises"
,يَا وَافِيَ الْقَوْلِ يَا مُبَدِّلَ السَّيِّئَاتِ بِأَضْعَافِهَا مِنَ الْحَسَنَاتِ,"O Keeper of words, O Transformer of sins into manifold good deeds"
,إِنَّكَ ذُوْ الْفَضْلِ الْعَظِيمِ,"Indeed, You are the Possessor of great bounty"
