Line id,Arabic text,Translation
,وَ وَكَّلَ بِيْ تَفَقُّدَ رِعَايَتِهِ,And assigned someone to constantly watch me
,وَ أَضْبَأَ إِلَيَّ إِضْبَاءَ السَّبُعِ لِطَرِيدَتِهِ,And lay in wait for me like a predator for its prey
,إِنْتِظَارًا لِانْتِهَازِ الْفُرْصَةِ لِفَرِيسَتِهِ,Waiting to seize the opportunity for its kill
,وَ هُوَ يُظْهِرُ لِيْ بَشَاشَةَ الْمَلَقِ,While showing me a friendly face with flattery
,وَ يَنْظُرُنِيْ عَلَى شِدَّةِ الْحَنَقِ,But looking at me with intense hatred
,فَلَمَّا رَأَيْتَ يَا إِلَهِيْ تَبَارَكْتَ وَ تَعَالَيْتَ دَغَلَ سَرِيرَتِهِ,"When You saw, O my God, blessed and exalted are You, the corruption of his inner thoughts"
,وَ قُبْحَ مَا انْطَوَى عَلَيْهِ، أَرْكَسْتَهُ لِأُمِّ رَأْسِهِ فِيْ زُبْيَتِهِ,"And the ugliness of what he concealed, You threw him headfirst into his own pit"
,وَ رَدَدْتَهُ فِيْ مَهْوَى حُفْرَتِهِ,And returned him to the depths of his own hole
,فَانْقَمَعَ بَعْدَ اسْتِطَالَتِهِ ذَلِيْلًا فِيْ رِبَقِ حِبَالَتِهِ,"So he was suppressed after his dominance, humiliated in the noose of his own trap"
,اَلَّتِيْ كَانَ يُقَدِّرُ أَنْ يَرَانِيْ فِيهَا,Which he had estimated to see me in
,وَ قَدْ كَادَ أَنْ يَحُلَّ بِيْ لَوْلَا رَحْمَتُكَ مَا حَلَّ بِسَاحَتِهِ,"And he would have afflicted me had it not been for Your mercy, with what befell him instead"
,وَ كَمْ مِنْ حَاسِدٍ قَدْ شَرِقَ بِيْ بِغُصَّتِهِ,And how many envious ones choked on their distress because of me
,وَ شَجِيَ مِنِّيْ بِغَيْظِهِ، وَ سَلَقَنِيْ بِحَدِّ لِسَانِهِ,"And were grieved with rage toward me, and wounded me with the sharpness of their tongue"
,وَ وَحَرَنِيْ بِقَرْفِ عُيُوبِهِ,And charged me with their own flaws
,وَ جَعَلَ عِرْضِيْ غَرَضًا لِمَرَامِيهِ,And made my honor a target for their arrows
,وَ قَلَّدَنِيْ خِلَالًا لَمْ تَزَلْ فِيهِ,And attributed to me traits that were actually theirs
,وَ وَحَرَنِيْ بِكَيْدِهِ، وَ قَصَدَنِيْ بِمَكِيدَتِهِ,"And wounded me with their deceit, and aimed at me with their plots"
,فَنَادَيْتُكَ يَا إِلَهِيْ مُسْتَغِيثًا بِكَ,"So I called out to You, my God, seeking Your help"
,وَاثِقًا بِسُرْعَةِ إِجَابَتِكَ,Confident in the swiftness of Your response
,عَالِمًا أَنَّهُ لَا يُضْطَهَدُ مَنْ أَوَى إِلَى ظِلِّ كَنَفِكَ,Knowing that whoever seeks refuge in Your protection will not be oppressed
,وَ لَا يَفْزَعُ مَنْ لَجَأَ إِلَى مَعْقِلِ انْتِصَارِكَ,And whoever takes shelter in Your stronghold will not be frightened
,فَحَصَّنْتَنِيْ مِنْ بَأْسِهِ بِقُدْرَتِكَ,So You protected me from their harm by Your power
,وَ كَمْ مِنْ سَحَائِبِ مَكْرُوهٍ جَلَّيْتَهَا عَنِّي,How many clouds of misfortune You cleared away from me
,وَ سَحَائِبِ نِعَمٍ أَمْطَرْتَهَا عَلَيَّ,And clouds of blessings You rained upon me
,وَ جَدَاوِلِ رَحْمَةٍ نَشَرْتَهَا,And streams of mercy You spread
,وَ عَافِيَةٍ أَلْبَسْتَهَا، وَ أَعْيُنِ أَحْدَاثٍ طَمَسْتَهَا,"And wellbeing You clothed me with, and evil eyes You blinded"
,وَ غَوَاشِيَ كُرُبَاتٍ كَشَفْتَهَا,And coverings of distress You removed
,وَ كَمْ مِنْ ظَنٍّ حَسَنٍ حَقَّقْتَ، وَ عَدَمٍ جَبَرْتَ,"How many good expectations You fulfilled, and poverty You remedied"
,وَ صَرْعَةٍ أَنْعَشْتَ وَ مَسْكَنَةٍ حَوَّلْتَ,"And falls You helped me up from, and hardship You transformed"
,كُلُّ ذٰلِكَ إِنْعَامًا وَ تَطَوُّلًا مِنْكَ,All of this as a favor and kindness from You
,وَ فِيْ جَمِيْعِهِ انْهِمَاكًا مِنِّيْ عَلَى مَعَاصِيكَ,"And throughout it all, I was immersed in disobeying You"
,لَمْ تَمْنَعْكَ إِسَاءَتِيْ عَنْ إِتْمَامِ إِحْسَانِكَ,My wrongdoing did not prevent You from completing Your kindness
,وَ لَا حَجَرَنِيْ ذٰلِكَ عَنِ ارْتِكَابِ مَسَاخِطِكَ,Nor did that stop me from committing what displeases You
,لَا تُسْأَلُ عَمَّا تَفْعَلُ، وَ لَقَدْ سُئِلْتَ فَأَعْطَيْتَ,"You are not questioned about what You do, and indeed You were asked and You gave"
,وَ لَمْ تُسْأَلْ فَابْتَدَأْتَ، وَ اسْتُمِيحَ فَضْلُكَ فَمَا أَكْدَيْتَ,"And You were not asked but You initiated, and Your bounty was sought and You did not withhold"
,أَبَيْتَ يَا مَوْلَايَ إِلَّا إِحْسَانًا,"You refused, O my Master, except to be benevolent"
,وَ امْتِنَانًا وَ تَطَوُّلًا وَ إِنْعَامًا,And to bestow favors and to be gracious and to bless
,وَ أَبَيْتُ إِلَّا تَقَحُّمًا لِحُرُمَاتِكَ,And I refused except to violate Your sanctities
,وَ تَعَدِّيًا لِحُدُودِكَ، وَ غَفْلَةً عَنْ وَعِيدِكَ,"And to transgress Your limits, and to be heedless of Your warnings"
,فَلَكَ الْحَمْدُ إِلَهِيْ مِنْ مُقْتَدِرٍ لَا يُغْلَبُ,"So to You belongs all praise, my God, as the All-Powerful who cannot be overcome"
,وَ ذِيْ أَنَاةٍ لَا يَعْجَلُ,And the Forbearing who does not act hastily
,هَذَا مَقَامُ مَنِ اعْتَرَفَ بِسُبُوغِ النِّعَمِ,This is the position of one who acknowledges the abundance of blessings
,وَ قَابَلَهَا بِالتَّقْصِيرِ، وَ شَهِدَ عَلَى نَفْسِهِ بِالتَّضْيِيعِ,"Yet met them with shortcomings, and testifies against himself of wasting them"
,اَللَّهُمَّ فَإِنِّيْ أَتَقَرَّبُ إِلَيْكَ بِالْمُحَمَّدِيَّةِ الرَّفِيعَةِ,"O Allah, I seek nearness to You through the exalted Muhammadan way"
,وَ الْعَلَوِيَّةِ الْبَيْضَاءِ، وَ أَتَوَجَّهُ إِلَيْكَ بِهِمَا,"And the radiant Alawite path, and I turn to You through them"
,أَنْ تُعِيذَنِيْ مِنْ شَرِّ كَذَا وَ كَذَا، فَإِنَّ ذَلِكَ,"That You protect me from the evil of such and such, for indeed that"
,لَا يَضِيقُ عَلَيْكَ فِيْ وُجْدِكَ,Is not difficult for You in Your abundance
,وَ لَا يَتَكَأَّدُكَ فِيْ قُدْرَتِكَ,And does not burden You in Your power
,وَ أَنْتَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,And You have power over all things
,فَهَبْ لِيْ يَا إِلَهِيْ مِنْ رَحْمَتِكَ وَ دَوَامِ تَوْفِيقِكَ,"So grant me, O my God, from Your mercy and continuous success"
,مَا أَتَّخِذُهُ سُلَّمًا أَعْرُجُ بِهِ إِلَى رِضْوَانِكَ,What I may take as a ladder to ascend to Your pleasure
,وَ آمَنُ بِهِ مِنْ عِقَابِكَ، يَا أَرْحَمَ الرَّاحِمِيْنَ,"And by which I may be safe from Your punishment, O Most Merciful of the merciful ones"
