Line id,Arabic text,Translation
,أَللَّهُمَّ وَأَيُّمَا مُسْلِمٍ أَهَمَّهُ أَمْرُ الْاِسْلاَمِ,"O Allah, and for any Muslim who is concerned about the affairs of Islam"
,وَأَحْزَنَهُ تَحَزُّبُ أَهْلِ الشِّرْكِ عَلَيْهِمْ,And is saddened by the alliance of the polytheists against them
,فَنَوَى غَزْوًا أَوْ هَمَّ بِجهَـاد,So he intends to fight or resolves to strive
,فَقَعَدَ بِـهِ ضَعْفٌ أَوْ أَبطَأَتْ بِهِ فَاقَةٌ,But is held back by weakness or delayed by poverty
,أَوْ أَخَّرَهُ عَنْهُ حَادِثٌ,Or is kept back by some incident
,أَوْ عَرَضَ لَهُ دُوْنَ إِرَادَتِهِ مَانِعٌ,Or faces an obstacle preventing his intention
,فَاكْتُبِ اسْمَـهُ فِيْ الْعَابِدِيْنَ,Write his name among the worshippers
,وَاَوْجِبْ لَهُ ثَوَابَ الْمُجَاهِدِيْنَ,And grant him the reward of the strivers
,وَاجْعَلْهُ فِيْ نِظَامِ الشُّهَدَاءِ وَالصَّالِحِيْنَ,And place him in the company of the martyrs and the righteous
,أَللَّهُمَّ صَـلِّ عَلَى مُحَمَّد عَبْدِكَ وَرَسُولِكَ,"O Allah, send blessings upon Muhammad, Your servant and Your messenger"
,وَ آلِ مُحَمَّد صَلاَةً عَالِيَةً عَلَى الصَّلَوَاتِ,"And upon the family of Muhammad, blessings that rise above all blessings"
,مُشْرِفَةً فَوْقَ التَّحِيَّاتِ,And exceed all greetings
,صَلاَةً لَا يَنْتَهِيْ أَمَدُهَا,Blessings whose duration does not end
,وَلَا يَنْقَطِعُ عَدَدُهَا,And whose number does not cease
,كَأَتَمِّ مَـا مَضَى مِنْ صَلَوَاتِكَ,Like the most complete of Your blessings that have passed
,عَلَى أَحَد مِنْ أَوْلِيَـائِكَ,Upon any of Your beloved ones
,إِنَّـكَ الْمَنَّانُ الْحَمِيدُ,"Indeed, You are the Beneficent, the Praiseworthy"
,اَلْمُبْدِئُ الْمُعِيدُ,"The Originator, the Restorer"
,اَلفَعَّالُ لِمَا تُرِيْدُ,The Doer of whatever You desire
