Line id,Arabic text,Translation
,وَيَا جَابِرَ الْعَظْمِ الْكَسِيرِ,O Mender of broken bones
,أَنْ تَهَبَ لِيْ مُوبِقَاتِ الْجَرَائِرِ,To grant me pardon for my devastating crimes
,وَتَسْتُرَ عَلَيَّ فَاضِحَاتِ السَّرَائِرِ,And to conceal my scandalous secrets
,وَلَا تُخْلِنِيْ فِيْ مَشْهَدِ الْقِيَامَةِ مِنْ بَرْدِ عَفْوِكَ وَغَفْرِكَ,And do not deprive me on the Day of Resurrection of the coolness of Your pardon and forgiveness
,وَلَا تُعْرِنِيْ مِنْ جَمِيلِ صَفْحِكَ وَسَتْرِكَ,And do not strip me of Your beautiful overlooking and covering
,إِلـٰهِيْ ظَلِّلْ عَلَى ذُنُوبِيْ غَمَامَ رَحْمَتِكَ,"My God, spread over my sins the clouds of Your mercy"
,وَأَرْسِلْ عَلَى عُيُوبِيْ سَحَابَ رَأْفَتِكَ,And send upon my faults the rain of Your compassion
,إِلـٰهِيْ هَلْ يَرْجِعُ الْعٰبْدُ الْاَبِقُ إِلَّا إِلَى مَوْلاَهُ,"My God, does the runaway servant return to anyone except his master?"
,أَمْ هَلْ يُجِيرُهُ مِنْ سَخَطِهِ أَحَدٌ سِوَاهُ,Or can anyone protect him from His anger besides Him?
,إِلـٰهِيْ اِنْ كَانَ النَّدَمُ عَلَى الذَّنْبِ تَوْبَةً,"My God, if remorse for sin is repentance"
,فَإِنِّيْ وَعِزَّتِكَ مِنَ النَّادِمِيْنَ,"Then by Your Might, I am among those who feel remorse"
,وَإِنْ كَانَ الْإَسْتِغْفَارُ مِنَ الْخَطِيْئَةِ حِطَّةً,And if seeking forgiveness for faults is a reduction of them
,فَإِنِّيْ لَكَ مِنَ المُسْتَغْفِرِينَ,Then I am one of those who seek Your forgiveness
,لَكَ الْعُتْبىٰ حَتَّىٰ تَرْضَىٰ,Yours is the right to reproach until You are pleased
,إِلـٰهِيْ بِقُدْرَتِكَ عَلَيَّ تُبْ عَلَيَّ,"My God, by Your power over me, accept my repentance"
,وَبِحِلْمِكَ عَنِّيْ اعْفُ عَنِّي,"And by Your forbearance toward me, pardon me"
,وَبِعِلْمِكَ بِيْ اِرْفَقْ بِي,"And by Your knowledge of me, be gentle with me"
,إِلـٰهِيْ أَنْتَ الَّذِيْ فَتَحْتَ لِعِبَادِكَ بَابًا إِلَى عَفْوِكَ سَمَّيْتَهُ التَّوْبَةَ,"My God, You are the One Who opened for Your servants a door to Your pardon, which You named 'repentance'"
,فَقُلْتَ  تُوبُوْا إِلَى اللَّهِ تَوْبَةً نَصُوحًا,"And You said: ""Repent to Allah with sincere repentance"""
,فَمَا عُذْرُ مَنْ أَغْفَلَ دُخُولَ الْبَابِ بَعْدَ فَتْحِهِ,So what excuse has one who neglects entering the door after it has been opened?
,إِلـٰهِيْ اِنْ كَانَ قَبُحَ الذَّنْبُ مِنْ عَبْدِكَ,"My God, if the sin appears ugly from Your servant"
,فَلْيَحْسُنِ الْعَفْوُ مِنْ عِنْدِكَ,Then let forgiveness appear beautiful from You
,إِلـٰهِيْ مَا أَنَا بِأَوَّلِ مَنْ عَصَاكَ، فَتُبْتَ عَلَيْهِ,"My God, I am not the first who disobeyed You and whom You forgave"
,وَتَعَرَّضَ بِمَعْرُوفِكَ، فَجُدْتَ عَلَيْهِ,And who sought Your favor and upon whom You bestowed generosity
,يَا مُجِيبَ الْمُضْطَرِّ,O Responder to the distressed
,يَا كَاشِفَ الضُّرِّ,O Remover of harm
,يَا عَظِيمَ الْبِرِّ,O Source of great goodness
,يَا عَلِيْمًا بِمَا فِيْ السِّرِّ,O Knower of what is in the secret
,يَا جَمِيلَ السِّتْرِ,O Beautiful in concealing
,اِسْتَشْفَعْتُ بِجُودِكَ وَكَرَمِكَ إِلَيْكَ,I seek intercession through Your generosity and nobility to You
,وَتَوَسَّلْتُ بِجَنَابِكَ وَتَرَحُّمِكَ لَدَيْكَ,And I seek means through Your protection and Your mercy with You
,فَاسْتَجِبْ دُعَائِي,So answer my prayer
,وَلَا تُخَيِّبْ فِيكَ رَجَائِي,And do not disappoint my hope in You
,وَتَقَبَّلْ تَوْبَتِي,And accept my repentance
,وَكَفِّرْ خَطِيْئَتِي,And expiate my sins
,بِمَنِّكَ وَرَحْمَتِكَ,By Your favor and Your mercy
,يَا أَرْحَمَ الرَّاحِمِيْنَ,O Most Merciful of the merciful
