Line id,Arabic text,Translation
,وَبَرْدُ لَوْعَتِي,The coolness for my burning grief
,وَكَشْفُ كُرْبَتِي,And the removal of my distress
,فَكُنْ أَنِيسِيْ فِيْ وَحْشَتِي,So be my companion in my loneliness
,وَمُقِيلَ عَثْرَتِي,The forgiver of my lapses
,وَغَافِرَ زَلَّتِي,The pardoner of my slips
,وَقَابِلَ تَوْبَتِي,The acceptor of my repentance
,وَمُجِيبَ دَعْوَتِي,The answerer of my prayer
,وَوَلِيَّ عِصْمَتِي,The guardian of my protection
,وَمُغْنِيَ فَاقَتِي,The enricher of my poverty
,وَلَا تَقْطَعْنِيْ عَنْكَ,Do not cut me off from You
,وَلَا تُبْعِدْنِيْ مِنْكَ,And do not distance me from You
,يَا نَعِيمِيْ وَجَنَّتِي,O my bliss and my paradise
,وَيَا دُنْيَايَ وَ آخِرَتِي,O my world and my hereafter
,يَا أَرْحَمَ الرَّاحِمِيْنَ,O Most Merciful of the merciful
