Line id,Arabic text,Translation
,أَللَّهُمَّ فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,وَاَلْقَنِيْ بِمَغْفِـرَتِكَ كَمَا لَقِيْتُكَ بِإِقْرَارِي,And meet me with Your forgiveness as I have met You with my confession
,وَارْفَعْنِيْ عَنْ مَصَارِعِ الذُّنُوْبِ كَمَا وَضَعْتُ لَكَ نَفْسِي,And raise me from the falls of sins as I have humbled myself before You
,وَاسْتُرْنِيْ بِسِتْرِكَ كَمَا تَأَنَّيْتَنِيْ عَنِ الْأِنْتِقَامِ مِنِّي,And cover me with Your covering as You have been patient with me by not taking vengeance on me
,أَللَّهُمَّ وَثَبِّتْ فِيْ طَاعَتِكَ نِيَّتِي,"O Allah, strengthen my intention in Your obedience"
,وَأَحْكِمْ فِيْ عِبَادَتِكَ بَصِيْـرَتِي,And perfect my insight in Your worship
,وَوَفِّقْنِيْ مِنَ الْأَعْمَالِ,And grant me success in performing deeds
,لِمَا تَغْسِلُ بِهِ دَنَسَ الخَطَايَا عَنِّي,That will wash away the stain of sins from me
,وَتَوَفَّنِيْ عَلَى مِلَّتِكَ وَمِلَّةِ نَبِيِّكَ,And cause me to die in Your faith and the faith of Your Prophet
,مُحَمَّدٍ عَلَيْهِ السَّـلاَمُ إِذَا تَوَفَّيْتَنِي,"Muhammad, peace be upon him, when You cause me to die"
,أَللَّهُمَّ إِنِّيْ أَتُوْبُ إِلَيْـكَ فِيْ مَقَامِيْ هٰذَا,"O Allah, I repent to You in this position of mine"
,مِنْ كَبَائِرِ ذُنُوْبِيْ وَصَغَائِرِهَا,From my major sins and my minor ones
,وَبَوَاطِنِ سَيِّئَآتِيْ وَظَوَاهِرِهَا,From my hidden and my open evils
,وَسَوَالِفِ زَلَّاتِيْ وَحَوَادِثِهَا,From my past and my recent slips
,تَوْبَةَ مَنْ لَا يُحَدِّثُ نَفْسَهُ بِمَعْصِيَةٍ,The repentance of one who does not tell himself to sin
,وَلَا يُضْمِرُ أَنْ يَعُوْدَ فِيْ خَطِيْئَةٍ,And does not intend to return to wrongdoing
,وَقَدْ قُلْتَ يَا إِلٰهِيْ فِيْ مُحْكَمِ كِتَابِكَ,"And You have said, O my God, in Your precise Book"
,إِنَّكَ تَقْبَلُ التَّوْبَةَ عَنْ عِبَادِكَ,That You accept repentance from Your servants
,وَتَعْفُوْ عَنِ السَّيِّئَاتِ، وَتُحِبُّ التَّوَّابِيْنَ,"And pardon evil deeds, and love those who repent"
,فَاقْبَلْ تَوْبَتِيْ كَمَا وَعَدْتَ وَاعْفُ عَنْ سَيِّئَاتِيْ كَمَا ضَمِنْتَ,"So accept my repentance as You have promised, and pardon my evil deeds as You have guaranteed"
,وَأَوْجِبْ لِيْ مَحَبَّتَكَ كَمَا شَـرَطْتَ,And make obligatory for me Your love as You have stipulated
,وَلَـكَ يَـا رَبِّ شَـرْطِيْ أَلَّا أَعُوْدَ فِيْ مَكْرُوْهِكَ,"And to You, O Lord, is my pledge that I will not return to what You dislike"
,وَضَمَانِيْ أَلَّا أَرْجِعَ فِيْ مَذْمُوْمِكَ,And my guarantee that I will not go back to what You condemn
,وَعَهْدِيْ أَنْ أَهْجُرَ جَمِيْعَ مَعَاصِيْكَ,And my covenant that I will abandon all Your disobediences
,أَللَّهُمَّ إِنَّكَ أَعْلَمُ بِمَا عَمِلْتُ فَاغْفِرْ لِيْ مَا عَلِمْتَ,"O Allah, You know better what I have done, so forgive me what You know"
,وَاصْرِفْنِيْ بِقُدْرَتِكَ إِلَى مَا أَحْبَبْتَ,And turn me by Your power toward what You love
,أَللَّهُمَّ وَعَلَيَّ تَبِعَاتٌ قَدْ حَفِظْتُهُنَّ,"O Allah, I have responsibilities that I have remembered"
,وَتَبِعَاتٌ قَدْ نَسِيْتُهُنَّ,And responsibilities that I have forgotten
,وَكُلُّهُنَّ بِعَيْنِكَ الَّتِيْ لَا تَنَامُ,And all of them are under Your eye that never sleeps
,وَعِلْمِكَ الَّذِيْ لَا يَنْسَى,And Your knowledge that never forgets
,فَعَوِّضْ مِنْهَا أَهْلَهَا وَاحْطُطْ عَنِّيْ وِزْرَهَا,So compensate their owners and remove their burden from me
,وَخَفِّفْ عَنِّيْ ثِقْلَهَا، وَاعْصِمْنِيْ مِنْ أَنْ اُقَارِفَ مِثْلَهَا,"And lighten their weight from me, and protect me from committing the like of them"
,أَللَّهُمَّ وَإِنَّهُ لَا وَفَاءَ لِيْ بِالتَّوْبَةِ إِلَّا بِعِصْمَتِكَ,"O Allah, I cannot be faithful to my repentance except by Your protection"
,وَلَا اسْتِمْسَاكَ بِيْ عَنِ الْخَطَايَا إِلَّا عَنْ قُوَّتِكَ,Nor can I refrain from sins except with Your strength
,فَقَوِّنِيْ بِقُوَّةٍ كَافِيَةٍ، وَتَوَلَّنِيْ بِعِصْمَةٍ مَانِعَةٍ,"So strengthen me with sufficient strength, and attend to me with protective safeguarding"
,أَللَّهُمَّ أَيُّمَا عَبْدٍ تَابَ إِلَيْكَ,"O Allah, any servant who repents to You"
,وَهُوَ فِيْ عِلْمِ الْغَيْبِ عِنْدَكَ فَاسِخٌ لِتَوْبَتِهِ,While in Your knowledge of the unseen he would break his repentance
,وَعَائِدٌ فِيْ ذَنْبِهِ وَخَطِيْئَتِهِ,And return to his sin and error
,فَإِنِّيْ أَعُوْذُ بِكَ اَنْ أَكُوْنَ كَذَالِكَ,I seek refuge in You from being like that
,فَاجْعَلْ تَوْبَتِيْ هٰذِهِ تَوْبَةً لَا أَحْتَاجُ بَعْدَهَا إِلَى تَوْبَةٍ,So make this repentance of mine a repentance after which I will need no repentance
,تَوْبَةً مُوْجِبَةً لِمَحْوِ مَا سَلَفَ، وَالسَّلاَمَةِ فِيْمَـا بَقِيَ,A repentance which obligates the erasing of what has passed and safety in what remains
,أَللَّهُمَّ إِنِّيْ أَعْتَـذِرُ إِلَيْـكَ مِنْ جَهْلِي,"O Allah, I apologize to You for my ignorance"
,وَأَسْتَـوْهِبُـكَ سُوْءَ فِعْلِي,"And I ask You to grant me, as a gift, [to be forgiven for] my evil deeds"
,فَاضْمُمْنِيْ إِلَى كَنَفِ رَحْمَتِكَ تَطَوُّلًا,So include me in the refuge of Your mercy by Your grace
,وَاسْتُرْنِيْ بِسِتْرِ عَافِيَتِكَ تَفَضُّلًا,And cover me with the covering of Your well-being by Your favor
,أَللَّهُمَّ وَإِنِّيْ أَتُوْبُ إِلَيْكَ,"O Allah, I repent to You"
,مِنْ كُلِّ مَا خَالَفَ إِرَادَتَكَ,From everything that contradicts Your will
,أَوْ زَالَ عَنْ مَحَبَّتِـكَ,Or deviates from Your love
,مِنْ خَـطَرَاتِ قَلْبِي,From the thoughts of my heart
,وَلَحَـظَاتِ عَيْنِي,And the glances of my eye
,وَحِكَايَاتِ لِسَانِي,And the narratives of my tongue
,تَوْبَةً تَسْلَمُ بِهَا كُلُّ جَارِحَةٍ عَلَى حِيَالِهَا مِنْ تَبِعَاتِكَ,A repentance through which each limb will be safe on its own from Your consequences
,وَتَأْمَنُ مِمَّا يَخَافُ الْمُعْتَدُوْنَ مِنْ أَلِيْمِ سَطَوَاتِكَ,And be secure from what the transgressors fear of Your painful punishments
,أَللَّهُمَّ فَارْحَمْ وَحْدَتِيْ بَيْنَ يَدَيْكَ,"O Allah, have mercy on my loneliness before You"
,وَوَجِيْبَ قَلْبِيْ مِنْ خَشْيَتِكَ,And the pounding of my heart in fear of You
,وَاضْطِرَابَ أَرْكَانِيْ مِنْ هَيْبَتِكَ,And the trembling of my limbs in awe of You
,فَقَدْ أَقَامَتْنِيْ يَا رَبِّ ذُنُوْبِيْ مَقَامَ الْخِزْيِ بِفِنَائِكَ,"For my sins, O Lord, have made me stand in the position of disgrace in Your courtyard"
,فَإِنْ سَكَتُّ لَمْ يَنْطِقْ عَنِّيْ أَحَدٌ,"If I remain silent, no one will speak for me"
,وَإِنْ شَفَعْتُ فَلَسْتُ بِأَهْلِ الشَّفَاعَةِ,"And if I seek to intercede, I am not worthy of intercession"
,أَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَشَفِّعْ فِيْ خَطَايَـايَ كَرَمَكَ,And make Your generosity intercede for my mistakes
,وَعُدْ عَلَى سَيِّئَاتِيْ بِعَفْوِكَ,And return to my evil deeds with Your pardon
,وَلَا تَجْزِنِيْ جَزَائِيْ مِنْ عُقُوبَتِكَ,And do not repay me with the punishment I deserve
,وَابْسُطْ عَلَيَّ طَوْلَكَ وَجَلِّلْنِيْ بِسِتْرِكَ,And spread over me Your grace and wrap me in Your covering
,وَافْعَلْ بِيْ فِعْلَ عَزِيْزٍ تَضَرَّعَ إِلَيْهِ عَبْدٌ ذَلِيْلٌ فَرَحِمَهُ,"And do with me what a mighty one does with a humble servant who pleads to him, and he has mercy on him"
,أَوْ غَنِيٍّ تَعَرَّضَ لَهُ عَبْدٌ فَقِيْرٌ فَنَعَشَهُ,"Or like a rich one to whom a poor servant presents himself, and he raises him"
,أَللَّهُمَّ لَا خَفِيْرَ لِيْ مِنْكَ فَلْيَخْفُرْنِيْ عِزُّكَ,"O Allah, I have no protector against You, so let Your might protect me"
,وَلَا شَفِيْعَ لِيْ إِلَيْكَ فَلْيَشْفَعْ لِيْ فَضْلُكَ,"And I have no intercessor with You, so let Your grace intercede for me"
,وَقَدْ أَوْجَلَتْنِيْ خَطَايَايَ فَلْيُؤْمِنِّيْ عَفْوُكَ,"And my sins have made me fearful, so let Your forgiveness give me security"
,فَمَا كُلُّ مَا نَطَقْتُ بِهِ عَنْ جَهْلٍ مِنِّيْ بِسُوْءِ أَثَرِي,For not all that I have spoken stems from my ignorance of the evil of my deeds
,وَلَا نِسيَانٍ لِمَا سَبَقَ مِنْ ذَمِيْمِ فِعْلِي,Nor from forgetfulness of my previous bad actions
,لٰكِنْ لِتَسْمَعَ سَمَاؤُكَ وَمَنْ فِيْهَـا,But so that Your heaven and all within it may hear
,وَأَرْضُكَ وَمَنْ عَلَيْهَا مَا أَظْهَرْتُ لَكَ مِنَ النَّدَمِ,"And Your earth and all upon it, what I have displayed to You of remorse"
,وَلَجَـأْتُ إِلَيْكَ فِيْـهِ مِنَ التَّوْبَـةِ,And sought refuge in You through repentance
,فَلَعَـلَّ بَعْضَهُمْ بِرَحْمَتِكَ يَرْحَمُنِيْ لِسُوْءِ مَوْقِفِي,"Perhaps some of them, by Your mercy, will have mercy on my evil position"
,أَوْ تُدْرِكُهُ الرِّقَّةُ عَلَيَّ لِسُوْءِ حَالِي,Or be affected by compassion for my bad state
,فَيَنَالَنِيْ مِنْهُ بِدَعْوَةٍ أَسْمَعُ لَدَيْكَ مِنْ دُعَائِي,So that I may receive from him a supplication more acceptable to You than my supplication
,أَوْ شَفَاعَـةٍ أَوْكَدُ عِنْدَكَ مِنْ شَفَاعَتِي,Or an intercession more confirmed with You than my intercession
,تَكُونُ بِهَا نَجَاتِيْ مِنْ غَضَبِكَ وَفَوْزَتِيْ بِرِضَاكَ,By which I may attain salvation from Your anger and victory with Your pleasure
,أَللَّهُمَّ اِنْ يَكُنِ النَّدَمُ تَوْبَةً إِلَيْكَ فَأَنَا أَنْدَمُ النَّادِمِيْنَ,"O Allah, if remorse is repentance to You, then I am the most remorseful of the remorseful"
,وَإِنْ يَكُنِ التَّرْكُ لِمَعْصِيَتِكَ إٍنَابَةً فَأَنَا أَوَّلُ الْمُنِيْبِيْنَ,"And if abandoning disobedience is turning to You, then I am the first of those who turn to You"
,وَإِنْ يَكُنِ الْأِسْتِغْفَارُ حِطَّةً لِلْذُّنُوْبِ فَإِنِّيْ لَكَ مِنَ الْمُسْتَغْفِرِيْنَ,"And if seeking forgiveness removes sins, then I am among those who seek Your forgiveness"
,اَللَّهُمَّ فَكَمَا أَمَرْتَ بِالتَّوْبَةِ وَضَمِنْتَ الْقَبُولَ,"O Allah, as You have commanded repentance and guaranteed acceptance"
,وَحَثَثْتَ عَلَى الدُّعَـاءِ وَوَعَدْتَ الْإِجَابَةَ,And encouraged supplication and promised to answer
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ وَاقْبَلْ تَوْبَتِي,"So send blessings upon Muhammad and his family, and accept my repentance"
,وَلَا تَرْجِعْنِيْ مَرْجَعَ الخَيْبَةِ مِنْ رَحْمَتِكَ,And do not return me with disappointment from Your mercy
,إِنَّكَ أَنْتَ التَّوَّابُ عَلَى الْمُذْنِبِيْنَ,For You are the One who accepts repentance from sinners
,وَالرَّحِيْمُ لِلْخَاطِئِيْنَ الْمُنِيْبِيْنَ,And the Merciful to those who err and turn in repentance
,أَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ كَمَا هَدَيْتَنَا بِهِ,"O Allah, send blessings upon Muhammad and his family as You have guided us through him"
,وَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ كَمَا اسْتَنْقَذْتَنَا بِهِ,And send blessings upon Muhammad and his family as You have saved us through him
,وَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,And send blessings upon Muhammad and his family
,صَلاَةً تَشْفَعُ لَنَا يَوْمَ الْقِيَامَةِ وَيَوْمَ الْفَاقَةِ إِلَيْكَ,Blessings that will intercede for us on the Day of Resurrection and the Day of Need toward You
,إِنَّكَ عَلَى كُلِّ شَيْءٍ قَدِيْرٌ وَهُوَ عَلَيْكَ يَسِيْرٌ,"Surely You have power over all things, and that is easy for You"
