Line id,Arabic text,Translation
,وَعَلِمْتُ أَنَّ كَثِيرَ مَا أَسْأَلُكَ يَسِيرٌ فِيْ وُجْدِكَ,And I know that much of what I ask You is easy in Your possession
,وَأَنَّ خَطِيرَ مَا أَسْتَوْهِبُكَ حَقِيرٌ فِيْ وُسْعِكَ,And that the significant things I seek from You are insignificant in Your capacity
,وَأَنَّ كَرَمَكَ لَا يَضِيقُ عَنْ سُؤَالِ أَحَدٍ,And that Your generosity is not constricted by anyone's request
,وَأَنَّ يَدَكَ بِالْعَطَايَا أَعْلَى مِنْ كُلِّ يَدٍ,And that Your hand in giving is higher than every hand
,اَللَّهُمَّ فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ وَاحْمِلْنِيْ بِكَرَمِكَ عَلَى التَّفَضُّلِ,"O Allah, send blessings upon Muhammad and his family, and carry me by Your generosity to favor"
,وَلَا تَحْمِلْنِيْ بِعَدْلِكَ عَلَى الِاسْتِحْقَاقِ,And do not carry me by Your justice to what I deserve
,فَمَا أَنَا بِأَوَّلِ رَاغِبٍ رَغِبَ إِلَيْكَ فَأَعْطَيْتَهُ وَهُوَ يَسْتَحِقُّ الْمَنْعَ,For I am not the first seeker who turned to You and You gave him while he deserved to be denied
,وَلَا بِأَوَّلِ سَائِلٍ سَأَلَكَ فَأَفْضَلْتَ عَلَيْهِ وَهُوَ يَسْتَوْجِبُ الْحِرْمَانَ,Nor the first asker who asked You and You bestowed upon him while he deserved to be deprived
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَكُنْ لِدُعَائِيْ مُجِيبًا وَمِنْ نِدَائِيْ قَرِيبًا,"And be responsive to my supplication, and near to my call"
,وَلِتَضَرُّعِيْ رَاحِمًا وَلِصَوْتِيْ سَامِعًا,"And merciful to my entreaty, and listening to my voice"
,وَلَا تَقْطَعْ رَجَائِيْ عَنْكَ وَلَا تَبُتَّ سَبَبِيْ مِنْكَ,"And do not cut off my hope from You, and do not sever my connection to You"
,وَلَا تُوَجِّهْنِيْ فِيْ حَاجَتِيْ هَذِهِ وَغَيْرِهَا إِلَى سِوَاكَ,And do not direct me in this need of mine and others to anyone but You
,وَتَوَلَّنِيْ بِنُجْحِ طَلِبَتِيْ وَقَضَاءِ حَاجَتِي,And take charge of the success of my request and the fulfillment of my need
,وَنَيْلِ سُؤْلِيْ قَبْلَ زَوَالِيْ عَنْ مَوْقِفِيْ هَذَا,And the granting of my plea before I leave this position of mine
,بِتَيْسِيرِكَ لِيَ الْعَسِيرَ وَحُسْنِ تَقْدِيرِكَ لِيْ فِيْ جَمِيْعِ الْأُمُورِ,"By making easy for me what is difficult, and by Your good arrangement for me in all matters"
,وَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ صَلَاةً دَائِمَةً نَامِيَةً لَا انْقِطَاعَ لِأَبَدِهَا,"And send blessings upon Muhammad and his family, blessings that are everlasting, ever-growing, never ending"
,وَلَا مُنْتَهَى لِأَمَدِهَا وَاجْعَلْ ذٰلِكَ عَوْنًا لِيْ وَسَبَبًا لِنَجَاحِ طَلِبَتِيْ إِنَّكَ وَاسِعٌ كَرِيمٌ,"And with no limit to their duration, and make that a help for me and a means for the success of my request. Indeed, You are All-Encompassing, Most Generous"
,وَمِنْ حَاجَتِيْ يَا رَبِّ كَذَا وَكَذَا,"And among my needs, O Lord, is such and such"
,,
,فَضْلُكَ آنَسَنِيْ وَإِحْسَانُكَ دَلَّنِي,Your grace has comforted me and Your kindness has guided me
,فَأَسْأَلُكَ بِكَ وَبِمُحَمَّدٍ وَ آلِهِ صَلَوَاتُكَ عَلَيْهِمْ أَنْ لَا تَرُدَّنِيْ خَائِبًا,"So I ask You by Yourself and by Muhammad and his family, Your blessings upon them, that You do not turn me away disappointed"
