Line id,Arabic text,Translation
,وَ لَا فِيْ السَّمَاءِ إِلَّا أَتَيْتَ بِهَا,Nor in the heavens except that You bring it forth
,وَ كَفَى بِكَ جَازِيًا، وَ كَفَى بِكَ حَسِيبًا,"You are sufficient as a recompenser, and sufficient as a reckoner"
,اَللَّهُمَّ إِنَّكَ طَالِبِيْ إِنْ أَنَا هَرَبْتُ,"O Allah, You will seek me if I flee"
,وَ مُدْرِكِيْ إِنْ أَنَا فَرَرْتُ,And You will catch me if I run away
,فَهَا أَنَا ذَا بَيْنَ يَدَيْكَ خَاضِعٌ ذَلِيلٌ رَاغِمٌ,"So here I am before You, submissive, humble, and lowly"
,إِنْ تُعَذِّبْنِيْ فَإِنِّيْ لِذَلِكَ أَهْلٌ,"If You punish me, then I am deserving of that"
,وَ هُوَ يَا رَبِّ مِنْكَ عَدْلٌ,"And that, O my Lord, would be just from You"
,وَ إِنْ تَعْفُ عَنِّيْ فَقَدِيمًا شَمَلَنِيْ عَفْوُكَ,"And if You pardon me, then Your pardon has long encompassed me"
,وَ أَلْبَسْتَنِيْ عَافِيَتَكَ,And You have clothed me in Your protection
,فَأَسْأَلُكَ اللَّهُمَّ بِالْمَخْزُوْنِ مِنْ أَسْمَائِكَ,"So I ask You, O Allah, by the hidden treasures of Your names"
,وَ بِمَا وَارَتْهُ الْحُجُبُ مِنْ بَهَائِكَ,And by what the veils have concealed of Your splendor
,إِلَّا رَحِمْتَ هَذِهِ النَّفْسَ الْجَزُوعَةَ,To have mercy on this anxious soul
,وَ هَذِهِ الرِّمَّةَ الْهَلُوعَةَ,And this fearful body
,اَلَّتِيْ لَا تَسْتَطِيعُ حَرَّ شَمْسِكَ,Which cannot endure the heat of Your sun
,فَكَيْفَ تَسْتَطِيعُ حَرَّ نَارِكَ,So how can it endure the heat of Your Fire?
,وَ الَّتِيْ لَا تَسْتَطِيعُ صَوْتَ رَعْدِكَ,And which cannot bear the sound of Your thunder
,فَكَيْفَ تَسْتَطِيعُ صَوْتَ غَضَبِكَ,So how can it bear the sound of Your wrath?
,فَارْحَمْنِيْ اللَّهُمَّ فَإِنِّيْ امْرُؤٌ حَقِيرٌ، وَ خَطَرِيْ يَسِيرٌ,"Have mercy on me, O Allah, for I am an insignificant person, and my worth is small"
,وَ لَيْسَ عَذَابِيْ مِمَّا يَزِيدُ فِيْ مُلْكِكَ مِثْقَالَ ذَرَّةٍ,And my punishment would not add even an atom's weight to Your kingdom
,وَ لَوْ أَنَّ عَذَابِيْ مِمَّا يَزِيدُ فِيْ مُلْكِكَ,And if my punishment would increase Your kingdom
,لَسَأَلْتُكَ الصَّبْرَ عَلَيْهِ,I would ask You for patience to bear it
,وَ أَحْبَبْتُ أَنْ يَكُونَ ذٰلِكَ لَكَ,And I would love for that to be Yours
,وَ لَكِنْ سُلْطَانُكَ اللَّهُمَّ أَعْظَمُ,"But Your authority, O Allah, is greater"
,وَ مُلْكُكَ أَدْوَمُ مِنْ أَنْ تَزِيدَ فِيهِ طَاعَةُ الْمُطِيعِينَ,And Your kingdom is more everlasting than to be increased by the obedience of the obedient
,أَوْ تَنْقُصَ مِنْهُ مَعْصِيَةُ الْمُذْنِبِينَ,Or decreased by the disobedience of the sinners
,فَارْحَمْنِيْ يَا أَرْحَمَ الرَّاحِمِيْنَ,"So have mercy on me, O Most Merciful of those who show mercy"
,وَ تَجَاوَزْ عَنِّيْ يَا ذَا الْجَلَالِ وَ الْإِكْرَامِ,"And overlook my sins, O Possessor of Majesty and Honor"
,وَ تُبْ عَلَيَّ إِنَّكَ أَنْتَ التَّوَّابُ الرَّحِيمُ,"And accept my repentance, for You are the Acceptor of Repentance, the Most Merciful"
