Line id,Arabic text,Translation
,وَاجْعَلْ آبَاءَنَا وَأُمَّهَاتِنَا وَأَوْلَادَنَا وَأَهَالِيَنَا,"And place our fathers, our mothers, our children, our families"
,وَذَوِيْ أَرْحَامِنَا وَقَرَابَاتِنَا وَجِيرَانَنَا,"Our relatives, our kinfolk, and our neighbors"
,مِنَ الْمُؤْمِنِيْنَ وَالْمُؤْمِنَاتِ مِنْهُ فِيْ حِرْزٍ حَارِزٍ,"From among the believing men and women, in a secure refuge from him"
,وَحِصْنٍ حَافِظٍ وَكَهْفٍ مَانِعٍ وَأَلْبِسْهُمْ مِنْهُ جُنَنًا وَاقِيَةً,"And in a protective fortress, and a sheltering cave, and clothe them with protective shields against him"
,وَأَعْطِهِمْ عَلَيْهِ أَسْلِحَةً مَاضِيَةً,And give them against him penetrating weapons
,اَللَّهُمَّ وَاعْمُمْ بِذٰلِكَ مَنْ شَهِدَ لَكَ بِالرُّبُوبِيَّةِ,"O Allah, extend this to all who acknowledge Your Lordship"
,وَأَخْلَصَ لَكَ بِالْوَحْدَانِيَّةِ,And are sincere to You in affirming Your Oneness
,وَعَادَاهُ لَكَ بِحَقِيقَةِ الْعُبُودِيَّةِ,And who oppose him for Your sake with the reality of servitude
,وَاسْتَظْهَرَ بِكَ عَلَيْهِ فِيْ مَعْرِفَةِ الْعُلُومِ الرَّبَّانِيَّةِ,And who seek Your help against him in understanding the divine sciences
,اَللَّهُمَّ احْلُلْ مَا عَقَدَ وَافْتُقْ مَا رَتَقَ,"O Allah, undo what he has tied, tear apart what he has mended"
,وَافْسَخْ مَا دَبَّرَ وَثَبِّطْهُ إِذَا عَزَمَ وَانْقُضْ مَا أَبْرَمَ,"Nullify what he has devised, weaken his resolve when he determines, and unravel what he has affirmed"
,اَللَّهُمَّ وَاهْزِمْ جُنْدَهُ وَأَبْطِلْ كَيْدَهُ,"O Allah, defeat his troops and nullify his plot"
,وَاهْدِمْ كَهْفَهُ وَأَرْغِمْ أَنْفَهُ,Demolish his refuge and rub his nose in the dust
,اَللَّهُمَّ اجْعَلْنَا فِيْ نَظْمِ أَعْدَائِهِ,"O Allah, place us among the ranks of his enemies"
,وَاعْزِلْنَا عَنْ عِدَادِ أَوْلِيَائِهِ,And remove us from the number of his friends
,لَا نُطِيعُ لَهُ إِذَا اسْتَهْوَانَا,We will not obey him when he entices us
,وَلَا نَسْتَجِيبُ لَهُ إِذَا دَعَانَا,And we will not respond to him when he calls us
,نَأْمُرُ بِمُنَاوَاتِهِ مَنْ أَطَاعَ أَمْرَنَا,We command those who obey our orders to oppose him
,وَنَعِظُ عَنْ مُتَابَعَتِهِ مَنِ اتَّبَعَ زَجْرَنَا,And we admonish those who follow our prohibition against following him
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ خَاتَمِ النَّبِيِّينَ وَسَيِّدِ الْمُرْسَلِينَ,"O Allah, send blessings upon Muhammad, the Seal of the Prophets and Master of the Messengers"
,وَعَلَى أَهْلِ بَيْتِهِ الطَّيِّبِينَ الطَّاهِرِينَ,"And upon his household, the pure and the purified"
,وَأَعِذْنَا وَأَهَالِيَنَا وَإِخْوَانَنَا,"And protect us, our families, and our brothers"
,وَجَمِيعَ الْمُؤْمِنِيْنَ وَالْمُؤْمِنَاتِ مِمَّا اسْتَعَذْنَا مِنْهُ,And all believing men and women from that which we seek refuge from
,وَأَجِرْنَا مِمَّا اسْتَجَرْنَا بِكَ مِنْ خَوْفِهِ,And grant us protection from the fear of him which we have sought refuge from
,وَاسْمَعْ لَنَا مَا دَعَوْنَا بِهِ وَأَعْطِنَا مَا أَغْفَلْنَاهُ وَاحْفَظْ لَنَا مَا نَسِينَاهُ,"And hear what we have supplicated for, and grant us what we have neglected, and preserve for us what we have forgotten"
,وَصَيِّرْنَا بِذٰلِكَ فِيْ دَرَجَاتِ الصَّالِحِيْنَ,"And through this, elevate us to the ranks of the righteous"
,وَمَرَاتِبِ الْمُؤْمِنِيْنَ,And to the stations of the believers
,آمِيْنَ رَبَّ الْعَالَمِيْنَ,"Amen, O Lord of the Worlds"
