Line id,Arabic text,Translation
,وَ نُشِرَتْ فِيهِ الْأَعْمَالُ,And good deeds were spread
,اَلسَّلَامُ عَلَيْكَ مِنْ قَرِينٍ جَلَّ قَدْرُهُ مَوْجُودًا,"Peace be upon you, O companion whose worth was magnificent while present"
,وَ أَفْجَعَ فَقْدُهُ مَفْقُوْدًا وَ مَرْجُوٍّ آلَمَ فِرَاقُهُ,"And whose absence causes grief when missing, and anticipated one whose departure brings pain"
,اَلسَّلَامُ عَلَيْكَ مِنْ أَلِيفٍ آنَسَ مُقْبِلًا فَسَرَّ,"Peace be upon you, O familiar one who came bringing joy"
,وَ أَوْحَشَ مُنْقَضِيًا فَمَضَّ,And departed leaving loneliness
,اَلسَّلَامُ عَلَيْكَ مِنْ مُجَاوِرٍ رَقَّتْ فِيهِ الْقُلُوبُ وَ قَلَّتْ فِيهِ الذُّنُوبُ,"Peace be upon you, O neighbor in whom hearts became tender and sins diminished"
,اَلسَّلَامُ عَلَيْكَ مِنْ نَاصِرٍ أَعَانَ عَلَى الشَّيْطَانِ,"Peace be upon you, O helper who aided against Satan"
,وَ صَاحِبٍ سَهَّلَ سُبُلَ الْإِحْسَانِ,And O companion who made easy the paths of good
,اَلسَّلَامُ عَلَيْكَ مَا أَكْثَرَ عُتَقَاءَ اللَّهِ فِيكَ,Peace be upon you - how numerous are Allah's freedmen in you
,وَ مَا أَسْعَدَ مَنْ رَعَى حُرْمَتَكَ بِكَ,And how happy is he who respected your sanctity through you
,اَلسَّلَامُ عَلَيْكَ مَا كَانَ أَمْحَاكَ لِلذُّنُوبِ,Peace be upon you - how you erased sins
,وَ أَسْتَرَكَ لِأَنْوَاعِ الْعُيُوبِ,And covered all types of faults
,اَلسَّلَامُ عَلَيْكَ مَا كَانَ أَطْوَلَكَ عَلَى الْمُجْرِمِيْنَ,Peace be upon you - how long you were for sinners
,وَ أَهْيَبَكَ فِيْ صُدُورِ الْمُؤْمِنِيْنَ,And how awesome you were in the hearts of the believers
,اَلسَّلَامُ عَلَيْكَ مِنْ شَهْرٍ لَا تُنَافِسُهُ الْأَيَّامُ,"Peace be upon you, O month with which other days cannot compete"
,اَلسَّلَامُ عَلَيْكَ مِنْ شَهْرٍ هُوَ مِنْ كُلِّ أَمْرٍ سَلَامٌ,"Peace be upon you, O month which is peace in all matters"
,اَلسَّلَامُ عَلَيْكَ غَيْرَ كَرِيهِ الْمُصَاحَبَةِ,"Peace be upon you, as you are not disliked in companionship"
,وَ لَا ذَمِيمِ الْمُلَابَسَةِ,Nor are your blessings criticized
,اَلسَّلَامُ عَلَيْكَ كَمَا وَفَدْتَ عَلَيْنَا بِالْبَرَكَاتِ,Peace be upon you as you have come to us with blessings
,وَ غَسَلْتَ عَنَّا دَنَسَ الْخَطِيئَاتِ,And cleansed us from the stains of sins
,اَلسَّلَامُ عَلَيْكَ غَيْرَ مُوَدَّعٍ بَرَمًا,Peace be upon you - you are not bid farewell in weariness
,وَ لَا مَتْرُوكٍ صِيَامُهُ سَأَمًا,Nor is your fasting left due to boredom
,اَلسَّلَامُ عَلَيْكَ مِنْ مَطْلُوْبٍ قَبْلَ وَقْتِهِ,"Peace be upon you, O sought-after one before your time"
,وَ مَحْزُونٍ عَلَيْهِ قَبْلَ فَوْتِهِ,And O one whose passing is grieved before its loss
,اَلسَّلَامُ عَلَيْكَ كَمْ مِنْ سُوءٍ صُرِفَ بِكَ عَنَّا,Peace be upon you - how much evil has been diverted from us through you
,وَ كَمْ مِنْ خَيْرٍ أُفِيضَ بِكَ عَلَيْنَا,And how much good has been poured upon us through you
,اَلسَّلَامُ عَلَيْكَ وَ عَلَى لَيْلَةِ الْقَدْرِ,Peace be upon you and upon the Night of Decree
,اَلَّتِيْ هِيَ خَيْرٌ مِنْ أَلْفِ شَهْرٍ,Which is better than a thousand months
,اَلسَّلَامُ عَلَيْكَ مَا كَانَ أَحْرَصَنَا بِالْأَمْسِ عَلَيْكَ,Peace be upon you - how eager we were yesterday for you
,وَ أَشَدَّ شَوْقَنَا غَدًا إِلَيْكَ,And how intense our longing will be tomorrow for you
,اَلسَّلَامُ عَلَيْكَ وَ عَلَى فَضْلِكَ الَّذِيْ حُرِمْنَاهُ,Peace be upon you and upon your bounty which we have been denied
,وَ عَلَى مَاضٍ مِنْ بَرَكَاتِكَ سُلِبْنَاهُ,And upon your past blessings which have been taken from us
,اَللَّهُمَّ إِنَّا أَهْلُ هَذَا الشَّهْرِ الَّذِيْ شَرَّفْتَنَا بِهِ,"O Allah, we are the people of this month which You have honored us with"
,وَ وَفَّقْتَنَا بِمَنِّكَ لَهُ حِيْنَ جَهِلَ الْأَشْقِيَاءُ وَقْتَهُ,And granted us success through Your favor when the wretched were ignorant of its time
,وَ حُرِمُوْا لِشَقَائِهِمْ فَضْلَهُ,And deprived of its virtue due to their wretchedness
,أَنْتَ وَلِيُّ مَا آثَرْتَنَا بِهِ مِنْ مَعْرِفَتِهِ,You are the guardian of what You have preferred us with of its knowledge
,وَ هَدَيْتَنَا لَهُ مِنْ سُنَّتِهِ,And guided us to of its practice
,وَ قَدْ تَوَلَّيْنَا بِتَوْفِيقِكَ صِيَامَهُ وَ قِيَامَهُ عَلَى تَقْصِيرٍ,"And we have undertaken, by Your conciliation, its fasting and its standing, with shortcoming"
,وَ أَدَّيْنَا فِيهِ قَلِيْلًا مِنْ كَثِيرٍ,And we have performed in it little out of much
,اَللَّهُمَّ فَلَكَ الْحَمْدُ إِقْرَارًا بِالْإِسَاءَةِ,"O Allah, so to You belongs praise as an acknowledgment of wrongdoing"
,وَ اعْتِرَافًا بِالْإِضَاعَةِ وَ لَكَ مِنْ قُلُوبِنَا عَقْدُ النَّدَمِ,"And confession of negligence, and for You from our hearts is the contract of regret"
,وَ مِنْ أَلْسِنَتِنَا صِدْقُ الِاعْتِذَارِ,And from our tongues the truthfulness of excuse
,فَأْجُرْنَا عَلَى مَا أَصَابَنَا فِيهِ مِنَ التَّفْرِيطِ,"So reward us, despite the neglect that has befallen us in this month"
,أَجْرًا نَسْتَدْرِكُ بِهِ الْفَضْلَ الْمَرْغُوبَ فِيهِ,With a reward through which we may reach the desired virtue
,وَ نَعْتَاضُ بِهِ مِنْ أَنْوَاعِ الذُّخْرِ الْمَحْرُوصِ عَلَيْهِ,And we may receive compensation for the types of treasures we coveted
,وَ أَوْجِبْ لَنَا عُذْرَكَ عَلَى مَا قَصَّرْنَا فِيهِ مِنْ حَقِّكَ,And make obligatory for us Your excuse for what we have fallen short in fulfilling Your right
,وَ ابْلُغْ بِأَعْمَارِنَا مَا بَيْنَ أَيْدِيْنَا مِنْ شَهْرِ رَمَضَانَ الْمُقْبِلِ,And extend our lifespans until the approaching month of Ramadan
,فَإِذَا بَلَّغْتَنَاهُ فَأَعِنَّا عَلَى تَنَاوُلِ,"And when You have extended our lives to reach it, then help us to undertake"
,مَا أَنْتَ أَهْلُهُ مِنَ الْعِبَادَةِ,The worship that You deserve
,وَ أَدِّنَا إِلَى الْقِيَامِ بِمَا يَسْتَحِقُّهُ مِنَ الطَّاعَةِ,And guide us to perform what it requires of obedience
,وَ أَجْرِ لَنَا مِنْ صَالِحِ الْعَمَلِ,And grant us to perform of righteous deeds
,مَا يَكُونُ دَرَكًا لِحَقِّكَ فِيْ الشَّهْرَيْنِ مِنْ شُهُورِ الدَّهْرِ,That which will fulfill Your right in both months of all time
,اَللَّهُمَّ وَ مَا أَلْمَمْنَا بِهِ فِيْ شَهْرِنَا هَذَا مِنْ لَمَمٍ أَوْ إِثْمٍ,"O Allah, whatever minor sins or major sins we have committed in this month"
,أَوْ وَاقَعْنَا فِيهِ مِنْ ذَنْبٍ وَ اكْتَسَبْنَا فِيهِ مِنْ خَطِيئَةٍ,Or whatever fault we have fallen into or sin we have earned
,عَلَى تَعَمُّدٍ مِنَّا أَوْ عَلَى نِسْيَانٍ ظَلَمْنَا فِيهِ أَنْفُسَنَا أَوِ انْتَهَكْنَا بِهِ حُرْمَةً مِنْ غَيْرِنَا,"Intentionally or forgetfully, wherein we have wronged ourselves or violated the sanctity of others"
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ وَ اسْتُرْنَا بِسِتْرِكَ,Then bless Muhammad and his family and cover us with Your covering
,وَ اعْفُ عَنَّا بِعَفْوِكَ,And pardon us with Your pardon
,وَ لَا تَنْصِبْنَا فِيهِ لِأَعْيُنِ الشَّامِتِينَ,And do not expose us in it to the eyes of the gloaters
,وَ لَا تَبْسُطْ عَلَيْنَا فِيهِ أَلْسُنَ الطَّاعِنِيْنَ,And do not stretch out against us in it the tongues of the slanderers
,وَ اسْتَعْمِلْنَا بِمَا يَكُونُ حِطَّةً وَ كَفَّارَةً,And employ us in what will be a reduction and expiation
,لِمَا أَنْكَرْتَ مِنَّا فِيهِ بِرَأْفَتِكَ الَّتِيْ لَا تَنْفَدُ,"For what You disapprove from us in it, through Your compassion which does not deplete"
,وَ فَضْلِكَ الَّذِيْ لَا يَنْقُصُ,And Your bounty which does not diminish
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, bless Muhammad and his family"
,وَ اجْبُرْ مُصِيبَتَنَا بِشَهْرِنَا,And compensate our loss in our month
,وَ بَارِكْ لَنَا فِيْ يَوْمِ عِيدِنَا وَ فِطْرِنَا,And bless us in our day of our festival and our breaking fast
,وَ اجْعَلْهُ مِنْ خَيْرِ يَوْمٍ مَرَّ عَلَيْنَا أَجْلَبِهِ لِعَفْوٍ وَ أَمْحَاهُ لِذَنْبٍ,"And make it the best day that has passed over us, most conducive to pardon and most effacing of sin"
,وَ اغْفِرْ لَنَا مَا خَفِيَ مِنْ ذُنُوبِنَا وَ مَا عَلَنَ,"And forgive us our sins, both hidden and open"
,اَللَّهُمَّ اسْلَخْنَا بِانْسِلَاخِ هَذَا الشَّهْرِ مِنْ خَطَايَانَا,"O Allah, strip us, with the stripping away of this month, of our errors"
,وَ أَخْرِجْنَا بِخُرُوجِهِ مِنْ سَيِّئَاتِنَا,"And take us out, with its departure, from our misdeeds"
,وَ اجْعَلْنَا مِنْ أَسْعَدِ أَهْلِهِ بِهِ,And make us among the most fortunate of its people
,وَ أَجْزَلِهِمْ قِسْمًا فِيهِ وَ أَوْفَرِهِمْ حَظًّا مِنْهُ,And the most abundant of them in portion and the fullest of them in share
,اَللَّهُمَّ وَ مَنْ رَعَى هَذَا الشَّهْرَ حَقَّ رِعَايَتِهِ,"O Allah, whoever observed this month as it ought to be observed"
,وَ حَفِظَ حُرْمَتَهُ حَقَّ حِفْظِهَا وَ قَامَ بِحُدُودِهِ حَقَّ قِيَامِهَا,"And guarded its sanctity as it ought to be guarded, and observed its limits as they ought to be observed"
,وَ اتَّقَى ذُنُوبَهُ حَقَّ تُقَاتِهَا أَوْ تَقَرَّبَ إِلَيْكَ بِقُرْبَةٍ,"And avoided sins as they ought to be avoided, or sought nearness to You through a means"
,أَوْجَبَتْ رِضَاكَ لَهُ وَ عَطَفَتْ رَحْمَتَكَ عَلَيْهِ,That earned Your pleasure for him and Your mercy turned toward him
,فَهَبْ لَنَا مِثْلَهُ مِنْ وُجْدِكَ,Then grant us the like of it from Your abundance
,وَ أَعْطِنَا أَضْعَافَهُ مِنْ فَضْلِكَ,And give us many times its like from Your bounty
,فَإِنَّ فَضْلَكَ لَا يَغِيضُ وَ إِنَّ خَزَائِنَكَ لَا تَنْقُصُ بَلْ تَفِيضُ,"For Your bounty does not diminish, and Your treasuries do not decrease but overflow"
,وَ إِنَّ مَعَادِنَ إِحْسَانِكَ لَا تَفْنَى,And the mines of Your kindness do not cease
,وَ إِنَّ عَطَاءَكَ لِلْعَطَاءُ الْمُهَنَّا,And surely Your giving is a gift that brings pleasure
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, bless Muhammad and his family"
,وَ اكْتُبْ لَنَا مِثْلَ أُجُورِ مَنْ صَامَهُ,And write for us the like of the rewards of whoever fasted it
,أَوْ تَعَبَّدَ لَكَ فِيهِ إِلَى يَوْمِ الْقِيَامَةِ,Or worshipped You in it until the Day of Resurrection
