Line id,Arabic text,Translation
,وَالدَّالِّ عَلَيْكَ,The guide to You
,وَالصَّادِعِ بِأَمْرِكَ,The one who proclaimed Your command
,وَالْمُجَاهِدِ فِيْ سَبِيلِكَ,The one who strived in Your path
,لَمْ تَأْخُذْهُ فِيكَ لَوْمَةُ لاَئِمٍ,Never deterred by any blame for Your sake
,أَنْ تُصَلِّيَ عَلٰى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,To send blessings upon Muhammad and the family of Muhammad
,وَأَنْ تَجْعَلَنِيْ فِيْ هٰذَا الْيَوْمِ,And to make me on this day
,اَلَّذِيْ عَقَدْتَ فِيهِ لِوَلِيِّكَ الْعَهْدَ فِيْ أَعْنَاقِ خَلْقِكَ,In which You established the covenant for Your guardian upon the necks of Your creation
,وَأَكْمَلْتَ لَهُمُ الدِّينَ,And You perfected for them the religion
,مِنَ الْعَارِفِينَ بِحُرْمَتِهِ,Among those who recognize his sanctity
,وَالْمُقِرِّينَ بِفَضْلِهِ,And acknowledge his virtue
,مِنْ عُتَقَائِكَ وَطُلَقَائِكَ مِنَ النَّارِ,Among those whom You have freed and released from the Fire
,وَلَا تُشْمِتْ بِىْ حَاسِدِيْ النِّعَمِ,And do not let those who envy blessings rejoice at my misfortune
,اَللّٰهُمَّ فَكَمَا جَعَلْتَهُ عِيدَكَ الْأَكْبَرَ,"O Allah, as You made it Your greatest festival"
,وَسَمَّيْتَهُ فِيْ السَّمَاءِ يَوْمَ الْعَهْدِ الْمَعْهُودِ,And named it in the heavens as the Day of the Promised Covenant
,وَفِيْ الْأَرْضِ يَوْمَ الْمِيثَاقِ الْمَأْخُوذِ وَالْجَمْعِ الْمَسْؤُولِ,And on earth as the Day of the Taken Pledge and the Questioned Gathering
,صَلِّ عَلٰى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Send blessings upon Muhammad and the family of Muhammad
,وَأَقْرِرْ بِهِ عُيُونَنَا,And comfort our eyes through it
,وَاجْمَعْ بِهِ شَمْلَنَا,And unite us through it
,وَلَا تُضِلَّنَا بَعْدَ إِذْ هَدَيْتَنَا,And do not let us go astray after You have guided us
,وَاجْعَلْنَا لِأَنْعُمِكَ مِنَ الشَّاكِرِينَ,And make us among those who are grateful for Your blessings
,يَا أَرْحَمَ الرَّاحِمِيْنَ,O Most Merciful of the merciful
,اَلْحَمْدُ لِلّٰهِ الَّذِيْ عَرَّفَنَا فَضْلَ هٰذَا الْيَوْمِ,Praise be to Allah Who has made us recognize the virtue of this day
,وَبَصَّرَنَا حُرْمَتَهُ,And made us see its sanctity
,وَكَرَّمَنَا بِهِ,And honored us through it
,وَشَرَّفَنَا بِمَعْرِفَتِهِ,And ennobled us with its recognition
,وَهَدَانَا بِنُوْرِهِ,And guided us with its light
,يَا رَسُولَ اللَّهِ,O Messenger of Allah
,يَا أَمِيرَالْمُؤْمِنِيْنَ,O Commander of the Faithful
,عَلَيْكُمَا وَعَلٰى عِتْرَتِكُمَا,Upon both of you and upon your family
,وَعَلٰى مُحِبِّيكُمَا مِنِّي أَفْضَلُ السَّلامِ,"And upon those who love you, from me, the best of peace"
,مَا بَقِيَ اللَّيْلُ وَالنَّهَارُ,As long as night and day remain
,وَبِكُمَا أَتَوَجَّهُ إِلَى اللَّهِ رَبِّي وَرَبِّكُمَا,"And through you both I turn to Allah, my Lord and your Lord"
,فِيْ نَجَاحِ طَلِبتِيْ,For the success of my requests
,وَقَضَاءِ حَوَائِجِيْ,The fulfillment of my needs
,وَتَيْسِيرِ أُمُورِيْ,And the easing of my affairs
,اَللّٰهُمَّ إِنِّي أَسْأَلُكَ بِحَقِّ مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, I ask You by the right of Muhammad and the family of Muhammad"
,أَنْ تُصَلِّيَ عَلٰى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,To send blessings upon Muhammad and the family of Muhammad
,وَأَنْ تَلْعَنَ مَنْ جَحَدَ حَقَّ هٰذَا الْيَوْمِ,And to curse those who denied the right of this day
,وَأَنْكَرَ حُرْمَتَهُ,And rejected its sanctity
,فَصَدَّ عَنْ سَبِيلِكَ لِإِطْفَاءِ نُوْرِكَ,And turned away from Your path to extinguish Your light
,فَأَبَى اللَّهُ إِلَّا أَنْ يُتِمَّ نُورَهُ,But Allah refused except to perfect His light
,اَللّٰهُمَّ فَرِّجْ عَنْ أَهْلِ بَيْتِ مُحَمَّدٍ نَبِيِّكَ,"O Allah, relieve the family of Muhammad, Your Prophet"
,وَاكْشِفْ عَنْهُمْ وَبِهِمْ عَنِ الْمُؤْمِنِيْنَ الْكُرُبَاتِ,And remove through them the distresses from the believers
,اَللّٰهُمَّ امْلَاَ الْأَرْضَ بِهِمْ عَدْلًا,"O Allah, fill the earth through them with justice"
,كَمَا مُلِئَتْ ظُلْمًا وَجَوْرًا,As it has been filled with oppression and tyranny
,وَأَنْجِزْ لَهُمْ مَا وَعَدْتَهُمْ,And fulfill for them what You have promised them
,إِنَّكَ لَاتُخْلِفُ الْمِيعَادَ,"Indeed, You do not break Your promise"
