Line id,Arabic text,Translation
,وَزَجَرْتَنِيْ عَنْ مَحَارِمِكَ فَلَمْ أَنْزَجِرْ,And You warned me against Your prohibitions but I did not desist
,فَمَا عُذْرِيْ,So what is my excuse?
,فَاعْفُ عَنِّيْ يَا كَرِيمُ,"So pardon me, O Generous One"
,عَفْوَكَ عَفْوَكَ,"Your pardon, Your pardon"
,اَللّٰهُمَّ إِنِّي أَسْأَلُكَ,"O Allah, I ask You"
,اَلرَّاحَةَ عِنْدَ الْمَوْتِ,For comfort at the time of death
,وَالْعَفْوَ عِنْدَ الْحِسَابِ,And forgiveness at the time of reckoning
,عَظُمَ الذَّنْبُ مِنْ عَبْدِكَ,Great is the sin from Your servant
,فَلْيَحْسُنِ التَّجَاوُزُ مِنْ عِنْدِكَ,So let Your overlooking be greater
,يَا أَهْلَ التَّقْوٰى وَيَا أَهْلَ الْمَغْفِرَةِ,O Guardian of piety and O Guardian of forgiveness
,عَفْوَكَ عَفْوَكَ,"Your pardon, Your pardon"
,اَللّٰهُمَّ إِنِّي عَبْدُكَ بْنُ عَبْدِكَ بْنُ أَمَتِكَ,"O Allah, I am Your servant, son of Your servant, son of Your maidservant"
,ضَعِيفٌ فَقِيرٌ إِلٰى رَحْمَتِكَ,"Weak, in need of Your mercy"
,وَأَنْتَ مُنْزِلُ الْغِنىٰ وَالْبَرَكَةِ عَلَى الْعِبَادِ,And You are the One who sends down wealth and blessings upon Your servants
,قَاهِرٌ مُقْتَدِرٌ,"Dominant, Powerful"
,أَحْصَيْتَ أَعْمَالَهُمْ,You have enumerated their deeds
,وَقَسَمْتَ أَرْزَاقَهُمْ,And distributed their provisions
,وَجَعَلْتَهُمْ مُخْتَلِفَةً أَلْسِنَتُهُمْ وَأَلْوَانُهُمْ,And made their languages and colors different
,خَلْقًا مِنْ بَعْدِ خَلْقٍ,Creation after creation
,وَلَا يَعْلَمُ الْعِبَادُ عِلْمَكَ,And the servants do not know Your knowledge
,وَلَا يَقْدِرُ الْعِبَادُ قَدْرَكَ,And the servants cannot estimate Your worth
,وَكُلُّنَا فَقِيرٌ إِلٰى رَحْمَتِكَ,And all of us are in need of Your mercy
,فَلَا تَصْرِفْ عَنِّيْ وَجْهَكَ,So do not turn Your face away from me
,وَاجْعَلْنِيْ مِنْ صَالِحِيْ خَلْقِكَ,And make me among the righteous of Your creation
,فِيْ الْعَمَلِ وَالْأَمَلِ,In deeds and aspirations
,وَالْقَضَاءِ وَالْقَدَرِ,And in destiny and fate
,اَللّٰهُمَّ أَبْقِنِيْ خَيْرَ الْبَقَاءِ,"O Allah, keep me alive in the best way"
,وَأَفْنِنِيْ خَيْرَ الْفَنَاءِ عَلَى مُوَالَاةِ أَوْلِيَائِكَ,"And cause me to die in the best way, upon loyalty to Your friends"
,وَمُعَادَاةِ أَعْدَائِكَ,And enmity to Your enemies
,وَالرَّغْبَةِ إِلَيْكَ وَالرَّهْبَةِ مِنْكَ,And desire for You and fear of You
,وَالْخُشُوعِ وَالْوَفَاءِ وَالتَّسْلِيمِ لَكَ,And humility and faithfulness and submission to You
,وَالتَّصْدِيقِ بِكِتَابِكَ,And belief in Your Book
,وَاتِّبَاعِ سُنَّةِ رَسُولِكَ,And following the tradition of Your Messenger
,اَللّٰهُمَّ مَا كَانَ فِيْ قَلْبِيْ,"O Allah, whatever is in my heart"
,مِنْ شَكٍّ أَوْ رِيبَةٍ,Of doubt or suspicion
,أَوْ جُحُودٍ أَوْ قُنُوطٍ,Or denial or despair
,أَوْ فَرَحٍ أَوْ بَذَخٍ أَوْ بَطَرٍ,Or excessiveness or arrogance or insolence
,أَوْ خُيَلاءَ أَوْ رِيَاءٍ أَوْ سُمْعَةٍ,Or vanity or showing off or seeking fame
,أَوْ شِقَاقٍ أَوْ نِفَاقٍ,Or discord or hypocrisy
,أَوْ كُفْرٍ أَوْ فُسُوقٍ أَوْ عِصْيَانٍ,Or disbelief or immorality or disobedience
,أَوْ عَظَمَةٍ أَوْ شَيْءٍ لَاتُحِبُّ,Or haughtiness or anything You dislike
,فَأَسْأَلُكَ يَا رَبِّ أَنْ تُبَدِّلَنِيْ مَكَانَهُ إِيمَانًا بِوَعْدِكَ,"I ask You, O Lord, to replace it with faith in Your promise"
,وَوَفَاءً بِعَهْدِكَ,And fulfillment of Your covenant
,وَرِضًا بِقَضَائِكَ,And satisfaction with Your decree
,وَزُهْدًا فِيْ الدُّنْيَا,And detachment from this world
,وَرَغْبَةً فِيمَا عِنْدَكَ,And desire for what is with You
,وَأَثَرَةً وَطُمَأْنِيْنَةً,And preference and tranquility
,وَتَوْبَةً نَصُوحًا,And sincere repentance
,أَسْأَلُكَ ذٰلِكَ يَا رَبَّ الْعَالَمِيْنَ,"I ask You this, O Lord of the worlds"
,إِلٰهِيْ أَنْتَ مِنْ حِلْمِكَ تُعْصىٰ فَكَأَنَّكَ لَمْ تَرَ,"My God, You are disobeyed due to Your forbearance as if You do not see"
,وَمِنْ كَرَمِكَ وَجُودِكَ تُطَاعُ فَكَأَنَّكَ لَمْ تُعْصَ,And You are obeyed due to Your generosity and bounty as if You were not disobeyed
,وَأَنَا وَمَنْ لَمْ يَعْصِكَ سُكَّانُ أَرْضِكَ,And I and those who do not disobey You are dwellers of Your earth
,فَكُنْ عَلَيْنَا بِالْفَضْلِ جَوَادًا,So be generous to us with Your grace
,وَبِالْخَيْرِ عَوَّادًا,And repeatedly grant us goodness
,يَا أَرْحَمَ الرَّاحِمِيْنَ,O Most Merciful of those who show mercy
,وَصَلَّى اللَّهُ عَلَى مُحَمَّدٍ وَ آلِهِ صَلاةً دَائِمَةً,"And may Allah's blessings be upon Muhammad and his family, continuous blessings"
,لَاتُحْصىٰ وَلَا تُعَدُّ,That cannot be counted or enumerated
,وَلَا يَقْدِرُ قَدْرَهَا غَيْرُكَ,And none can estimate its worth except You
,يَا أَرْحَمَ الرَّاحِمِيْنَ,O Most Merciful of those who show mercy
